                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1450543877 |   249999989 |   876651124 |   764260445
  Cycles                             |  4580758813 |  4580755462 |  4580758830 |  4580759001
  IPC                                |        0.32 |        0.05 |        0.19 |        0.17
  Time (ns)                          |  1526919604 |  1526918487 |  1526919610 |  1526919667
Branch predictor stats               |             |             |             |            
  num correct                        |   115042943 |    43244780 |   148752612 |   105165748
  num incorrect                      |     9424235 |    11689069 |    13663100 |    14423691
  misprediction rate                 |       7.57% |      21.28% |       8.41% |      12.06%
  mpki                               |        6.50 |       46.76 |       15.59 |       18.87
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   121259055 |    23761816 |   101732756 |   133913781
    num misses                       |          42 |           3 |          42 |         100
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   399343945 |    88558906 |   303435484 |   356163500
    num misses                       |     1963138 |    21161190 |     5119538 |    13873121
    miss rate                        |       0.49% |      23.90% |       1.69% |       3.90%
    mpki                             |        1.35 |       84.64 |        5.84 |       18.15
  L2 TLB                             |             |             |             |            
    num accesses                     |     1963180 |    21161193 |     5119580 |    13873221
    num misses                       |      611615 |    10899099 |     1397976 |     4168292
    miss rate                        |      31.15% |      51.51% |      27.31% |      30.05%
    mpki                             |        0.42 |       43.60 |        1.59 |        5.45
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   121259055 |    23761816 |   101732756 |   133913781
    num cache misses                 |      264466 |      184749 |       99003 |     3017948
    miss rate                        |       0.22% |       0.78% |       0.10% |       2.25%
    mpki                             |        0.18 |        0.74 |        0.11 |        3.95
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   399343945 |    88558906 |   303435484 |   356163500
    num cache misses                 |    21528635 |    28999720 |    35963299 |    20697749
    miss rate                        |       5.39% |      32.75% |      11.85% |       5.81%
    mpki                             |       14.84 |      116.00 |       41.02 |       27.08
  Cache L2                           |             |             |             |            
    num cache accesses               |    22088182 |    33651379 |    42827206 |    29476729
    num cache misses                 |    19806376 |    24979734 |    31042132 |    20453518
    miss rate                        |      89.67% |      74.23% |      72.48% |      69.39%
    mpki                             |       13.65 |       99.92 |       35.41 |       26.76
  Cache L3                           |             |             |             |            
    num cache accesses               |    20102630 |    29486406 |    37809732 |    26227268
    num cache misses                 |    19792958 |    24845328 |    30714039 |    20194697
    miss rate                        |      98.46% |      84.26% |      81.23% |      77.00%
    mpki                             |       13.65 |       99.38 |       35.04 |       26.42
DRAM summary                         |             |             |             |            
  num dram accesses                  |   121722104 |           0 |           0 |           0
  average dram access latency (ns)   |      143.67 |         inf |         inf |         inf
  average dram queueing delay        |       33.66 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
