                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   1977981871 |   6762001141 |   7978792187 |   3268115686 |   3915579466 |    249999989 |   4770771815 |   5312027070 |    843654879 |   1269780964 |   4826655035 |    872911469 |   3518511845 |   1253516817 |   4280012126 |   2148777353
  Cycles                             |  11016848582 |  11016849889 |  11016850078 |  11016849692 |  11016849476 |  11016835172 |  11016849345 |  11016849879 |  11016851697 |  11016848404 |  11016848407 |  11016849471 |  11016849579 |  11016849545 |  11016849089 |  11016850918
  IPC                                |         0.18 |         0.61 |         0.72 |         0.30 |         0.36 |         0.02 |         0.43 |         0.48 |         0.08 |         0.12 |         0.44 |         0.08 |         0.32 |         0.11 |         0.39 |         0.20
  Time (ns)                          |   3672282861 |   3672283296 |   3672283359 |   3672283231 |   3672283159 |   3672278391 |   3672283115 |   3672283293 |   3672283899 |   3672282801 |   3672282802 |   3672283157 |   3672283193 |   3672283182 |   3672283030 |   3672283639
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     66266003 |    311398302 |   1219974032 |     75315596 |    238022579 |     43244780 |    880449065 |    100199991 |    137523829 |    100636316 |    522904399 |    119992111 |    536953200 |     24376667 |      5579598 |    132700861
  num incorrect                      |     31033957 |      2591971 |    312542313 |      1343261 |    143230283 |     11689069 |     60063662 |     15225754 |      8762643 |      8228584 |     79664675 |     16488483 |    114409308 |     33499546 |        94556 |      4680325
  misprediction rate                 |       31.90% |        0.83% |       20.39% |        1.75% |       37.57% |       21.28% |        6.39% |       13.19% |        5.99% |        7.56% |       13.22% |       12.08% |       17.56% |       57.88% |        1.67% |        3.41%
  mpki                               |        15.69 |         0.38 |        39.17 |         0.41 |        36.58 |        46.76 |        12.59 |         2.87 |        10.39 |         6.48 |        16.51 |        18.89 |        32.52 |        26.72 |         0.02 |         2.18
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    155811480 |    517328160 |   1037958391 |    292062827 |    467340774 |     23761816 |    782288268 |    506075749 |    140428036 |    106449840 |    568230860 |    152936843 |    484552285 |    138149599 |    490246743 |    204194525
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |          142 |            4 |           42 |           10 |          105 |          634 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    857741858 |   3891068351 |   2685885603 |   1283289191 |   1800205389 |     88558906 |   1554791313 |   2695103435 |    258354806 |    349517566 |   2169331080 |    406732012 |   1364459979 |    469555468 |   3201699365 |    713757030
    num misses                       |       886568 |       524664 |     11886228 |       684433 |     12375322 |     21159766 |           23 |      6034167 |       302563 |      1706404 |     21951277 |     15832715 |      7248705 |      3317334 |    115499387 |      5688991
    miss rate                        |        0.10% |        0.01% |        0.44% |        0.05% |        0.69% |       23.89% |        0.00% |        0.22% |        0.12% |        0.49% |        1.01% |        3.89% |        0.53% |        0.71% |        3.61% |        0.80%
    mpki                             |         0.45 |         0.08 |         1.49 |         0.21 |         3.16 |        84.64 |         0.00 |         1.14 |         0.36 |         1.34 |         4.55 |        18.14 |         2.06 |         2.65 |        26.99 |         2.65
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       886571 |       524707 |     11886247 |       684437 |     12375332 |     21159769 |           62 |      6034309 |       302567 |      1706446 |     21951287 |     15832820 |      7249339 |      3317348 |    115499393 |      5689013
    num misses                       |       605337 |       150156 |      2489128 |       356134 |      9838189 |     10898307 |           62 |        83148 |       302567 |       530938 |      1946336 |      4745175 |       711204 |      3317308 |     82368748 |       550791
    miss rate                        |       68.28% |       28.62% |       20.94% |       52.03% |       79.50% |       51.50% |      100.00% |        1.38% |      100.00% |       31.11% |        8.87% |       29.97% |        9.81% |      100.00% |       71.32% |        9.68%
    mpki                             |         0.31 |         0.02 |         0.31 |         0.11 |         2.51 |        43.59 |         0.00 |         0.02 |         0.36 |         0.42 |         0.40 |         5.44 |         0.20 |         2.65 |        19.24 |         0.26
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    155811480 |    517328160 |   1037958391 |    292062827 |    467340774 |     23761816 |    782288268 |    506075749 |    140428036 |    106449840 |    568230860 |    152936843 |    484552285 |    138149599 |    490246743 |    204194525
    num cache misses                 |        59804 |       252612 |      3740328 |        96953 |       105450 |        55565 |     12738877 |       117374 |         6235 |       107517 |       105946 |      1837673 |     27499738 |        29724 |       447581 |       274594
    miss rate                        |        0.04% |        0.05% |        0.36% |        0.03% |        0.02% |        0.23% |        1.63% |        0.02% |        0.00% |        0.10% |        0.02% |        1.20% |        5.68% |        0.02% |        0.09% |        0.13%
    mpki                             |         0.03 |         0.04 |         0.47 |         0.03 |         0.03 |         0.22 |         2.67 |         0.02 |         0.01 |         0.08 |         0.02 |         2.11 |         7.82 |         0.02 |         0.10 |         0.13
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    857741858 |   3891068351 |   2685885603 |   1283289191 |   1800205389 |     88558906 |   1554791313 |   2695103435 |    258354806 |    349517566 |   2169331080 |    406732012 |   1364459979 |    469555468 |   3201699365 |    713757030
    num cache misses                 |     43653365 |     35207492 |     10243146 |     33166152 |     27739099 |     28777688 |      1888903 |     41669840 |     19360317 |     18627236 |     69429880 |     22611680 |     31971373 |     36576266 |     35006112 |     40457983
    miss rate                        |        5.09% |        0.90% |        0.38% |        2.58% |        1.54% |       32.50% |        0.12% |        1.55% |        7.49% |        5.33% |        3.20% |        5.56% |        2.34% |        7.79% |        1.09% |        5.67%
    mpki                             |        22.07 |         5.21 |         1.28 |        10.15 |         7.08 |       115.11 |         0.40 |         7.84 |        22.95 |        14.67 |        14.38 |        25.90 |         9.09 |        29.18 |         8.18 |        18.83
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     46836553 |     35555799 |     16240047 |     33301505 |     30273051 |     32611289 |     15007812 |     43558992 |     26443750 |     18900327 |     70322782 |     29140078 |     60960426 |     41376109 |     35464845 |     43697869
    num cache misses                 |     38821246 |     19574402 |      4135909 |     22625820 |     18573179 |     20460177 |      7462894 |      8402810 |     19366552 |     15892364 |     27611277 |     18598526 |     23263252 |     36605701 |     23607203 |     12123170
    miss rate                        |       82.89% |       55.05% |       25.47% |       67.94% |       61.35% |       62.74% |       49.73% |       19.29% |       73.24% |       84.09% |       39.26% |       63.82% |       38.16% |       88.47% |       66.57% |       27.74%
    mpki                             |        19.63 |         2.89 |         0.52 |         6.92 |         4.74 |        81.84 |         1.56 |         1.58 |        22.96 |        12.52 |         5.72 |        21.31 |         6.61 |        29.20 |         5.52 |         5.64
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
