                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  2204016371 |  1066883001 |  2170483955 |  1139202652 |  3742683985 |   492516227 |  5779066379 |  3384102395 |  8105250090 |   453166716 |   689459835 |  4306217792 |   249999981 |  1709743690 |  1771089126 |  6952278208
  Cycles                             |  4446104300 |  4446104402 |  4446104164 |  4446104501 |  4446104163 |  4446104236 |  4446104429 |  4446104459 |  4446104340 |  4446104604 |  4446104832 |  4446104160 |  4446099708 |  4446104531 |  4446104353 |  4446104226
  IPC                                |        0.50 |        0.24 |        0.49 |        0.26 |        0.84 |        0.11 |        1.30 |        0.76 |        1.82 |        0.10 |        0.16 |        0.97 |        0.06 |        0.38 |        0.40 |        1.56
  Time (ns)                          |  1482034767 |  1482034801 |  1482034722 |  1482034834 |  1482034721 |  1482034746 |  1482034810 |  1482034820 |  1482034780 |  1482034868 |  1482034944 |  1482034720 |  1482033236 |  1482034844 |  1482034785 |  1482034742
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   133972239 |    35114694 |     2823807 |    70194768 |   213128985 |    67749065 |   254997505 |    63511841 |  1495828204 |    75227614 |    54699145 |   198301427 |    58565837 |    39242730 |   270169380 |   463378533
  num incorrect                      |    80618379 |    16527646 |       47856 |     2473916 |    36079004 |     9296708 |    14478792 |     9607888 |   102043868 |     4570506 |     4494204 |     1649351 |     6500447 |      699380 |    57640059 |    79470493
  misprediction rate                 |      37.57% |      32.00% |       1.67% |       3.40% |      14.48% |      12.07% |       5.37% |      13.14% |       6.39% |       5.73% |       7.59% |       0.82% |       9.99% |       1.75% |      17.58% |      14.64%
  mpki                               |       36.58 |       15.49 |        0.02 |        2.17 |        9.64 |       18.88 |        2.51 |        2.84 |       12.59 |       10.09 |        6.52 |        0.38 |       26.00 |        0.41 |       32.54 |       11.43
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   263030127 |    83332173 |   248630960 |   108346377 |   420114021 |    86277480 |   550492462 |   322331442 |  1329058903 |    76447255 |    57533478 |   329443370 |    21135842 |   152994279 |   243997950 |   843565403
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |         110 |          39 |           4 |          42 |          43 |       17441 |           4 |         368 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1013291845 |   467034594 |  1623592076 |   379084898 |  1759185560 |   229553233 |  1757650974 |  1717883554 |  2641490811 |   137142299 |   189942099 |  2477940992 |    86633855 |   672453248 |   686933181 |  2931282489
    num misses                       |     6961400 |      481875 |    58532104 |     3044844 |     1133328 |     8949884 |      562504 |     3865751 |          23 |      164226 |      940002 |      333628 |     1331676 |      356474 |     3652345 |    20786015
    miss rate                        |       0.69% |       0.10% |       3.61% |       0.80% |       0.06% |       3.90% |       0.03% |       0.23% |       0.00% |       0.12% |       0.49% |       0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.16 |        0.45 |       26.97 |        2.67 |        0.30 |       18.17 |        0.10 |        1.14 |        0.00 |        0.36 |        1.36 |        0.08 |        5.33 |        0.21 |        2.06 |        2.99
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     6961410 |      481878 |    58532110 |     3044866 |     1133384 |     8949976 |      562512 |     3865861 |          62 |      164230 |      940044 |      333671 |     1349117 |      356478 |     3652713 |    20786033
    num misses                       |     5532707 |      326794 |    41822431 |      288091 |      178717 |     2681381 |       14024 |       52698 |          62 |      164230 |      293856 |       96416 |     1140466 |      187222 |      356685 |      158813
    miss rate                        |      79.48% |      67.82% |      71.45% |       9.46% |      15.77% |      29.96% |       2.49% |       1.36% |     100.00% |     100.00% |      31.26% |      28.90% |      84.53% |      52.52% |       9.76% |       0.76%
    mpki                             |        2.51 |        0.31 |       19.27 |        0.25 |        0.05 |        5.44 |        0.00 |        0.02 |        0.00 |        0.36 |        0.43 |        0.02 |        4.56 |        0.11 |        0.20 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   263030127 |    83332173 |   248630960 |   108346377 |   420114021 |    86277480 |   550492462 |   322331442 |  1329058903 |    76447255 |    57533478 |   329443370 |    21135842 |   152994279 |   243997950 |   843565403
    num cache misses                 |       94015 |       58309 |      462193 |      314063 |      848947 |     1298761 |       46041 |      152044 |    12559661 |        6407 |       77353 |      223381 |      361737 |       97596 |    13904347 |     7008768
    miss rate                        |       0.04% |       0.07% |       0.19% |       0.29% |       0.20% |       1.51% |       0.01% |       0.05% |       0.95% |       0.01% |       0.13% |       0.07% |       1.71% |       0.06% |       5.70% |       0.83%
    mpki                             |        0.04 |        0.05 |        0.21 |        0.28 |        0.23 |        2.64 |        0.01 |        0.04 |        1.55 |        0.01 |        0.11 |        0.05 |        1.45 |        0.06 |        7.85 |        1.01
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  1013291845 |   467034594 |  1623592076 |   379084898 |  1759185560 |   229553233 |  1757650974 |  1717883554 |  2641490811 |   137142299 |   189942099 |  2477940992 |    86633855 |   672453248 |   686933181 |  2931282489
    num cache misses                 |    15599175 |    23621836 |    17765505 |    21595626 |    10574725 |    12850052 |    46616720 |    26412291 |      110151 |    10509882 |    10187882 |    22580288 |     7421450 |    17322968 |    16011872 |    13567482
    miss rate                        |       1.54% |       5.06% |       1.09% |       5.70% |       0.60% |       5.60% |       2.65% |       1.54% |       0.00% |       7.66% |       5.36% |       0.91% |       8.57% |       2.58% |       2.33% |       0.46%
    mpki                             |        7.08 |       22.14 |        8.19 |       18.96 |        2.83 |       26.09 |        8.07 |        7.80 |        0.01 |       23.19 |       14.78 |        5.24 |       29.69 |       10.13 |        9.04 |        1.95
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16868382 |    25270081 |    18228418 |    23474287 |    11437615 |    16616248 |    46852868 |    26969691 |    12684875 |    13923310 |    10353053 |    22823274 |     7802618 |    17439391 |    30614847 |    20689958
    num cache misses                 |    13123457 |    20991145 |    12294865 |     6685387 |     6445730 |    11453202 |     1245702 |     6085341 |      317302 |    10516289 |     8841355 |    13862640 |     7395128 |    11937250 |    14737944 |      807437
    miss rate                        |      77.80% |      83.07% |      67.45% |      28.48% |      56.36% |      68.93% |       2.66% |      22.56% |       2.50% |      75.53% |      85.40% |      60.74% |      94.78% |      68.45% |      48.14% |       3.90%
    mpki                             |        5.95 |       19.68 |        5.66 |        5.87 |        1.72 |       23.25 |        0.22 |        1.80 |        0.04 |       23.21 |       12.82 |        3.22 |       29.58 |        6.98 |        8.32 |        0.12
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    14619807 |    22581081 |    12295889 |     8262535 |     6465155 |    13926827 |     1442143 |     6492798 |      332365 |    13923310 |     8929399 |    13883007 |     7415416 |    11962621 |    15438833 |      923502
    num cache misses                 |     3754786 |    20901116 |    11330451 |     6070299 |     4980436 |     8417218 |     1163110 |     2439304 |      317179 |    10506888 |     8249214 |     6728818 |     7244828 |    11817920 |     4130107 |      762079
    miss rate                        |      25.68% |      92.56% |      92.15% |      73.47% |      77.04% |      60.44% |      80.65% |      37.57% |      95.43% |      75.46% |      92.38% |      48.47% |      97.70% |      98.79% |      26.75% |      82.52%
    mpki                             |        1.70 |       19.59 |        5.22 |        5.33 |        1.33 |       17.09 |        0.20 |        0.72 |        0.04 |       23.19 |       11.96 |        1.56 |       28.98 |        6.91 |        2.33 |        0.11
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   141669793 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      344.25 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      234.24 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
