                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3895230631 |   863817099 |  4068085617 |   249999989 |  4092006528 |  2955422820 |   490104031 |   946886219
  Cycles                             |  4272391628 |  4272392072 |  4272392078 |  4272389744 |  4272391626 |  4272391671 |  4272391912 |  4272391866
  IPC                                |        0.91 |        0.20 |        0.95 |        0.06 |        0.96 |        0.69 |        0.11 |        0.22
  Time (ns)                          |  1424130543 |  1424130691 |  1424130693 |  1424129915 |  1424130542 |  1424130557 |  1424130638 |  1424130622
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   208830694 |   118768297 |    77201526 |    43244780 |   527189171 |    67961467 |   114739849 |   159973882
  num incorrect                      |   148305251 |    16318733 |    11709959 |    11689069 |   123015947 |     1211653 |    12745507 |    14778878
  misprediction rate                 |      41.53% |      12.08% |      13.17% |      21.28% |      18.92% |       1.75% |      10.00% |       8.46%
  mpki                               |       38.07 |       18.89 |        2.88 |       46.76 |       30.06 |        0.41 |       26.01 |       15.61
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   316620802 |   151366020 |   387659053 |    23761816 |   573765506 |   264330537 |    41487908 |   109784370
    num misses                       |          52 |         105 |         122 |           3 |         278 |           4 |       34536 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1147486115 |   402518627 |  2061761756 |    88558906 |  1598044880 |  1161880230 |   169889056 |   329418614
    num misses                       |       67980 |    15673844 |     4638034 |    21160031 |     2863192 |      618063 |     2626091 |     5650723
    miss rate                        |       0.01% |       3.89% |       0.22% |      23.89% |       0.18% |       0.05% |       1.55% |       1.72%
    mpki                             |        0.02 |       18.14 |        1.14 |       84.64 |        0.70 |        0.21 |        5.36 |        5.97
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       68032 |    15673949 |     4638156 |    21160034 |     2863470 |      618067 |     2660627 |     5650765
    num misses                       |       60624 |     4701143 |       64089 |    10898310 |      456178 |      323277 |     2247480 |     1529306
    miss rate                        |      89.11% |      29.99% |       1.38% |      51.50% |      15.93% |      52.30% |      84.47% |      27.06%
    mpki                             |        0.02 |        5.44 |        0.02 |       43.59 |        0.11 |        0.11 |        4.59 |        1.62
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   316620802 |   151366020 |   387659053 |    23761816 |   573765506 |   264330537 |    41487908 |   109784370
    num cache misses                 |      123920 |     3279747 |      704009 |      189575 |    17822669 |      377721 |      798649 |      125302
    miss rate                        |       0.04% |       2.17% |       0.18% |       0.80% |       3.11% |       0.14% |       1.93% |       0.11%
    mpki                             |        0.03 |        3.80 |        0.17 |        0.76 |        4.36 |        0.13 |        1.63 |        0.13
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1147486115 |   402518627 |  2061761756 |    88558906 |  1598044880 |  1161880230 |   169889056 |   329418614
    num cache misses                 |     4282311 |    22944827 |    31964284 |    28750082 |    19933605 |    30045554 |    14617835 |    38575081
    miss rate                        |       0.37% |       5.70% |       1.55% |      32.46% |       1.25% |       2.59% |       8.60% |      11.71%
    mpki                             |        1.10 |       26.56 |        7.86 |      115.00 |        4.87 |       10.17 |       29.83 |       40.74
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4606809 |    30596948 |    33136699 |    32511145 |    38671759 |    30425663 |    15452408 |    42676969
    num cache misses                 |     4221654 |    22522600 |    16976815 |    24327364 |    17178014 |    21162353 |    14763372 |    34108693
    miss rate                        |      91.64% |      73.61% |      51.23% |      74.83% |      44.42% |      69.55% |      95.54% |      79.92%
    mpki                             |        1.08 |       26.07 |        4.17 |       97.31 |        4.20 |        7.16 |       30.12 |       36.02
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4425687 |    26901621 |    17445651 |    27924019 |    18096197 |    21169255 |    14800393 |    38086968
    num cache misses                 |     4194338 |    14960432 |     3024467 |    16689301 |     2432598 |    20312703 |    14210133 |    21306266
    miss rate                        |      94.77% |      55.61% |      17.34% |      59.77% |      13.44% |      95.95% |      96.01% |      55.94%
    mpki                             |        1.08 |       17.32 |        0.74 |       66.76 |        0.59 |        6.87 |       28.99 |       22.50
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   126419002 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      173.41 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       63.40 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      88.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
