                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   275136012 |  3410508920 |  2084178993 |   901266551 |  3396023642 |  2201305737 |  2172133962 |  2128472205 |  1201828952 |   249999886 |   973434222 |   481340859 |  4211139401 |   606331314 |   352369254 |  4670776636
  Cycles                             |  2576486935 |  2576486931 |  2576486923 |  2576486923 |  2576486926 |  2576486925 |  2576486923 |  2576486922 |  2576486924 |  2576485540 |  2576487005 |  2576487433 |  2576486934 |  2576487124 |  2576487347 |  2576486925
  IPC                                |        0.11 |        1.32 |        0.81 |        0.35 |        1.32 |        0.85 |        0.84 |        0.83 |        0.47 |        0.10 |        0.38 |        0.19 |        1.63 |        0.24 |        0.14 |        1.81
  Time (ns)                          |   858828979 |   858828977 |   858828975 |   858828975 |   858828976 |   858828975 |   858828975 |   858828974 |   858828975 |   858828514 |   858829002 |   858829145 |   858828978 |   858829042 |   858829116 |   858828975
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    46885805 |   274331462 |   118678089 |    20289130 |   149268711 |   283049165 |   100014523 |   325397175 |    73041995 |    34399075 |   146969348 |     4340874 |   280698189 |    32441414 |    27899605 |   861994629
  num incorrect                      |     4228982 |    46061049 |    20121722 |      360209 |     8476778 |    66247592 |      829913 |    83468355 |    43952838 |     4720676 |    32424917 |       29012 |    48123463 |      759212 |     2286141 |    58804505
  misprediction rate                 |       8.27% |      14.38% |      14.50% |       1.74% |       5.37% |      18.97% |       0.82% |      20.41% |      37.57% |      12.07% |      18.07% |       0.66% |      14.64% |       2.29% |       7.57% |       6.39%
  mpki                               |       15.37 |       13.51 |        9.65 |        0.40 |        2.50 |       30.09 |        0.38 |       39.22 |       36.57 |       18.88 |       33.31 |        0.06 |       11.43 |        1.25 |        6.49 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31987771 |   499661918 |   234466295 |    81058977 |   324023467 |   308737000 |   166168215 |   276942880 |   143391309 |    43801034 |   135575921 |    42539932 |   510963430 |    61200260 |    29908879 |   765891162
    num misses                       |          42 |          65 |          56 |           4 |           8 |         194 |          43 |          19 |          10 |          84 |         243 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    95145683 |  1635208079 |   979627972 |   356043621 |  1035129129 |   861381302 |  1249926092 |   716363086 |   552588673 |   116504258 |   378567480 |   130713220 |  1775477978 |   211975199 |    96889507 |  1522201070
    num misses                       |     1581580 |     9131077 |      631910 |      182309 |      326595 |     1516195 |      168011 |     3168936 |     3789718 |     4542824 |     2019006 |      231936 |    12579930 |      327890 |      474509 |          23
    miss rate                        |       1.66% |       0.56% |       0.06% |       0.05% |       0.03% |       0.18% |       0.01% |       0.44% |       0.69% |       3.90% |       0.53% |       0.18% |       0.71% |       0.15% |       0.49% |       0.00%
    mpki                             |        5.75 |        2.68 |        0.30 |        0.20 |        0.10 |        0.69 |        0.08 |        1.49 |        3.15 |       18.17 |        2.07 |        0.48 |        2.99 |        0.54 |        1.35 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
