                                     | Core 0       | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      
  Instructions                       |  11707388384 |  1772011443 |   249999989 |  2308334045 |   855473894 |  8316111104 |  5699685907 |  10360730379
  Cycles                             |   6573321466 |  6573321859 |  6573316884 |  6573321669 |  6573321600 |  6573321632 |  6573322023 |   6573321475
  IPC                                |         1.78 |        0.27 |        0.04 |        0.35 |        0.13 |        1.27 |        0.87 |         1.58
  Time (ns)                          |   2191107156 |  2191107287 |  2191105628 |  2191107223 |  2191107200 |  2191107211 |  2191107341 |   2191107159
Branch predictor stats               |              |             |             |             |             |             |             |             
  num correct                        |    667416888 |    16094181 |    43244780 |   123550648 |   117653140 |   382959317 |   859776822 |    690358893
  num incorrect                      |    112921302 |      107826 |    11689069 |     2890580 |    16161074 |     3186116 |    96560308 |    118508012
  misprediction rate                 |       14.47% |       0.67% |      21.28% |       2.29% |      12.08% |       0.83% |      10.10% |       14.65%
  mpki                               |         9.65 |        0.06 |       46.76 |        1.25 |       18.89 |        0.38 |       16.94 |        11.44
TLB Summary                          |              |             |             |             |             |             |             |             
  I-TLB                              |              |             |             |             |             |             |             |             
    num accesses                     |   1314750939 |   156612999 |    23761816 |   230629039 |   149913902 |   636217823 |   912427826 |   1257167861
    num misses                       |           56 |           3 |           3 |          47 |         101 |          43 |       33242 |           18
    miss rate                        |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |         0.00
  D-TLB                              |              |             |             |             |             |             |             |             
    num accesses                     |   5500894170 |   482767989 |    88558906 |   799961382 |   398604058 |  4785370023 |  2294592897 |   4368859408
    num misses                       |      3549813 |      863360 |    21160408 |     1226839 |    15529549 |      645103 |    12735406 |     31058319
    miss rate                        |        0.06% |       0.18% |      23.89% |       0.15% |       3.90% |       0.01% |       0.56% |        0.71%
    mpki                             |         0.30 |        0.49 |       84.64 |        0.53 |       18.15 |        0.08 |        2.23 |         3.00
  L2 TLB                             |              |             |             |             |             |             |             |             
    num accesses                     |      3549869 |      863363 |    21160411 |     1226886 |    15529650 |      645146 |    12768648 |     31058337
    num misses                       |       559790 |      862712 |    10898762 |      380627 |     4658240 |      185201 |     1817387 |       237124
    miss rate                        |       15.77% |      99.92% |      51.51% |      31.02% |      30.00% |      28.71% |      14.23% |        0.76%
    mpki                             |         0.05 |        0.49 |       43.60 |        0.16 |        5.45 |        0.02 |        0.32 |         0.02
Cache Summary                        |              |             |             |             |             |             |             |             
  Cache L1-I                         |              |             |             |             |             |             |             |             
    num cache accesses               |   1314750939 |   156612999 |    23761816 |   230629039 |   149913902 |   636217823 |   912427826 |   1257167861
    num cache misses                 |      3827056 |     1245902 |      206955 |      238443 |     3443733 |      574592 |    17254323 |     11192458
    miss rate                        |        0.29% |       0.80% |       0.87% |       0.10% |       2.30% |       0.09% |       1.89% |        0.89%
    mpki                             |         0.33 |        0.70 |        0.83 |        0.10 |        4.03 |        0.07 |        3.03 |         1.08
  Cache L1-D                         |              |             |             |             |             |             |             |             
    num cache accesses               |   5500894170 |   482767989 |    88558906 |   799961382 |   398604058 |  4785370023 |  2294592897 |   4368859408
    num cache misses                 |     33741573 |    91210722 |    28836959 |    28340482 |    22932257 |    44984020 |    21379806 |     21287139
    miss rate                        |        0.61% |      18.89% |      32.56% |       3.54% |       5.75% |       0.94% |       0.93% |        0.49%
    mpki                             |         2.88 |       51.47 |      115.35 |       12.28 |       26.81 |        5.41 |        3.75 |         2.05
  Cache L2                           |              |             |             |             |             |             |             |             
    num cache accesses               |     37571082 |    92460189 |    33001969 |    32750674 |    31763589 |    45580587 |    39406027 |     32718198
    num cache misses                 |     26374478 |    60128235 |    24722766 |    23300634 |    22717457 |    31492779 |    20767189 |      4512449
    miss rate                        |       70.20% |      65.03% |      74.91% |      71.15% |      71.52% |      69.09% |      52.70% |       13.79%
    mpki                             |         2.25 |       33.93 |       98.89 |       10.09 |       26.56 |        3.79 |        3.64 |         0.44
  Cache L3                           |              |             |             |             |             |             |             |             
    num cache accesses               |     26377154 |    60131800 |    28707603 |    27601355 |    28115331 |    31516135 |    21542600 |      4758889
    num cache misses                 |       414922 |    55237826 |    20677570 |    20744312 |    17918463 |     9272917 |     6537887 |      1726113
    miss rate                        |        1.57% |      91.86% |      72.03% |      75.16% |      63.73% |      29.42% |      30.35% |       36.27%
    mpki                             |         0.04 |       31.17 |       82.71 |        8.99 |       20.95 |        1.12 |        1.15 |         0.17
DRAM summary                         |              |             |             |             |             |             |             |             
  num dram accesses                  |    205436407 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |       236.45 |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |       126.44 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |       93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |              |             |             |             |             |             |             |             
  num loads from dram                |            0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |            0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |            0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
