                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1282899907 |   277199369 |   659809286 |   249999973
  Cycles                             |  1030424390 |  1030425508 |  1030425013 |  1030419718
  IPC                                |        1.25 |        0.27 |        0.64 |        0.24
  Time (ns)                          |   343474797 |   343475170 |   343475005 |   343473240
Branch predictor stats               |             |             |             |            
  num correct                        |    72820479 |    47079416 |    40078607 |    40600608
  num incorrect                      |    12333160 |     4273212 |    24118652 |     2521753
  misprediction rate                 |      14.48% |       8.32% |      37.57% |       5.85%
  mpki                               |        9.61 |       15.42 |       36.55 |       10.09
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   143806034 |    32182954 |    78669802 |    41868591
    num misses                       |          56 |          42 |          10 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   603533875 |    96110070 |   303524992 |    75636447
    num misses                       |      390016 |     1613989 |     2071445 |       88470
    miss rate                        |       0.06% |       1.68% |       0.68% |       0.12%
    mpki                             |        0.30 |        5.82 |        3.14 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |      390072 |     1614031 |     2071455 |       88474
    num misses                       |       61592 |      457317 |     1644317 |       88474
    miss rate                        |      15.79% |      28.33% |      79.38% |     100.00%
    mpki                             |        0.05 |        1.65 |        2.49 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   143806034 |    32182954 |    78669802 |    41868591
    num cache misses                 |      423189 |       36081 |       44676 |        7090
    miss rate                        |       0.29% |       0.11% |       0.06% |       0.02%
    mpki                             |        0.33 |        0.13 |        0.07 |        0.03
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   603533875 |    96110070 |   303524992 |    75636447
    num cache misses                 |     3707969 |    11432740 |     4712216 |     5663673
    miss rate                        |       0.61% |      11.90% |       1.55% |       7.49%
    mpki                             |        2.89 |       41.24 |        7.14 |       22.65
  Cache L2                           |             |             |             |            
    num cache accesses               |     4135727 |    12712682 |     5214720 |     7690457
    num cache misses                 |     2907944 |    10142920 |     4431206 |     5670763
    miss rate                        |      70.31% |      79.79% |      84.97% |      73.74%
    mpki                             |        2.27 |       36.59 |        6.72 |       22.68
  Cache L3                           |             |             |             |            
    num cache accesses               |     2913048 |    11387261 |     4953261 |     7690457
    num cache misses                 |     1849715 |     6659356 |     1608628 |     5660106
    miss rate                        |      63.50% |      58.48% |      32.48% |      73.60%
    mpki                             |        1.44 |       24.02 |        2.44 |       22.64
DRAM summary                         |             |             |             |            
  num dram accesses                  |    21996451 |           0 |           0 |           0
  average dram access latency (ns)   |      135.46 |         inf |         inf |         inf
  average dram queueing delay        |       25.45 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      64.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
