                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   2084308364 |   5460925753 |  10674556098 |   3403021035 |   2258084714 |    249999989 |  16775602997 |   3233290021 |    893162299 |  15242506559 |   3186405044 |    848517835 |   3463595887 |   1321010588 |   4368515414 |   2232287262
  Cycles                             |  11271730338 |  11271730500 |  11271730265 |  11271730963 |  11271730793 |  11271716677 |  11271730348 |  11271730307 |  11271730614 |  11271730510 |  11271730585 |  11271731057 |  11271730841 |  11271730764 |  11271730722 |  11271730833
  IPC                                |         0.18 |         0.48 |         0.95 |         0.30 |         0.20 |         0.02 |         1.49 |         0.29 |         0.08 |         1.35 |         0.28 |         0.08 |         0.31 |         0.12 |         0.39 |         0.20
  Time (ns)                          |   3757243446 |   3757243500 |   3757243422 |   3757243654 |   3757243598 |   3757238892 |   3757243449 |   3757243436 |   3757243538 |   3757243503 |   3757243528 |   3757243686 |   3757243614 |   3757243588 |   3757243574 |   3757243611
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     69450941 |    251477530 |   1269603774 |     78020818 |    137278803 |     43244780 |   3095945558 |     59347620 |    146109225 |   1355095744 |    347146268 |    116724798 |    527106375 |     25940363 |      5693339 |    138184780
  num incorrect                      |     32587017 |      2092199 |    257189787 |      1390184 |     82607281 |     11689069 |    211201547 |      8960820 |      9114583 |    163932666 |     52845139 |     16027121 |    113365784 |     35602527 |        96484 |      4754836
  misprediction rate                 |       31.94% |        0.83% |       16.85% |        1.75% |       37.57% |       21.28% |        6.39% |       13.12% |        5.87% |       10.79% |       13.21% |       12.07% |       17.70% |       57.85% |        1.67% |        3.33%
  mpki                               |        15.63 |         0.38 |        24.09 |         0.41 |        36.58 |        46.76 |        12.59 |         2.77 |        10.20 |        10.75 |        16.58 |        18.89 |        32.73 |        26.95 |         0.02 |         2.13
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    162964309 |    417784405 |   1160044941 |    304604810 |    269549960 |     23761816 |   2750777296 |    307584498 |    149365384 |   1368265831 |    374743828 |    148706363 |    478017073 |    146751082 |    500388931 |    212056145
    num misses                       |            3 |           43 |           61 |            4 |           10 |            3 |           39 |          107 |            4 |           61 |           10 |          101 |          622 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    907619824 |   3142398623 |   3291239894 |   1338772415 |   1038087788 |     88558906 |   5467140284 |   1645485780 |    271936848 |   4317366997 |   1427326402 |    395386205 |   1343980616 |    496856183 |   3267888775 |    740609622
    num misses                       |       938105 |       423179 |     15204378 |       707797 |      7145530 |     21159932 |           23 |      3642717 |       320024 |     20789746 |     14509740 |     15407200 |      7138010 |      3517828 |    117911040 |      5937297
    miss rate                        |        0.10% |        0.01% |        0.46% |        0.05% |        0.69% |       23.89% |        0.00% |        0.22% |        0.12% |        0.48% |        1.02% |        3.90% |        0.53% |        0.71% |        3.61% |        0.80%
    mpki                             |         0.45 |         0.08 |         1.42 |         0.21 |         3.16 |        84.64 |         0.00 |         1.13 |         0.36 |         1.36 |         4.55 |        18.16 |         2.06 |         2.66 |        26.99 |         2.66
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       938108 |       423222 |     15204439 |       707801 |      7145540 |     21159935 |           62 |      3642824 |       320028 |     20789807 |     14509750 |     15407301 |      7138632 |      3517842 |    117911046 |      5937319
    num misses                       |       638745 |       121600 |      3858588 |       372836 |      5681742 |     10898440 |           62 |        49459 |       320028 |      6162699 |      1286379 |      4622099 |       683039 |      3517799 |     84108437 |       587123
    miss rate                        |       68.09% |       28.73% |       25.38% |       52.68% |       79.51% |       51.51% |      100.00% |        1.36% |      100.00% |       29.64% |        8.87% |       30.00% |        9.57% |      100.00% |       71.33% |        9.89%
    mpki                             |         0.31 |         0.02 |         0.36 |         0.11 |         2.52 |        43.59 |         0.00 |         0.02 |         0.36 |         0.40 |         0.40 |         5.45 |         0.20 |         2.66 |        19.25 |         0.26
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    162964309 |    417784405 |   1160044941 |    304604810 |    269549960 |     23761816 |   2750777296 |    307584498 |    149365384 |   1368265831 |    374743828 |    148706363 |    478017073 |    146751082 |    500388931 |    212056145
    num cache misses                 |        41275 |       226324 |      3185572 |        68126 |        66276 |        41232 |     27103457 |       178624 |         5497 |      1904623 |        80855 |      1695271 |     27198988 |        19745 |       397024 |       248415
    miss rate                        |        0.03% |        0.05% |        0.27% |        0.02% |        0.02% |        0.17% |        0.99% |        0.06% |        0.00% |        0.14% |        0.02% |        1.14% |        5.69% |        0.01% |        0.08% |        0.12%
    mpki                             |         0.02 |         0.04 |         0.30 |         0.02 |         0.03 |         0.16 |         1.62 |         0.06 |         0.01 |         0.12 |         0.03 |         2.00 |         7.85 |         0.01 |         0.09 |         0.11
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    907619824 |   3142398623 |   3291239894 |   1338772415 |   1038087788 |     88558906 |   5467140284 |   1645485780 |    271936848 |   4317366997 |   1427326402 |    395386205 |   1343980616 |    496856183 |   3267888775 |    740609622
    num cache misses                 |     46094316 |     28752758 |     79698265 |     34454393 |     16152649 |     28807511 |       569283 |     25499896 |     20476747 |    196686495 |     46345259 |     22054808 |     30271836 |     38797626 |     35707248 |     42254112
    miss rate                        |        5.08% |        0.91% |        2.42% |        2.57% |        1.56% |       32.53% |        0.01% |        1.55% |        7.53% |        4.56% |        3.25% |        5.58% |        2.25% |        7.81% |        1.09% |        5.71%
