                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   855473929 |  1379379045 |  1679191612 |   969594735 |   754992005 |  1202721261 |  1868731536
  Cycles                             |  1128619280 |  1128621945 |  1128621849 |  1128622087 |  1128621839 |  1128622419 |  1128621728 |  1128621810
  IPC                                |        0.22 |        0.76 |        1.22 |        1.49 |        0.86 |        0.67 |        1.07 |        1.66
  Time (ns)                          |   376206427 |   376207315 |   376207283 |   376207362 |   376207280 |   376207473 |   376207243 |   376207270
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    19240352 |    79492814 |    73502760 |     1260661 |    45896772 |   181479556 |   248008463
  num incorrect                      |     2521753 |      340990 |    13428264 |     4192896 |       21366 |    27618860 |    20350422 |    25145977
  misprediction rate                 |       5.85% |       1.74% |      14.45% |       5.40% |       1.67% |      37.57% |      10.08% |       9.21%
  mpki                               |       10.09 |        0.40 |        9.74 |        2.50 |        0.02 |       36.58 |       16.92 |       13.46
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    77182873 |   155701554 |   160376835 |   111070254 |    90118615 |   192485674 |   281165045
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        7244 |        1281
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   337553055 |   646117416 |   512976032 |   725280386 |   347093561 |   483875813 |   731645919
    num misses                       |       88470 |      170501 |      417312 |      162241 |    26130742 |     2389052 |     2671196 |      233916
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.60% |       0.69% |       0.55% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.10 |       26.95 |        3.16 |        2.22 |        0.13
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      170505 |      417368 |      162249 |    26130748 |     2389062 |     2678440 |      235197
    num misses                       |       88474 |       94756 |       65691 |        4148 |    18703408 |     1899399 |      383654 |        6836
    miss rate                        |     100.00% |      55.57% |      15.74% |       2.56% |      71.58% |      79.50% |      14.32% |       2.91%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.29 |        2.52 |        0.32 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    77182873 |   155701554 |   160376835 |   111070254 |    90118615 |   192485674 |   281165045
    num cache misses                 |        3610 |       44770 |      313556 |       15803 |      206542 |       32186 |     3318666 |     5795341
    miss rate                        |       0.01% |       0.06% |       0.20% |       0.01% |       0.19% |       0.04% |       1.72% |       2.06%
    mpki                             |        0.01 |        0.05 |        0.23 |        0.01 |        0.21 |        0.04 |        2.76 |        3.10
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   337553055 |   646117416 |   512976032 |   725280386 |   347093561 |   483875813 |   731645919
    num cache misses                 |     5661785 |     8432349 |     3886029 |    13696914 |     7933854 |     5348667 |     4301048 |     9539914
    miss rate                        |       7.49% |       2.50% |       0.60% |       2.67% |       1.09% |       1.54% |       0.89% |       1.30%
    mpki                             |       22.65 |        9.86 |        2.82 |        8.16 |        8.18 |        7.08 |        3.58 |        5.11
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7685089 |     8483860 |     4206787 |    13774176 |     8141116 |     5825996 |     7777159 |    15404203
    num cache misses                 |     5665395 |     6017815 |     2382165 |      402781 |     5489584 |     4504961 |     2383552 |      766692
    miss rate                        |      73.72% |      70.93% |      56.63% |       2.92% |      67.43% |      77.33% |      30.65% |       4.98%
    mpki                             |       22.66 |        7.03 |        1.73 |        0.24 |        5.66 |        5.97 |        1.98 |        0.41
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7685089 |     6026921 |     2391564 |      466670 |     5490422 |     5063448 |     2542307 |      835988
    num cache misses                 |     5660106 |     5961505 |     1848258 |      382271 |     5028466 |     1459585 |     1406931 |      517753
    miss rate                        |      73.65% |      98.91% |      77.28% |      81.91% |      91.59% |      28.83% |      55.34% |      61.93%
    mpki                             |       22.64 |        6.97 |        1.34 |        0.23 |        5.19 |        1.93 |        1.17 |        0.28
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    29785853 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      152.69 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       42.68 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
