                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   736051897 |   249999898 |   409651516 |   609532344
  Cycles                             |  1354824527 |  1354822278 |  1354824300 |  1354824686
  IPC                                |        0.54 |        0.18 |        0.30 |        0.45
  Time (ns)                          |   451608176 |   451607426 |   451608100 |   451608229
Branch predictor stats               |             |             |             |            
  num correct                        |      954205 |     4856955 |    24863091 |    92153404
  num incorrect                      |       16172 |     6669357 |      984744 |    20250640
  misprediction rate                 |       1.67% |      57.86% |       3.81% |      18.02%
  mpki                               |        0.02 |       26.68 |        2.40 |       33.22
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    84325268 |    27532058 |    39097146 |    84502498
    num misses                       |           6 |          14 |          22 |         178
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   550556812 |    93614435 |   138408442 |   237006956
    num misses                       |    19777991 |      661938 |     1109102 |     1259739
    miss rate                        |       3.59% |       0.71% |       0.80% |       0.53%
    mpki                             |       26.87 |        2.65 |        2.71 |        2.07
  L2 TLB                             |             |             |             |            
    num accesses                     |    19777997 |      661952 |     1109124 |     1259917
    num misses                       |    14132176 |      661946 |       96338 |      109885
    miss rate                        |      71.45% |     100.00% |       8.69% |       8.72%
    mpki                             |       19.20 |        2.65 |        0.24 |        0.18
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    84325268 |    27532058 |    39097146 |    84502498
    num cache misses                 |      195496 |       10601 |      135050 |     4967684
    miss rate                        |       0.23% |       0.04% |       0.35% |       5.88%
    mpki                             |        0.27 |        0.04 |        0.33 |        8.15
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   550556812 |    93614435 |   138408442 |   237006956
    num cache misses                 |     6023164 |     7294594 |     7822600 |     4763875
    miss rate                        |       1.09% |       7.79% |       5.65% |       2.01%
    mpki                             |        8.18 |       29.18 |       19.10 |        7.82
  Cache L2                           |             |             |             |            
    num cache accesses               |     6225945 |     8250360 |     8535075 |     9950063
    num cache misses                 |     4253238 |     7305139 |     2504576 |     4359276
    miss rate                        |      68.31% |      88.54% |      29.34% |      43.81%
    mpki                             |        5.78 |       29.22 |        6.11 |        7.15
  Cache L3                           |             |             |             |            
    num cache accesses               |     4260609 |     8250304 |     3089610 |     4578743
    num cache misses                 |     3945967 |     7295746 |     2228319 |     1290606
    miss rate                        |      92.62% |      88.43% |      72.12% |      28.19%
    mpki                             |        5.36 |       29.18 |        5.44 |        2.12
DRAM summary                         |             |             |             |            
  num dram accesses                  |    20320200 |           0 |           0 |           0
  average dram access latency (ns)   |      307.55 |         inf |         inf |         inf
  average dram queueing delay        |      187.53 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      90.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
