                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1125498444 |  10599760647 |   418022613 |  8519582888 |   457699417 |  8129941696 |  3775984565 |   506820051 |   876023859 |  1752101641 |  1034348976 |  3849970232 |   249999981 |   659434374 |  9537606630 |  7503801614
  Cycles                             |  5889946821 |   5889946779 |  5889946791 |  5889946779 |  5889947368 |  5889946779 |  5889947758 |  5889948597 |  5889946779 |  5889947915 |  5889947454 |  5889946786 |  5889945368 |  5889946779 |  5889946780 |  5889946780
  IPC                                |        0.19 |         1.80 |        0.07 |        1.45 |        0.08 |        1.38 |        0.64 |        0.09 |        0.15 |        0.30 |        0.18 |        0.65 |        0.04 |        0.11 |        1.62 |        1.27
  Time (ns)                          |  1963315607 |   1963315593 |  1963315597 |  1963315593 |  1963315789 |  1963315593 |  1963315919 |  1963316199 |  1963315593 |  1963315972 |  1963315818 |  1963315595 |  1963315123 |  1963315593 |  1963315593 |  1963315593
Branch predictor stats               |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    60615904 |   1956191412 |    69038651 |   755430858 |    62918754 |  1083480145 |   569405208 |    85937897 |     7940727 |    40415598 |    34602626 |   207684424 |    58565837 |    12354722 |   635138328 |   331399019
  num incorrect                      |     1417848 |    133449151 |     4400563 |   126016710 |     8654426 |   109339939 |    64046171 |     7896217 |       53164 |      720976 |    16219603 |   146101773 |     6500447 |    17171102 |   109083709 |    18813907
  misprediction rate                 |       2.29% |        6.39% |       5.99% |      14.30% |      12.09% |       9.17% |      10.11% |       8.42% |       0.67% |       1.75% |      31.91% |      41.30% |       9.99% |      58.16% |      14.66% |       5.37%
  mpki                               |        1.26 |        12.59 |       10.53 |       14.79 |       18.91 |       13.45 |       16.96 |       15.58 |        0.06 |        0.41 |       15.68 |       37.95 |       26.00 |       26.04 |       11.44 |        2.51
TLB Summary                          |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
