                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1149605995 |  9450206623 |   449546295 |  4395382003 |   422004116 |  6765967350 |  2778604357 |   861432377 |   869894267 |  1752947907 |  1079750665 |  3816158196 |   249999981 |   683755961 |  7120699038 |  6008134607
  Cycles                             |  6314264273 |  6314263501 |  6314263816 |  6314264437 |  6314264909 |  6314263634 |  6314265070 |  6314263516 |  6314264203 |  6314264637 |  6314264078 |  6314265096 |  6314260287 |  6314264964 |  6314263500 |  6314263501
  IPC                                |        0.18 |        1.50 |        0.07 |        0.70 |        0.07 |        1.07 |        0.44 |        0.14 |        0.14 |        0.28 |        0.17 |        0.60 |        0.04 |        0.11 |        1.13 |        0.95
  Time (ns)                          |  2104754758 |  2104754501 |  2104754606 |  2104754813 |  2104754970 |  2104754545 |  2104755024 |  2104754506 |  2104754735 |  2104754879 |  2104754693 |  2104755032 |  2104753429 |  2104754988 |  2104754500 |  2104754501
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    61627069 |  1744040036 |    74629045 |   389741281 |    58042575 |   902763396 |   418928599 |   145956768 |     7885849 |    40430964 |    35317226 |   206840928 |    58565837 |    12626776 |   474512757 |   265301426
  num incorrect                      |     1441684 |   118976116 |     4520017 |    65106027 |     7988892 |    90901849 |    47151719 |    13418985 |       52798 |      721232 |    16649479 |   144443676 |     6500447 |    17606389 |    81440689 |    15063370
  misprediction rate                 |       2.29% |       6.39% |       5.71% |      14.31% |      12.10% |       9.15% |      10.12% |       8.42% |       0.67% |       1.75% |      32.04% |      41.12% |       9.99% |      58.24% |      14.65% |       5.37%
  mpki                               |        1.25 |       12.59 |       10.05 |       14.81 |       18.93 |       13.44 |       16.97 |       15.58 |        0.06 |        0.41 |       15.42 |       37.85 |       26.00 |       25.75 |       11.44 |        2.51
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   115004801 |  1549596885 |    75798197 |   499111334 |    73911643 |  1012927116 |   444975683 |    99924833 |    76881755 |   156646637 |    84294828 |   311663181 |    21135842 |    73962531 |   863982034 |   572155681
    num misses                       |          47 |          39 |           4 |        1538 |          92 |        4402 |       16400 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   401212030 |  3079805489 |   136143465 |  1838231176 |   196668767 |  2635985161 |  1119581361 |   298740759 |   236790073 |   688524977 |   473916050 |  1126432591 |    86633855 |   248788428 |  3002445866 |  1826555866
    num misses                       |      610591 |          23 |      162959 |      972684 |     7664985 |      826807 |     6274703 |     5066671 |      422585 |      367870 |      487565 |       67775 |     1331684 |     1722649 |    21331928 |      585847
    miss rate                        |       0.15% |       0.00% |       0.12% |       0.05% |       3.90% |       0.03% |       0.56% |       1.70% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.53 |        0.00 |        0.36 |        0.22 |       18.16 |        0.12 |        2.26 |        5.88 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.52 |        3.00 |        0.10
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      610638 |          62 |      162963 |      974222 |     7665077 |      831209 |     6291103 |     5066713 |      422588 |      367874 |      487568 |       67827 |     1349125 |     1722663 |    21331946 |      585855
    num misses                       |      190237 |          62 |      162963 |       30672 |     2287931 |       24104 |      895274 |     1381822 |      422269 |      191255 |      330648 |       60581 |     1140471 |     1722644 |      162806 |       14607
    miss rate                        |      31.15% |     100.00% |     100.00% |       3.15% |      29.85% |       2.90% |      14.23% |      27.27% |      99.92% |      51.99% |      67.82% |      89.32% |      84.53% |     100.00% |       0.76% |       2.49%
    mpki                             |        0.17 |        0.00 |        0.36 |        0.01 |        5.42 |        0.00 |        0.32 |        1.60 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.52 |        0.02 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   115004801 |  1549596885 |    75798197 |   499111334 |    73911643 |  1012927116 |   444975683 |    99924833 |    76881755 |   156646637 |    84294828 |   311663181 |    21135842 |    73962531 |   863982034 |   572155681
    num cache misses                 |       32066 |    15175219 |        2952 |     6344751 |      857978 |    20904072 |     7730793 |       40033 |       71533 |       38244 |       22216 |      132152 |      345038 |       10880 |     7667118 |       88034
    miss rate                        |       0.03% |       0.98% |       0.00% |       1.27% |       1.16% |       2.06% |       1.74% |       0.04% |       0.09% |       0.02% |       0.03% |       0.04% |       1.63% |       0.01% |       0.89% |       0.02%
    mpki                             |        0.03 |        1.61 |        0.01 |        1.44 |        2.03 |        3.09 |        2.78 |        0.05 |        0.08 |        0.02 |        0.02 |        0.03 |        1.38 |        0.02 |        1.08 |        0.01
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   401212030 |  3079805489 |   136143465 |  1838231176 |   196668767 |  2635985161 |  1119581361 |   298740759 |   236790073 |   688524977 |   473916050 |  1126432591 |    86633855 |   248788428 |  3002445866 |  1826555866
    num cache misses                 |    14148382 |      301347 |    10426829 |    16986524 |    10962706 |    36722294 |    10121025 |    34936519 |    44578204 |    17854109 |    23903763 |     4281275 |     7410726 |    19005689 |    14500357 |    48791757
    miss rate                        |       3.53% |       0.01% |       7.66% |       0.92% |       5.57% |       1.39% |       0.90% |      11.69% |      18.83% |       2.59% |       5.04% |       0.38% |       8.55% |       7.64% |       0.48% |       2.67%
    mpki                             |       12.31 |        0.03 |       23.19 |        3.86 |       25.98 |        5.43 |        3.64 |       40.56 |       51.25 |       10.19 |       22.14 |        1.12 |       29.64 |       27.80 |        2.04 |        8.12
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16276162 |    15530769 |    13814945 |    23603328 |    14411554 |    58050382 |    18414196 |    36537471 |    44650984 |    17930961 |    25520233 |     4646789 |     7776989 |    21371808 |    22417336 |    49209786
    num cache misses                 |    10410549 |     1057217 |    10429781 |     4273265 |     8852603 |     2948085 |     4768437 |    23642272 |    27097067 |    12189149 |    21191380 |     4272916 |     7333629 |    19016423 |     2114417 |     2240703
    miss rate                        |      63.96% |       6.81% |      75.50% |      18.10% |      61.43% |       5.08% |      25.90% |      64.71% |      60.69% |      67.98% |      83.04% |      91.95% |      94.30% |      88.98% |       9.43% |       4.55%
    mpki                             |        9.06 |        0.11 |       23.20 |        0.97 |       20.98 |        0.44 |        1.72 |       27.45 |       31.15 |        6.95 |       19.63 |        1.12 |       29.33 |       27.81 |        0.30 |        0.37
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12613864 |     1111420 |    13814945 |     4620412 |    11456571 |     3396564 |     5339262 |    25241838 |    27098314 |    12241541 |    22785634 |     4511663 |     7355880 |    21371663 |     2371935 |     2585080
    num cache misses                 |    10368968 |     1057056 |    10427310 |     4243294 |     8682023 |     2943683 |     4744791 |     9275529 |    27005141 |    12164371 |    21171005 |     4272456 |     7309807 |    19010361 |     2113072 |     2240145
    miss rate                        |      82.20% |      95.11% |      75.48% |      91.84% |      75.78% |      86.67% |      88.87% |      36.75% |      99.66% |      99.37% |      92.91% |      94.70% |      99.37% |      88.95% |      89.09% |      86.66%
    mpki                             |        9.02 |        0.11 |       23.20 |        0.97 |       20.57 |        0.44 |        1.71 |       10.77 |       31.04 |        6.94 |       19.61 |        1.12 |       29.24 |       27.80 |        0.30 |        0.37
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   203507986 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      485.17 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      375.17 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
