                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   615206687 |   717054175 |   375628412 |   249999973
  Cycles                             |  1178392711 |  1178392511 |  1178392500 |  1178389876
  IPC                                |        0.52 |        0.61 |        0.32 |        0.21
  Time (ns)                          |   392797571 |   392797504 |   392797500 |   392796626
Branch predictor stats               |             |             |             |            
  num correct                        |    33010393 |   107857882 |     7119587 |    40600608
  num incorrect                      |      772344 |    24129269 |     9896754 |     2521753
  misprediction rate                 |       2.29% |      18.28% |      58.16% |       5.85%
  mpki                               |        1.26 |       33.65 |       26.35 |       10.09
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    61601942 |   100233946 |    41358937 |    41868591
    num misses                       |          47 |         204 |          14 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   214880917 |   278739841 |   138398895 |    75636447
    num misses                       |      338065 |     1485314 |      991122 |       88470
    miss rate                        |       0.16% |       0.53% |       0.72% |       0.12%
    mpki                             |        0.55 |        2.07 |        2.64 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |      338112 |     1485518 |      991136 |       88474
    num misses                       |      104192 |      131075 |      991125 |       88474
    miss rate                        |      30.82% |       8.82% |     100.00% |     100.00%
    mpki                             |        0.17 |        0.18 |        2.64 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    61601942 |   100233946 |    41358937 |    41868591
    num cache misses                 |       23321 |     5887632 |        9850 |        3018
    miss rate                        |       0.04% |       5.87% |       0.02% |       0.01%
    mpki                             |        0.04 |        8.21 |        0.03 |        0.01
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   214880917 |   278739841 |   138398895 |    75636447
    num cache misses                 |     7680582 |     5142755 |    10638586 |     5661053
    miss rate                        |       3.57% |       1.85% |       7.69% |       7.48%
    mpki                             |       12.48 |        7.17 |       28.32 |       22.64
  Cache L2                           |             |             |             |            
    num cache accesses               |     8766825 |    11311984 |    12058316 |     7683769
    num cache misses                 |     5668686 |     3823150 |    10648347 |     5664071
    miss rate                        |      64.66% |      33.80% |      88.31% |      73.71%
    mpki                             |        9.21 |        5.33 |       28.35 |       22.66
  Cache L3                           |             |             |             |            
    num cache accesses               |     6772458 |     4106664 |    12058227 |     7683769
    num cache misses                 |     5549282 |     1681668 |    10640771 |     5662351
    miss rate                        |      81.94% |      40.95% |      88.24% |      73.69%
    mpki                             |        9.02 |        2.35 |       28.33 |       22.65
DRAM summary                         |             |             |             |            
  num dram accesses                  |    32859236 |           0 |           0 |           0
  average dram access latency (ns)   |      155.55 |         inf |         inf |         inf
  average dram queueing delay        |       45.54 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
