                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1045189923 |   631138979 |   702992067 |   390853683 |   885213944 |   249999973 |   735588651 |   981960864
  Cycles                             |  1478064825 |  1478064835 |  1478064826 |  1478064858 |  1478064825 |  1478064034 |  1478064852 |  1478065170
  IPC                                |        0.71 |        0.43 |        0.48 |        0.26 |        0.60 |        0.17 |        0.50 |        0.66
  Time (ns)                          |   492688275 |   492688279 |   492688276 |   492688286 |   492688275 |   492688012 |   492688284 |   492688390
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    58912388 |    96480646 |    12938596 |     7289892 |    78978014 |    40600608 |    59131762 |    59684165
  num incorrect                      |     9987436 |    24807394 |     1874465 |    10169242 |    13321312 |     2521753 |     9931532 |    35916733
  misprediction rate                 |      14.50% |      20.45% |      12.65% |      58.25% |      14.43% |       5.85% |      14.38% |      37.57%
  mpki                               |        9.56 |       39.31 |        2.67 |       26.02 |       15.05 |       10.09 |       13.50 |       36.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   116800282 |    82155474 |    66988244 |    42687316 |   100719705 |    41868591 |   107754514 |   117178104
    num misses                       |          56 |          19 |          66 |          14 |         390 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   492874180 |   212323486 |   359351242 |   142792766 |   370426520 |    75636447 |   352625773 |   451444531
    num misses                       |      316358 |      937311 |      820282 |     1009349 |      199523 |       88470 |     1968002 |     3100050
    miss rate                        |       0.06% |       0.44% |       0.23% |       0.71% |       0.05% |       0.12% |       0.56% |       0.69%
    mpki                             |        0.30 |        1.49 |        1.17 |        2.58 |        0.23 |        0.35 |        2.68 |        3.16
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      316414 |      937330 |      820348 |     1009363 |      199913 |       88474 |     1968067 |     3100060
    num misses                       |       50135 |      196338 |       10457 |     1009352 |        6278 |       88474 |       12574 |     2464962
    miss rate                        |      15.84% |      20.95% |       1.27% |     100.00% |       3.14% |     100.00% |       0.64% |      79.51%
    mpki                             |        0.05 |        0.31 |        0.01 |        2.58 |        0.01 |        0.35 |        0.02 |        2.51
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   116800282 |    82155474 |    66988244 |    42687316 |   100719705 |    41868591 |   107754514 |   117178104
    num cache misses                 |      914404 |     1521507 |      427330 |      178828 |     2414554 |       96523 |     4667106 |       63763
    miss rate                        |       0.78% |       1.85% |       0.64% |       0.42% |       2.40% |       0.23% |       4.33% |       0.05%
    mpki                             |        0.87 |        2.41 |        0.61 |        0.46 |        2.73 |        0.39 |        6.34 |        0.06
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   492874180 |   212323486 |   359351242 |   142792766 |   370426520 |    75636447 |   352625773 |   451444531
    num cache misses                 |     3982015 |     2127995 |     6216119 |    11033838 |     3967214 |     5871882 |    12613586 |     6960592
    miss rate                        |       0.81% |       1.00% |       1.73% |       7.73% |       1.07% |       7.76% |       3.58% |       1.54%
    mpki                             |        3.81 |        3.37 |        8.84 |       28.23 |        4.48 |       23.49 |       17.15 |        7.09
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5049030 |     4012827 |     7469503 |    12633764 |     6542155 |     7981169 |    17427946 |     7531252
    num cache misses                 |     4065472 |     2915212 |     4395147 |    11212659 |     3861364 |     5968405 |     5047876 |     6535943
    miss rate                        |      80.52% |      72.65% |      58.84% |      88.75% |      59.02% |      74.78% |      28.96% |      86.78%
    mpki                             |        3.89 |        4.62 |        6.25 |       28.69 |        4.36 |       23.87 |        6.86 |        6.66
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4219258 |     3283616 |     5221491 |    12633756 |     4029088 |     7981169 |     5200980 |     7123280
    num cache misses                 |     2935354 |     2515837 |     2685824 |    11180640 |     2528932 |     5960402 |     2707162 |     1602388
    miss rate                        |      69.57% |      76.62% |      51.44% |      88.50% |      62.77% |      74.68% |      52.05% |      22.50%
    mpki                             |        2.81 |        3.99 |        3.82 |       28.61 |        2.86 |       23.84 |        3.68 |        1.63
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    43495914 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      185.64 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       75.63 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      88.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
