                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  785037745 |  374331246 |  706770608 |  249999984
  Cycles                             |  771865592 |  771865924 |  771865806 |  771863380
  IPC                                |       1.02 |       0.48 |       0.92 |       0.32
  Time (ns)                          |  257288531 |  257288641 |  257288602 |  257287793
Branch predictor stats               |            |            |            |           
  num correct                        |   44362370 |   48106273 |   32539723 |   15199251
  num incorrect                      |    7525465 |   11372899 |     269323 |    9146162
  misprediction rate                 |     14.50% |     19.12% |      0.82% |     37.57%
  mpki                               |       9.59 |      30.38 |       0.38 |      36.58
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   87832699 |   52434010 |   54065366 |   29844534
    num misses                       |         56 |        113 |         43 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  369820758 |  146622729 |  406706245 |  114926447
    num misses                       |     237535 |     243970 |      54513 |     791202
    miss rate                        |      0.06% |      0.17% |      0.01% |      0.69%
    mpki                             |       0.30 |       0.65 |       0.08 |       3.16
  L2 TLB                             |            |            |            |           
    num accesses                     |     237591 |     244083 |      54556 |     791212
    num misses                       |      37737 |      41039 |      16395 |     629353
    miss rate                        |     15.88% |     16.81% |     30.05% |     79.54%
    mpki                             |       0.05 |       0.11 |       0.02 |       2.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   87832699 |   52434010 |   54065366 |   29844534
    num cache misses                 |     323838 |    1876302 |      42099 |      87130
    miss rate                        |      0.37% |      3.58% |      0.08% |      0.29%
    mpki                             |       0.41 |       5.01 |       0.06 |       0.35
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  369820758 |  146622729 |  406706245 |  114926447
    num cache misses                 |    2418844 |    2041399 |    4678231 |    2273037
    miss rate                        |      0.65% |      1.39% |      1.15% |      1.98%
    mpki                             |       3.08 |       5.45 |       6.62 |       9.09
  Cache L2                           |            |            |            |           
    num cache accesses               |    2771408 |    4171095 |    4774738 |    2741515
    num cache misses                 |    2001691 |    2001633 |    3484624 |    2260866
    miss rate                        |     72.23% |     47.99% |     72.98% |     82.47%
    mpki                             |       2.55 |       5.35 |       4.93 |       9.04
  Cache L3                           |            |            |            |           
    num cache accesses               |    2032423 |    2259513 |    3541478 |    2649758
    num cache misses                 |    1975374 |    1959946 |    3442214 |    2246663
    miss rate                        |     97.19% |     86.74% |     97.20% |     84.79%
    mpki                             |       2.52 |       5.24 |       4.87 |       8.99
DRAM summary                         |            |            |            |           
  num dram accesses                  |   14080331 |          0 |          0 |          0
  average dram access latency (ns)   |     118.43 |        inf |        inf |        inf
  average dram queueing delay        |       8.42 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     54.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
