                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5593372555 |  3353425167 |  3685963028 |  4738411164 |   945730930 |  2654574412 |  5355002903 |   249999989
  Cycles                             |  4072229530 |  4072229513 |  4072229517 |  4072229540 |  4072230020 |  4072229514 |  4072229495 |  4072227210
  IPC                                |        1.37 |        0.82 |        0.91 |        1.16 |        0.23 |        0.65 |        1.32 |        0.06
  Time (ns)                          |  1357409844 |  1357409838 |  1357409839 |  1357409847 |  1357410007 |  1357409838 |  1357409832 |  1357409070
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   496304484 |   363290324 |   474148351 |   269963621 |   159687320 |   161354851 |   246589814 |    43244780
  num incorrect                      |    82861992 |    55371470 |   110878374 |    45695959 |    14762491 |    97095976 |     2050257 |    11689069
  misprediction rate                 |      14.31% |      13.23% |      18.95% |      14.48% |       8.46% |      37.57% |       0.82% |      21.28%
  mpki                               |       14.81 |       16.51 |       30.08 |        9.64 |       15.61 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   635304337 |   394692015 |   516954951 |   532002129 |   109598282 |   316803670 |   409673249 |    23761816
    num misses                       |        1924 |          10 |         259 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2338798620 |  1506815016 |  1441667779 |  2226920585 |   329021109 |  1220547036 |  3081452375 |    88558906
    num misses                       |     1228730 |    15290446 |     2554507 |     1435920 |     5647521 |     8384815 |      414899 |    21160189
    miss rate                        |       0.05% |       1.01% |       0.18% |       0.06% |       1.72% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.56 |        0.69 |        0.30 |        5.97 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1230654 |    15290456 |     2554766 |     1435976 |     5647563 |     8384825 |      414942 |    21160192
    num misses                       |       38826 |     1359980 |      409284 |      226293 |     1527553 |     6664706 |      119687 |    10898256
    miss rate                        |       3.15% |       8.89% |      16.02% |      15.76% |      27.05% |      79.49% |      28.84% |      51.50%
    mpki                             |        0.01 |        0.41 |        0.11 |        0.05 |        1.62 |        2.51 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   635304337 |   394692015 |   516954951 |   532002129 |   109598282 |   316803670 |   409673249 |    23761816
    num cache misses                 |     8734839 |      290870 |    16109539 |     1549872 |      125055 |      174110 |      369427 |      189936
    miss rate                        |       1.37% |       0.07% |       3.12% |       0.29% |       0.11% |       0.05% |       0.09% |       0.80%
    mpki                             |        1.56 |        0.09 |        4.37 |        0.33 |        0.13 |        0.07 |        0.07 |        0.76
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2338798620 |  1506815016 |  1441667779 |  2226920585 |   329021109 |  1220547036 |  3081452375 |    88558906
    num cache misses                 |    21583204 |    48299880 |    17886871 |    13656754 |    38502246 |    18849574 |    28972734 |    28755150
    miss rate                        |       0.92% |       3.21% |       1.24% |       0.61% |      11.70% |       1.54% |       0.94% |      32.47%
    mpki                             |        3.86 |       14.40 |        4.85 |        2.88 |       40.71 |        7.10 |        5.41 |      115.02
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    30392182 |    49120653 |    35046644 |    15223954 |    42178007 |    20551529 |    29383540 |    32628623
    num cache misses                 |    12115709 |    33992411 |    15581849 |    10697269 |    34065814 |    17711359 |    20285215 |    24331482
    miss rate                        |      39.86% |      69.20% |      44.46% |      70.27% |      80.77% |      86.18% |      69.04% |      74.57%
    mpki                             |        2.17 |       10.14 |        4.23 |        2.26 |       36.02 |        6.67 |        3.79 |       97.33
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    12191279 |    34551971 |    16636311 |    10716216 |    37618211 |    19458983 |    20329162 |    28040791
    num cache misses                 |     1542715 |     9243504 |     2981360 |     6645964 |    21249694 |     5044287 |    11683869 |    16971169
    miss rate                        |      12.65% |      26.75% |      17.92% |      62.02% |      56.49% |      25.92% |      57.47% |      60.52%
    mpki                             |        0.28 |        2.76 |        0.81 |        1.40 |       22.47 |        1.90 |        2.18 |       67.88
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   112700811 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      171.71 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       61.70 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
