                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   426156079 |  6424223689 |   275003772 |   392720021 |   266540395 |   853673181 |   649137204 |   249999886 |  4069626997 |   636585796 |  1199808123 |   593667068 |  3624342499 |  1315887380 |  2186042632 |  4374416175
  Cycles                             |  3677013444 |  3677014010 |  3677013668 |  3677013467 |  3677013545 |  3677013308 |  3677013549 |  3677008922 |  3677014149 |  3677014247 |  3677013340 |  3677015020 |  3677013300 |  3677013394 |  3677013702 |  3677014077
  IPC                                |        0.12 |        1.75 |        0.07 |        0.11 |        0.07 |        0.23 |        0.18 |        0.07 |        1.11 |        0.17 |        0.33 |        0.16 |        0.99 |        0.36 |        0.59 |        1.19
  Time (ns)                          |  1225671148 |  1225671337 |  1225671223 |  1225671156 |  1225671182 |  1225671103 |  1225671183 |  1225669641 |  1225671383 |  1225671416 |  1225671114 |  1225671674 |  1225671100 |  1225671132 |  1225671234 |  1225671359
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    33823797 |  1185593844 |    46870257 |     7310769 |    43582719 |    51865206 |    39728508 |    34399075 |   179144549 |    19180793 |   132162950 |     5380180 |   291492388 |     1713802 |   124863115 |   582597126
  num incorrect                      |     2784848 |    80879978 |     4221684 |    10202645 |     2543122 |    31210149 |     1501111 |     4720676 |    10176878 |     9240420 |    20107220 |       36018 |    48947803 |       29044 |    21159936 |    58847740
  misprediction rate                 |       7.61% |       6.39% |       8.26% |      58.26% |       5.51% |      37.57% |       3.64% |      12.07% |       5.38% |      32.51% |      13.20% |       0.67% |      14.38% |       1.67% |      14.49% |       9.17%
  mpki                               |        6.53 |       12.59 |       15.35 |       25.98 |        9.54 |       36.56 |        2.31 |       18.88 |        2.50 |       14.52 |       16.76 |        0.06 |       13.51 |        0.02 |        9.68 |       13.45
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
