                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   336559401 |   249999875 |   520801183 |   629050305
  Cycles                             |  2436338003 |  2436335280 |  2436338217 |  2436338061
  IPC                                |        0.14 |        0.10 |        0.21 |        0.26
  Time (ns)                          |   812112668 |   812111760 |   812112739 |   812112687
Branch predictor stats               |             |             |             |            
  num correct                        |    55076763 |    38165828 |    10256588 |     5696803
  num incorrect                      |     3681707 |     8123236 |    14243080 |       38128
  misprediction rate                 |       6.27% |      17.55% |      58.14% |       0.66%
  mpki                               |       10.94 |       32.49 |       27.35 |        0.06
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    55407574 |    34415971 |    57958210 |    55595572
    num misses                       |           4 |         133 |          14 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   105138254 |    96931746 |   196001606 |   171152664
    num misses                       |      123118 |      514328 |     1369098 |      305111
    miss rate                        |       0.12% |       0.53% |       0.70% |       0.18%
    mpki                             |        0.37 |        2.06 |        2.63 |        0.49
  L2 TLB                             |             |             |             |            
    num accesses                     |      123122 |      514461 |     1369112 |      305114
    num misses                       |      123122 |       50816 |     1369096 |      304883
    miss rate                        |     100.00% |       9.88% |     100.00% |      99.92%
    mpki                             |        0.37 |        0.20 |        2.63 |        0.48
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    55407574 |    34415971 |    57958210 |    55595572
    num cache misses                 |       21604 |     3313437 |       36707 |      220207
    miss rate                        |       0.04% |       9.63% |       0.06% |       0.40%
    mpki                             |        0.06 |       13.25 |        0.07 |        0.35
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   105138254 |    96931746 |   196001606 |   171152664
    num cache misses                 |     7881235 |     3107691 |    15145239 |    32210151
    miss rate                        |       7.50% |       3.21% |       7.73% |      18.82%
    mpki                             |       23.42 |       12.43 |       29.08 |       51.20
  Cache L2                           |             |             |             |            
    num cache accesses               |    10922034 |     6810881 |    17348512 |    32430700
    num cache misses                 |     7902839 |     5306431 |    15181846 |    20605286
    miss rate                        |      72.36% |      77.91% |      87.51% |      63.54%
    mpki                             |       23.48 |       21.23 |       29.15 |       32.76
  Cache L3                           |             |             |             |            
    num cache accesses               |    10922034 |     5697984 |    17348412 |    20605628
    num cache misses                 |     7900865 |     5303851 |    15166153 |    20444101
    miss rate                        |      72.34% |      93.08% |      87.42% |      99.22%
    mpki                             |       23.48 |       21.22 |       29.12 |       32.50
DRAM summary                         |             |             |             |            
  num dram accesses                  |    75941397 |           0 |           0 |           0
  average dram access latency (ns)   |      232.23 |         inf |         inf |         inf
  average dram queueing delay        |      122.22 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
