                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1044650498 |   323535665 |   895008077 |   249999981
  Cycles                             |  2873509713 |  2873511293 |  2873509992 |  2873507177
  IPC                                |        0.36 |        0.11 |        0.31 |        0.09
  Time (ns)                          |   957836571 |   957837098 |   957836664 |   957835726
Branch predictor stats               |             |             |             |            
  num correct                        |    34764766 |    48744865 |     8110636 |    58565837
  num incorrect                      |    16317142 |    10812442 |       54296 |     6500447
  misprediction rate                 |      31.94% |      18.15% |       0.66% |       9.99%
  mpki                               |       15.62 |       33.42 |        0.06 |       26.00
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    81668915 |    45041237 |    79101234 |    21135842
    num misses                       |           3 |         140 |           3 |       17441
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.08%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.07
  D-TLB                              |             |             |             |            
    num accesses                     |   455144953 |   126006761 |   243586930 |    86633855
    num misses                       |      470647 |      673739 |      434542 |     1331645
    miss rate                        |       0.10% |       0.53% |       0.18% |       1.54%
    mpki                             |        0.45 |        2.08 |        0.49 |        5.33
  L2 TLB                             |             |             |             |            
    num accesses                     |      470650 |      673879 |      434545 |     1349086
    num misses                       |      320126 |       56778 |      434216 |     1140479
    miss rate                        |      68.02% |       8.43% |      99.92% |      84.54%
    mpki                             |        0.31 |        0.18 |        0.49 |        4.56
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    81668915 |    45041237 |    79101234 |    21135842
    num cache misses                 |       80915 |     4542884 |      271378 |      537260
    miss rate                        |       0.10% |      10.09% |       0.34% |       2.54%
    mpki                             |        0.08 |       14.04 |        0.30 |        2.15
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   455144953 |   126006761 |   243586930 |    86633855
    num cache misses                 |    23167556 |     3592706 |    45865393 |     7604462
    miss rate                        |       5.09% |       2.85% |      18.83% |       8.78%
    mpki                             |       22.18 |       11.10 |       51.25 |       30.42
  Cache L2                           |             |             |             |            
    num cache accesses               |    24865339 |     8671070 |    46141501 |     8222317
    num cache misses                 |    20816670 |     6675852 |    28103484 |     7953123
    miss rate                        |      83.72% |      76.99% |      60.91% |      96.73%
    mpki                             |       19.93 |       20.63 |       31.40 |       31.81
  Cache L3                           |             |             |             |            
    num cache accesses               |    22433538 |     7212908 |    28108214 |     8036052
    num cache misses                 |    20808571 |     6675180 |    27902747 |     7952276
    miss rate                        |      92.76% |      92.54% |      99.27% |      98.96%
    mpki                             |       19.92 |       20.63 |       31.18 |       31.81
DRAM summary                         |             |             |             |            
  num dram accesses                  |    88558017 |           0 |           0 |           0
  average dram access latency (ns)   |      201.35 |         inf |         inf |         inf
  average dram queueing delay        |       91.34 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      92.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
