                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  7916688158 |  3315795740 |   855054900 |   403104968 |  1149361449 |  2432514222 |  2537832234 |  1692508141 |  1783804411 |   249999981 |  1633202533 |   689793143 |  9879328064 |  1380453644 |   891733857 |   711827418
  Cycles                             |  5739815203 |  5739815204 |  5739815552 |  5739815687 |  5739815202 |  5739815202 |  5739815203 |  5739815211 |  5739815381 |  5739792706 |  5739815203 |  5739815455 |  5739815203 |  5739815391 |  5739815372 |  5739815447
  IPC                                |        1.38 |        0.58 |        0.15 |        0.07 |        0.20 |        0.42 |        0.44 |        0.29 |        0.31 |        0.04 |        0.28 |        0.12 |        1.72 |        0.24 |        0.16 |        0.12
  Time (ns)                          |  1913271734 |  1913271735 |  1913271851 |  1913271896 |  1913271734 |  1913271734 |  1913271734 |  1913271737 |  1913271794 |  1913264235 |  1913271734 |  1913271818 |  1913271734 |  1913271797 |  1913271791 |  1913271816
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   858916807 |   179475426 |    51948308 |    55377687 |    61613316 |   162408812 |   327015628 |   136124568 |    40991228 |    58565837 |    71235631 |    12694305 |   454948511 |   254764381 |     8081342 |   106975896
  num incorrect                      |   131082912 |   125597207 |    31260183 |     7627585 |     1441361 |    27751488 |    76353360 |    22852085 |      730573 |     6500447 |     4055125 |    17714437 |     3785219 |    17380285 |       54100 |    23967480
  misprediction rate                 |      13.24% |      41.17% |      37.57% |      12.11% |       2.29% |      14.59% |      18.93% |      14.37% |       1.75% |       9.99% |       5.39% |      58.25% |       0.83% |       6.39% |       0.66% |      18.30%
  mpki                               |       16.56 |       37.88 |       36.56 |       18.92 |        1.25 |       11.41 |       30.09 |       13.50 |        0.41 |       26.00 |        2.48 |       25.68 |        0.38 |       12.59 |        0.06 |       33.67
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   932700916 |   270638880 |   101999896 |    70601306 |   114981316 |   295055865 |   355697687 |   247967323 |   159448039 |    21135842 |   156267699 |    74489260 |   755814365 |   226361677 |    78811878 |    99074893
    num misses                       |          10 |          52 |          10 |          91 |          47 |          18 |         208 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         204
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  3556438070 |   978494080 |   393448052 |   187858632 |   401130254 |  1025105683 |   990548210 |   811371825 |   699753478 |    86633855 |   499939380 |   250530684 |  5684887380 |   449892992 |   242700980 |   277183069
    num misses                       |    35771634 |       58757 |     2685784 |     7295941 |      610429 |     7207450 |     1773694 |     4537330 |      370202 |     1331667 |      153093 |     1729877 |      766092 |          23 |      432984 |     1472342
    miss rate                        |       1.01% |       0.01% |       0.68% |       3.88% |       0.15% |       0.70% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.69% |       0.01% |       0.00% |       0.18% |       0.53%
    mpki                             |        4.52 |        0.02 |        3.14 |       18.10 |        0.53 |        2.96 |        0.70 |        2.68 |        0.21 |        5.33 |        0.09 |        2.51 |        0.08 |        0.00 |        0.49 |        2.07
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    35771644 |       58809 |     2685794 |     7296032 |      610476 |     7207468 |     1773902 |     4537395 |      370206 |     1349108 |      153101 |     1729891 |      766135 |          62 |      432987 |     1472546
    num misses                       |     3164952 |       52533 |     2133376 |     2177158 |      190207 |       54876 |      283393 |       28356 |      193601 |     1140464 |        4025 |     1729872 |      219944 |          62 |      432659 |      120425
    miss rate                        |       8.85% |      89.33% |      79.43% |      29.84% |      31.16% |       0.76% |      15.98% |       0.62% |      52.30% |      84.53% |       2.63% |     100.00% |      28.71% |     100.00% |      99.92% |       8.18%
    mpki                             |        0.40 |        0.02 |        2.50 |        5.40 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.51 |        0.02 |        0.00 |        0.49 |        0.17
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
