                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  694545361 |  336853676 |  509296500 |  705140320 |  249999884 |  802404836 |  381644563 |  456370496
  Cycles                             |  446947920 |  446948346 |  446948531 |  446947941 |  446945627 |  446947905 |  446948137 |  446948767
  IPC                                |       1.55 |       0.75 |       1.14 |       1.58 |       0.56 |       1.80 |       0.85 |       1.02
  Time (ns)                          |  148982640 |  148982782 |  148982844 |  148982647 |  148981876 |  148982635 |  148982712 |  148982922
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   89307463 |    7570063 |   40947138 |   47120417 |   13325983 |   63589555 |     494335 |   68851055
  num incorrect                      |    9561841 |     132948 |    6882420 |    8016749 |     311809 |    5193867 |       8380 |    7712094
  misprediction rate                 |      9.67% |      1.73% |     14.39% |     14.54% |      2.29% |      7.55% |      1.67% |     10.07%
  mpki                               |      13.77 |       0.39 |      13.51 |      11.37 |       1.25 |       6.47 |       0.02 |      16.90
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  106093101 |   30894404 |   74602374 |   85478044 |   24892730 |   67512960 |   43724066 |   73025781
    num misses                       |        517 |          4 |         65 |         18 |         47 |         42 |          6 |       2929
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  277280312 |  131893861 |  244149659 |  296834586 |   86640605 |  220874523 |  285460768 |  183627834
    num misses                       |      84642 |      62606 |    1363596 |    2045466 |     133115 |    1073880 |   10344409 |    1026827
    miss rate                        |      0.03% |      0.05% |      0.56% |      0.69% |      0.15% |      0.49% |      3.62% |      0.56%
    mpki                             |       0.12 |       0.19 |       2.68 |       2.90 |       0.53 |       1.34 |      27.10 |       2.25
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      85159 |      62610 |    1363661 |    2045484 |     133162 |    1073922 |   10344415 |    1029756
    num misses                       |       2675 |      37367 |       8817 |      15585 |      40815 |     335530 |    7443025 |     149129
    miss rate                        |      3.14% |     59.68% |      0.65% |      0.76% |     30.65% |     31.24% |     71.95% |     14.48%
    mpki                             |       0.00 |       0.11 |       0.02 |       0.02 |       0.16 |       0.42 |      19.50 |       0.33
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |  106093101 |   30894404 |   74602374 |   85478044 |   24892730 |   67512960 |   43724066 |   73025781
    num cache misses                 |    2241108 |      16282 |    2291261 |     729371 |      15187 |      90236 |      94140 |    1311763
    miss rate                        |      2.11% |      0.05% |      3.07% |      0.85% |      0.06% |      0.13% |      0.22% |      1.80%
    mpki                             |       3.23 |       0.05 |       4.50 |       1.03 |       0.06 |       0.11 |       0.25 |       2.87
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  277280312 |  131893861 |  244149659 |  296834586 |   86640605 |  220874523 |  285460768 |  183627834
    num cache misses                 |    2835275 |    3171468 |    8099760 |    1521611 |    3045812 |   11753238 |    3137550 |    1684735
    miss rate                        |      1.02% |      2.40% |      3.32% |      0.51% |      3.52% |      5.32% |      1.10% |      0.92%
    mpki                             |       4.08 |       9.41 |      15.90 |       2.16 |      12.18 |      14.65 |       8.22 |       3.69
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    5109159 |    3193951 |   10398793 |    2291322 |    3511488 |   11857233 |    3234026 |    3061893
    num cache misses                 |     348753 |    2381526 |     376977 |     233043 |    2297605 |   10240225 |    2196490 |     979010
    miss rate                        |      6.83% |     74.56% |      3.63% |     10.17% |     65.43% |     86.36% |     67.92% |     31.97%
    mpki                             |       0.50 |       7.07 |       0.74 |       0.33 |       9.19 |      12.76 |       5.76 |       2.15
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     382236 |    2390256 |     385314 |     273777 |    2766433 |   10254057 |    2198868 |    1044957
    num cache misses                 |     283396 |    2363985 |     325601 |     210558 |    2211895 |     396594 |    2090250 |     614377
    miss rate                        |     74.14% |     98.90% |     84.50% |     76.91% |     79.95% |      3.87% |     95.06% |     58.79%
    mpki                             |       0.41 |       7.02 |       0.64 |       0.30 |       8.85 |       0.49 |       5.48 |       1.35
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   11051932 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     146.94 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      36.93 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     74.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
