                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1230362761 |   271764649 |   584542884 |   249999973
  Cycles                             |  1020512167 |  1020512306 |  1020512407 |  1020509701
  IPC                                |        1.21 |        0.27 |        0.57 |        0.24
  Time (ns)                          |   340170722 |   340170769 |   340170802 |   340169900
Branch predictor stats               |             |             |             |            
  num correct                        |    70254697 |    46515392 |    35507297 |    40600608
  num incorrect                      |    11918367 |     4150767 |    21366267 |     2521753
  misprediction rate                 |      14.50% |       8.19% |      37.57% |       5.85%
  mpki                               |        9.69 |       15.27 |       36.55 |       10.09
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   138280893 |    31709468 |    69718298 |    41868591
    num misses                       |          56 |          42 |          10 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   577767824 |    93781927 |   269080805 |    75636447
    num misses                       |      372320 |     1557898 |     1832717 |       88470
    miss rate                        |       0.06% |       1.66% |       0.68% |       0.12%
    mpki                             |        0.30 |        5.73 |        3.14 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |      372376 |     1557940 |     1832727 |       88474
    num misses                       |       58563 |      429314 |     1455994 |       88474
    miss rate                        |      15.73% |      27.56% |      79.44% |     100.00%
    mpki                             |        0.05 |        1.58 |        2.49 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   138280893 |    31709468 |    69718298 |    41868591
    num cache misses                 |      241857 |       16272 |       18636 |        1836
    miss rate                        |       0.17% |       0.05% |       0.03% |       0.00%
    mpki                             |        0.20 |        0.06 |        0.03 |        0.01
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   577767824 |    93781927 |   269080805 |    75636447
    num cache misses                 |     3472050 |    11162410 |     4207634 |     5660930
    miss rate                        |       0.60% |      11.90% |       1.56% |       7.48%
    mpki                             |        2.82 |       41.07 |        7.20 |       22.64
  Cache L2                           |             |             |             |            
    num cache accesses               |     3725582 |    12366949 |     4757161 |     7682446
    num cache misses                 |     2012637 |     8370808 |     2987556 |     5662766
    miss rate                        |      54.02% |      67.69% |      62.80% |      73.71%
    mpki                             |        1.64 |       30.80 |        5.11 |       22.65
  Cache L3                           |             |             |             |            
    num cache accesses               |     2032230 |     9561692 |     3642743 |     7682446
    num cache misses                 |     1945648 |     6617629 |     1805024 |     5660146
    miss rate                        |      95.74% |      69.21% |      49.55% |      73.68%
    mpki                             |        1.58 |       24.35 |        3.09 |       22.64
DRAM summary                         |             |             |             |            
  num dram accesses                  |    22207724 |           0 |           0 |           0
  average dram access latency (ns)   |      132.84 |         inf |         inf |         inf
  average dram queueing delay        |       22.83 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      65.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
