                                     | Core 0     | Core 1      | Core 2     | Core 3    
  Instructions                       |  249999973 |  1220572507 |  844778627 |  568346533
  Cycles                             |  936525862 |   936528015 |  936527838 |  936528009
  IPC                                |       0.27 |        1.30 |       0.90 |       0.61
  Time (ns)                          |  312175287 |   312176005 |  312175946 |  312176003
Branch predictor stats               |            |             |            |           
  num correct                        |   40600608 |    53799910 |  127254058 |   86154265
  num incorrect                      |    2521753 |     3046918 |   14319515 |   18746735
  misprediction rate                 |      5.85% |       5.36% |     10.11% |     17.87%
  mpki                               |      10.09 |        2.50 |      16.95 |      32.98
TLB Summary                          |            |             |            |           
  I-TLB                              |            |             |            |           
    num accesses                     |   41868591 |   116384553 |  135333622 |   78736276
    num misses                       |          4 |           8 |       5402 |        178
    miss rate                        |      0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |        0.00 |       0.01 |       0.00
  D-TLB                              |            |             |            |           
    num accesses                     |   75636447 |   371459045 |  341085282 |  220919116
    num misses                       |      88470 |      118211 |    1958612 |    1179894
    miss rate                        |      0.12% |       0.03% |      0.57% |      0.53%
    mpki                             |       0.35 |        0.10 |       2.32 |       2.08
  L2 TLB                             |            |             |            |           
    num accesses                     |      88474 |      118219 |    1964014 |    1180072
    num misses                       |      88474 |        3116 |     284038 |     107098
    miss rate                        |    100.00% |       2.64% |     14.46% |      9.08%
    mpki                             |       0.35 |        0.00 |       0.34 |       0.19
Cache Summary                        |            |             |            |           
  Cache L1-I                         |            |             |            |           
    num cache accesses               |   41868591 |   116384553 |  135333622 |   78736276
    num cache misses                 |       3624 |       36693 |    2546418 |    4711512
    miss rate                        |      0.01% |       0.03% |      1.88% |      5.98%
    mpki                             |       0.01 |        0.03 |       3.01 |       8.29
  Cache L1-D                         |            |             |            |           
    num cache accesses               |   75636447 |   371459045 |  341085282 |  220919116
    num cache misses                 |    5661804 |    10081572 |    3237328 |    4804189
    miss rate                        |      7.49% |       2.71% |      0.95% |      2.17%
    mpki                             |      22.65 |        8.26 |       3.83 |       8.45
  Cache L2                           |            |             |            |           
    num cache accesses               |    7685122 |    10234760 |    5992186 |    9811408
    num cache misses                 |    5665428 |      837052 |    2210366 |    4704606
    miss rate                        |     73.72% |       8.18% |     36.89% |     47.95%
    mpki                             |      22.66 |        0.69 |       2.62 |       8.28
  Cache L3                           |            |             |            |           
    num cache accesses               |    7685122 |      960756 |    2420914 |    5002292
    num cache misses                 |    5660233 |      832520 |    1823103 |    1811540
    miss rate                        |     73.65% |      86.65% |     75.31% |     36.21%
    mpki                             |      22.64 |        0.68 |       2.16 |       3.19
DRAM summary                         |            |             |            |           
  num dram accesses                  |   13137444 |           0 |          0 |          0
  average dram access latency (ns)   |     116.71 |         inf |        inf |        inf
  average dram queueing delay        |       6.70 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     42.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |             |            |           
  num loads from dram                |          0 |           0 |          0 |          0
  num loads from dram cache          |          0 |           0 |          0 |          0
  num loads from remote cache        |          0 |           0 |          0 |          0
