                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  703222192 |  339368462 |  611337914 |  733338041 |  249999884 |  614076044 |  390267291 |  477790976
  Cycles                             |  444967759 |  444967761 |  444967765 |  444967760 |  444966739 |  444967762 |  444967758 |  444967760
  IPC                                |       1.58 |       0.76 |       1.37 |       1.65 |       0.56 |       1.38 |       0.88 |       1.07
  Time (ns)                          |  148322586 |  148322587 |  148322588 |  148322587 |  148322246 |  148322587 |  148322586 |  148322587
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   90348732 |    7588144 |   49202986 |   48828357 |   13325983 |   48654997 |     509876 |   72047786
  num incorrect                      |    9719725 |     133248 |    8247669 |    8360385 |     311809 |    3981227 |       8642 |    8081561
  misprediction rate                 |      9.71% |      1.73% |     14.36% |     14.62% |      2.29% |      7.56% |      1.67% |     10.09%
  mpki                               |      13.82 |       0.39 |      13.49 |      11.40 |       1.25 |       6.48 |       0.02 |      16.91
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  107481927 |   31111673 |   89576806 |   88945440 |   24892730 |   51742659 |   44699305 |   76516824
    num misses                       |        517 |          4 |         65 |         18 |         47 |         42 |          6 |       2998
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  280846381 |  133142328 |  293086518 |  308988326 |   86640605 |  169047210 |  291953778 |  192570581
    num misses                       |      84671 |      63027 |    1640225 |    2160437 |     133077 |     824848 |   10644918 |    1100460
    miss rate                        |      0.03% |      0.05% |      0.56% |      0.70% |      0.15% |      0.49% |      3.65% |      0.57%
    mpki                             |       0.12 |       0.19 |       2.68 |       2.95 |       0.53 |       1.34 |      27.28 |       2.30
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      85188 |      63031 |    1640290 |    2160455 |     133124 |     824890 |   10644924 |    1103458
    num misses                       |       2675 |      37748 |      10377 |      16591 |      40813 |     258943 |    7671462 |     158048
    miss rate                        |      3.14% |     59.89% |      0.63% |      0.77% |     30.66% |     31.39% |     72.07% |     14.32%
    mpki                             |       0.00 |       0.11 |       0.02 |       0.02 |       0.16 |       0.42 |      19.66 |       0.33
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |  107481927 |   31111673 |   89576806 |   88945440 |   24892730 |   51742659 |   44699305 |   76516824
    num cache misses                 |    2293000 |      34501 |    2968579 |     781974 |      24921 |      97799 |     198425 |    1508337
    miss rate                        |      2.13% |      0.11% |      3.31% |      0.88% |      0.10% |      0.19% |      0.44% |      1.97%
    mpki                             |       3.26 |       0.10 |       4.86 |       1.07 |       0.10 |       0.16 |       0.51 |       3.16
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  280846381 |  133142328 |  293086518 |  308988326 |   86640605 |  169047210 |  291953778 |  192570581
    num cache misses                 |    2835946 |    3202476 |    9931620 |    1556074 |    3052076 |    9038243 |    3229551 |    1863506
    miss rate                        |      1.01% |      2.41% |      3.39% |      0.50% |      3.52% |      5.35% |      1.11% |      0.97%
    mpki                             |       4.03 |       9.44 |      16.25 |       2.12 |      12.21 |      14.72 |       8.28 |       3.90
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    5168682 |    3240496 |   12903864 |    2364138 |    3537895 |    9152292 |    3429118 |    3435459
    num cache misses                 |     400639 |    2453750 |    2034701 |     345373 |    2480587 |    8468965 |    2422933 |    1810300
    miss rate                        |      7.75% |     75.72% |     15.77% |     14.61% |     70.11% |     92.53% |     70.66% |     52.69%
    mpki                             |       0.57 |       7.23 |       3.33 |       0.47 |       9.92 |      13.79 |       6.21 |       3.79
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     440591 |    2459313 |    2038791 |     371717 |    2948899 |    8485291 |    2424116 |    1874158
    num cache misses                 |     262781 |    2377981 |     110230 |     157981 |    2210764 |     782218 |    2049756 |     568338
    miss rate                        |     59.64% |     96.69% |      5.41% |     42.50% |     74.97% |      9.22% |     84.56% |     30.32%
    mpki                             |       0.37 |       7.01 |       0.18 |       0.22 |       8.84 |       1.27 |       5.25 |       1.19
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   11070215 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     144.20 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      34.19 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     74.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
