                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  263005075 |  435498822 |  249999883 |  384582382
  Cycles                             |  815445619 |  815445310 |  815442261 |  815445558
  IPC                                |       0.32 |       0.53 |       0.31 |       0.47
  Time (ns)                          |  271815207 |  271815104 |  271814087 |  271815186
Branch predictor stats               |            |            |            |           
  num correct                        |   20830059 |   12503330 |   32217105 |   41558701
  num incorrect                      |    1702489 |    6107815 |    7507996 |    6323353
  misprediction rate                 |      7.56% |     32.82% |     18.90% |     13.21%
  mpki                               |       6.47 |      14.02 |      30.03 |      16.44
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   22101637 |   34810485 |   35058549 |   44909484
    num misses                       |         42 |          3 |        106 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   72474489 |  200010860 |   97606891 |  172136380
    num misses                       |     351535 |     201060 |     176242 |    1906262
    miss rate                        |      0.49% |      0.10% |      0.18% |      1.11%
    mpki                             |       1.34 |       0.46 |       0.70 |       4.96
  L2 TLB                             |            |            |            |           
    num accesses                     |     351577 |     201063 |     176348 |    1906272
    num misses                       |     109646 |     132122 |      28107 |     179467
    miss rate                        |     31.19% |     65.71% |     15.94% |      9.41%
    mpki                             |       0.42 |       0.30 |       0.11 |       0.47
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   22101637 |   34810485 |   35058549 |   44909484
    num cache misses                 |      49733 |      26633 |    1574261 |      56364
    miss rate                        |      0.23% |      0.08% |      4.49% |      0.13%
    mpki                             |       0.19 |       0.06 |       6.30 |       0.15
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   72474489 |  200010860 |   97606891 |  172136380
    num cache misses                 |    3880356 |    9690538 |    1591454 |    5703079
    miss rate                        |      5.35% |      4.85% |      1.63% |      3.31%
    mpki                             |      14.75 |      22.25 |       6.37 |      14.83
  Cache L2                           |            |            |            |           
    num cache accesses               |    3982823 |   10122398 |    3437354 |    5966058
    num cache misses                 |    3579595 |    8514815 |    2278080 |    3925919
    miss rate                        |     89.88% |     84.12% |     66.27% |     65.80%
    mpki                             |      13.61 |      19.55 |       9.11 |      10.21
  Cache L3                           |            |            |            |           
    num cache accesses               |    3632574 |    8920042 |    2553149 |    4138117
    num cache misses                 |    3576997 |    8495065 |    2276662 |    3840662
    miss rate                        |     98.47% |     95.24% |     89.17% |     92.81%
    mpki                             |      13.60 |      19.51 |       9.11 |       9.99
DRAM summary                         |            |            |            |           
  num dram accesses                  |   21012736 |          0 |          0 |          0
  average dram access latency (ns)   |     144.57 |        inf |        inf |        inf
  average dram queueing delay        |      34.56 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     77.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
