                                     | Core 0      | Core 1     | Core 2     | Core 3    
  Instructions                       |  1011187279 |  249999973 |  927629196 |  979429629
  Cycles                             |   957603296 |  957600724 |  957603439 |  957603452
  IPC                                |        1.06 |       0.26 |       0.97 |       1.02
  Time (ns)                          |   319201099 |  319200241 |  319201146 |  319201151
Branch predictor stats               |             |            |            |           
  num correct                        |    80188044 |   40600608 |   45500053 |   78733649
  num incorrect                      |     6552125 |    2521753 |   36922009 |   13222897
  misprediction rate                 |       7.55% |      5.85% |     44.80% |     14.38%
  mpki                               |        6.48 |      10.09 |      39.80 |      13.50
TLB Summary                          |             |            |            |           
  I-TLB                              |             |            |            |           
    num accesses                     |    84721678 |   41868591 |   72636558 |  143474752
    num misses                       |          42 |          4 |         52 |         65
    miss rate                        |       0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |             |            |            |           
    num accesses                     |   278409871 |   75636447 |  269058582 |  469510402
    num misses                       |     1358516 |      88470 |      13872 |    2621258
    miss rate                        |       0.49% |      0.12% |      0.01% |      0.56%
    mpki                             |        1.34 |       0.35 |       0.01 |       2.68
  L2 TLB                             |             |            |            |           
    num accesses                     |     1358558 |      88474 |      13924 |    2621323
    num misses                       |      422524 |      88474 |      12336 |      16689
    miss rate                        |      31.10% |    100.00% |     88.60% |      0.64%
    mpki                             |        0.42 |       0.35 |       0.01 |       0.02
Cache Summary                        |             |            |            |           
  Cache L1-I                         |             |            |            |           
    num cache accesses               |    84721678 |   41868591 |   72636558 |  143474752
    num cache misses                 |      114030 |      13664 |      90379 |    4507026
    miss rate                        |       0.13% |      0.03% |      0.12% |      3.14%
    mpki                             |        0.11 |       0.05 |       0.10 |       4.60
  Cache L1-D                         |             |            |            |           
    num cache accesses               |   278409871 |   75636447 |  269058582 |  469510402
    num cache misses                 |    14836870 |    5693132 |     951110 |   15691995
    miss rate                        |       5.33% |      7.53% |      0.35% |      3.34%
    mpki                             |       14.67 |      22.77 |       1.03 |      16.02
  Cache L2                           |             |            |            |           
    num cache accesses               |    14999645 |    7718378 |    1113918 |   20250919
    num cache misses                 |    12930736 |    5706801 |    1020620 |    1419198
    miss rate                        |      86.21% |     73.94% |     91.62% |      7.01%
    mpki                             |       12.79 |      22.83 |       1.10 |       1.45
  Cache L3                           |             |            |            |           
    num cache accesses               |    12979652 |    7718378 |    1093361 |    1479305
    num cache misses                 |     2373232 |    5699683 |    1019964 |    1274373
    miss rate                        |      18.28% |     73.85% |     93.29% |     86.15%
    mpki                             |        2.35 |      22.80 |       1.10 |       1.30
DRAM summary                         |             |            |            |           
  num dram accesses                  |    13390011 |          0 |          0 |          0
  average dram access latency (ns)   |      117.26 |        inf |        inf |        inf
  average dram queueing delay        |        7.25 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      41.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |            |            |           
  num loads from dram                |           0 |          0 |          0 |          0
  num loads from dram cache          |           0 |          0 |          0 |          0
  num loads from remote cache        |           0 |          0 |          0 |          0
