                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1475291380 |  2291205666 |  3623344435 |  1711209302 |   613007096 |   628928472 |  1422913713 |   289606209 |  2302853968 |   607522625 |  2144323426 |   913868150 |  1138410730 |  2669952670 |  1506276496
  Cycles                             |  1844834404 |  1844838791 |  1844838602 |  1844838502 |  1844838997 |  1844838611 |  1844838861 |  1844838760 |  1844838618 |  1844838600 |  1844839198 |  1844838524 |  1844838945 |  1844838734 |  1844838497 |  1844839430
  IPC                                |        0.14 |        0.80 |        1.24 |        1.96 |        0.93 |        0.33 |        0.34 |        0.77 |        0.16 |        1.25 |        0.33 |        1.16 |        0.50 |        0.62 |        1.45 |        0.82
  Time (ns)                          |   614944801 |   614946264 |   614946201 |   614946167 |   614946332 |   614946204 |   614946287 |   614946253 |   614946206 |   614946200 |   614946399 |   614946175 |   614946315 |   614946245 |   614946166 |   614946477
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    78665384 |   203538933 |   166848968 |    97486420 |    37232450 |    34158396 |   217660011 |    48285371 |   101254313 |    37349455 |   172503466 |    20644188 |    22021556 |   178159568 |   227119465
  num incorrect                      |     4720676 |    56482670 |    33960477 |     1386573 |    16554893 |    22405153 |      798835 |    55738162 |     4465910 |     5754881 |     1223702 |    28953780 |      366765 |     3271351 |    30465948 |    25556662
  misprediction rate                 |      12.07% |      41.79% |      14.30% |       0.82% |      14.52% |      37.57% |       2.29% |      20.39% |       8.47% |       5.38% |       3.17% |      14.37% |       1.75% |      12.93% |      14.60% |      10.11%
  mpki                               |       18.88 |       38.29 |       14.82 |        0.38 |        9.67 |       36.55 |        1.27 |       39.17 |       15.42 |        2.50 |        2.01 |       13.50 |        0.40 |        2.87 |       11.41 |       16.97
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   118749385 |   260198866 |   277195655 |   192097981 |    73105479 |    63448819 |   185141713 |    33725981 |   219658228 |    57863853 |   314173981 |    82118336 |   108659504 |   323835521 |   241201665
    num misses                       |          84 |          52 |         839 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          74 |          18 |        8859
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116504258 |   433158478 |   957961508 |  2085000126 |   804158510 |   282157240 |   219846407 |   478861491 |   102477349 |   701782855 |   201600915 |  1028108430 |   360738597 |   576925053 |  1125176753 |   607009101
    num misses                       |     4541531 |       26086 |      498477 |      280540 |      515269 |     1919799 |      340937 |     2115005 |     1856432 |      220318 |     1712350 |     5745201 |      185793 |     1340188 |     7929078 |     3418830
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.68% |       0.16% |       0.44% |       1.81% |       0.03% |       0.85% |       0.56% |       0.05% |       0.23% |       0.70% |       0.56%
    mpki                             |       18.17 |        0.02 |        0.22 |        0.08 |        0.30 |        3.13 |        0.54 |        1.49 |        6.41 |        0.10 |        2.82 |        2.68 |        0.20 |        1.18 |        2.97 |        2.27
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4541615 |       26138 |      499316 |      280583 |      515325 |     1919809 |      340984 |     2115024 |     1856474 |      220326 |     1712372 |     5745266 |      185797 |     1340262 |     7929096 |     3427689
    num misses                       |     1361673 |       23310 |       15938 |       81434 |       81365 |     1524233 |      106649 |      443205 |      500314 |        5682 |      153359 |       36268 |      100984 |       17975 |       60288 |      489236
    miss rate                        |      29.98% |      89.18% |       3.19% |      29.02% |      15.79% |      79.40% |      31.28% |      20.96% |      26.95% |       2.58% |       8.96% |       0.63% |      54.35% |       1.34% |       0.76% |      14.27%
    mpki                             |        5.45 |        0.02 |        0.01 |        0.02 |        0.05 |        2.49 |        0.17 |        0.31 |        1.73 |        0.00 |        0.25 |        0.02 |        0.11 |        0.02 |        0.02 |        0.32
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   118749385 |   260198866 |   277195655 |   192097981 |    73105479 |    63448819 |   185141713 |    33725981 |   219658228 |    57863853 |   314173981 |    82118336 |   108659504 |   323835521 |   241201665
    num cache misses                 |      981016 |       51928 |     3557317 |      249011 |      568641 |       43993 |       63036 |     1117829 |       40149 |       58468 |      398164 |    10554588 |      115238 |      215807 |     3002093 |     4633523
    miss rate                        |       2.24% |       0.04% |       1.37% |       0.09% |       0.30% |       0.06% |       0.10% |       0.60% |       0.12% |       0.03% |       0.69% |       3.36% |       0.14% |       0.20% |       0.93% |       1.92%
    mpki                             |        3.92 |        0.04 |        1.55 |        0.07 |        0.33 |        0.07 |        0.10 |        0.79 |        0.14 |        0.03 |        0.66 |        4.92 |        0.13 |        0.19 |        1.12 |        3.08
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   433158478 |   957961508 |  2085000126 |   804158510 |   282157240 |   219846407 |   478861491 |   102477349 |   701782855 |   201600915 |  1028108430 |   360738597 |   576925053 |  1125176753 |   607009101
