                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   396174058 |   604681877 |  1217028133 |   249999981
  Cycles                             |  1839506920 |  1839506930 |  1839506957 |  1839504376
  IPC                                |        0.22 |        0.33 |        0.66 |        0.14
  Time (ns)                          |   613168973 |   613168977 |   613168986 |   613168125
Branch predictor stats               |             |             |             |            
  num correct                        |    65428640 |    11743513 |   184185050 |    58565837
  num incorrect                      |     4093869 |    16193167 |    40374936 |     6500447
  misprediction rate                 |       5.89% |      57.96% |      17.98% |       9.99%
  mpki                               |       10.33 |       26.78 |       33.18 |       26.00
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    66171631 |    67073087 |   169059792 |    21135842
    num misses                       |           4 |          14 |         280 |       17441
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.08%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.07
  D-TLB                              |             |             |             |            
    num accesses                     |   121490494 |   225889739 |   472595950 |    86633855
    num misses                       |      144151 |     1609618 |     2514307 |     1331685
    miss rate                        |       0.12% |       0.71% |       0.53% |       1.54%
    mpki                             |        0.36 |        2.66 |        2.07 |        5.33
  L2 TLB                             |             |             |             |            
    num accesses                     |      144155 |     1609632 |     2514587 |     1349126
    num misses                       |      144155 |     1609613 |      232351 |     1140468
    miss rate                        |     100.00% |     100.00% |       9.24% |      84.53%
    mpki                             |        0.36 |        2.66 |        0.19 |        4.56
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    66171631 |    67073087 |   169059792 |    21135842
    num cache misses                 |       11110 |       60538 |     9935435 |      403229
    miss rate                        |       0.02% |       0.09% |       5.88% |       1.91%
    mpki                             |        0.03 |        0.10 |        8.16 |        1.61
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   121490494 |   225889739 |   472595950 |    86633855
    num cache misses                 |     9228240 |    17615442 |     9948871 |     7452544
    miss rate                        |       7.60% |       7.80% |       2.11% |       8.60%
    mpki                             |       23.29 |       29.13 |        8.17 |       29.81
  Cache L2                           |             |             |             |            
    num cache accesses               |    12440485 |    20030905 |    20335113 |     7873856
    num cache misses                 |     9239350 |    17675932 |     9681333 |     7527997
    miss rate                        |      74.27% |      88.24% |      47.61% |      95.61%
    mpki                             |       23.32 |       29.23 |        7.95 |       30.11
  Cache L3                           |             |             |             |            
    num cache accesses               |    12440485 |    20030856 |    10132738 |     7546610
    num cache misses                 |     9222557 |    17623584 |     2622952 |     7126612
    miss rate                        |      74.13% |      87.98% |      25.89% |      94.43%
    mpki                             |       23.28 |       29.15 |        2.16 |       28.51
DRAM summary                         |             |             |             |            
  num dram accesses                  |    48233187 |           0 |           0 |           0
  average dram access latency (ns)   |      148.33 |         inf |         inf |         inf
  average dram queueing delay        |       38.32 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      78.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
