                                     | Core 0     | Core 1     | Core 2      | Core 3    
  Instructions                       |  316162421 |  249999980 |  1052741485 |  855512373
  Cycles                             |  808798203 |  808796076 |   808798090 |  808798135
  IPC                                |       0.39 |       0.31 |        1.30 |       1.06
  Time (ns)                          |  269599401 |  269598692 |   269599363 |  269599378
Branch predictor stats               |            |            |             |           
  num correct                        |   25056932 |   42338506 |    84690672 |  128986377
  num incorrect                      |    2040665 |    3913322 |    14234994 |   14489351
  misprediction rate                 |      7.53% |      8.46% |      14.39% |     10.10%
  mpki                               |       6.45 |      15.65 |       13.52 |      16.94
TLB Summary                          |            |            |             |           
  I-TLB                              |            |            |             |           
    num accesses                     |   26883930 |   28960848 |   154260969 |  137011466
    num misses                       |         42 |         42 |          65 |       5402
    miss rate                        |      0.00% |      0.00% |       0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |        0.00 |       0.01
  D-TLB                              |            |            |             |           
    num accesses                     |   87003084 |   86565665 |   504821019 |  345032885
    num misses                       |     420809 |    1461930 |     2817696 |    1960729
    miss rate                        |      0.48% |      1.69% |       0.56% |      0.57%
    mpki                             |       1.33 |       5.85 |        2.68 |       2.29
  L2 TLB                             |            |            |             |           
    num accesses                     |     420851 |    1461972 |     2817761 |    1966131
    num misses                       |     132195 |     397291 |       18006 |     284258
    miss rate                        |     31.41% |     27.18% |       0.64% |     14.46%
    mpki                             |       0.42 |       1.59 |        0.02 |       0.33
Cache Summary                        |            |            |             |           
  Cache L1-I                         |            |            |             |           
    num cache accesses               |   26883930 |   28960848 |   154260969 |  137011466
    num cache misses                 |      22967 |      11438 |     4561112 |    2385664
    miss rate                        |      0.09% |      0.04% |       2.96% |      1.74%
    mpki                             |       0.07 |       0.05 |        4.33 |       2.79
  Cache L1-D                         |            |            |             |           
    num cache accesses               |   87003084 |   86565665 |   504821019 |  345032885
    num cache misses                 |    4616157 |   10071109 |    16750771 |    3143293
    miss rate                        |      5.31% |     11.63% |       3.32% |      0.91%
    mpki                             |      14.60 |      40.28 |       15.91 |       3.67
  Cache L2                           |            |            |             |           
    num cache accesses               |    4677543 |   11017093 |    21329236 |    5672807
    num cache misses                 |    3858679 |    6757696 |      387522 |    1261242
    miss rate                        |     82.49% |     61.34% |       1.82% |     22.23%
    mpki                             |      12.20 |      27.03 |        0.37 |       1.47
  Cache L3                           |            |            |             |           
    num cache accesses               |    3920997 |    7725627 |      408150 |    1407801
    num cache misses                 |    3802658 |    5401146 |      387483 |    1246200
    miss rate                        |     96.98% |     69.91% |      94.94% |     88.52%
    mpki                             |      12.03 |      21.60 |        0.37 |       1.46
DRAM summary                         |            |            |             |           
  num dram accesses                  |   13391121 |          0 |           0 |          0
  average dram access latency (ns)   |     120.76 |        inf |         inf |        inf
  average dram queueing delay        |      10.75 |       0.00 |        0.00 |       0.00
  average dram bandwidth utilization |     49.00% |      0.00% |       0.00% |      0.00%
Coherency Traffic                    |            |            |             |           
  num loads from dram                |          0 |          0 |           0 |          0
  num loads from dram cache          |          0 |          0 |           0 |          0
  num loads from remote cache        |          0 |          0 |           0 |          0
