                                     | Core 0       | Core 1       | Core 2       | Core 3      
  Instructions                       |   1376410921 |    249999989 |    938031487 |   4527080133
  Cycles                             |  13021269141 |  13021264797 |  13021268955 |  13021268843
  IPC                                |         0.11 |         0.02 |         0.07 |         0.35
  Time (ns)                          |   4340423047 |   4340421599 |   4340422985 |   4340422948
Branch predictor stats               |              |              |              |             
  num correct                        |    109126705 |     43244780 |    158396945 |    489950474
  num incorrect                      |      8927066 |     11689069 |     14631106 |     74578989
  misprediction rate                 |        7.56% |       21.28% |        8.46% |       13.21%
  mpki                               |         6.49 |        46.76 |        15.60 |        16.47
TLB Summary                          |              |              |              |             
  I-TLB                              |              |              |              |             
    num accesses                     |    115490581 |     23761816 |    108787104 |    532946575
    num misses                       |           42 |            3 |           42 |           10
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |             
    num accesses                     |    378857284 |     88558906 |    326675027 |   2034624748
    num misses                       |      1854485 |     21158859 |      5617283 |     20692496
    miss rate                        |        0.49% |       23.89% |        1.72% |        1.02%
    mpki                             |         1.35 |        84.64 |         5.99 |         4.57
  L2 TLB                             |              |              |              |             
    num accesses                     |      1854527 |     21158862 |      5617325 |     20692506
    num misses                       |       578312 |     10898240 |      1519347 |      1827177
    miss rate                        |       31.18% |       51.51% |       27.05% |        8.83%
    mpki                             |         0.42 |        43.59 |         1.62 |         0.40
Cache Summary                        |              |              |              |             
  Cache L1-I                         |              |              |              |             
    num cache accesses               |    115490581 |     23761816 |    108787104 |    532946575
    num cache misses                 |       155243 |       106513 |        80340 |       195511
    miss rate                        |        0.13% |        0.45% |        0.07% |        0.04%
    mpki                             |         0.11 |         0.43 |         0.09 |         0.04
  Cache L1-D                         |              |              |              |             
    num cache accesses               |    378857284 |     88558906 |    326675027 |   2034624748
    num cache misses                 |     20252873 |     28772229 |     38247053 |     65224236
    miss rate                        |        5.35% |       32.49% |       11.71% |        3.21%
    mpki                             |        14.71 |       115.09 |        40.77 |        14.41
  Cache L2                           |              |              |              |             
    num cache accesses               |     20589600 |     32651581 |     42856238 |     66203672
    num cache misses                 |     17668336 |     22408891 |     31250054 |     35733169
    miss rate                        |       85.81% |       68.63% |       72.92% |       53.97%
    mpki                             |        12.84 |        89.64 |        33.31 |         7.89
  Cache L3                           |              |              |              |             
    num cache accesses               |     17850280 |     26226884 |     35782042 |     36611474
    num cache misses                 |     16852481 |     18304227 |     23962318 |     14967718
    miss rate                        |       94.41% |       69.79% |       66.97% |       40.88%
    mpki                             |        12.24 |        73.22 |        25.55 |         3.31
DRAM summary                         |              |              |              |             
  num dram accesses                  |     96814454 |            0 |            0 |            0
  average dram access latency (ns)   |       573.95 |          inf |          inf |          inf
  average dram queueing delay        |       433.91 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       89.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0
