                                     | Core 0       | Core 1       | Core 2       | Core 3      
  Instructions                       |   1117788702 |   2465531844 |    728434708 |    249999981
  Cycles                             |  11338312304 |  11338318210 |  11338313340 |  11338310639
  IPC                                |         0.10 |         0.22 |         0.06 |         0.02
  Time (ns)                          |   3779437435 |   3779439404 |   3779437780 |   3779436880
Branch predictor stats               |              |              |              |             
  num correct                        |     35915925 |    374764470 |      6585863 |     58565837
  num incorrect                      |     17009635 |     80940310 |        44054 |      6500447
  misprediction rate                 |       32.14% |       17.76% |        0.66% |        9.99%
  mpki                               |        15.22 |        32.83 |         0.06 |        26.00
TLB Summary                          |              |              |              |             
  I-TLB                              |              |              |              |             
    num accesses                     |     87140530 |    340796332 |     64378462 |     21135842
    num misses                       |            3 |          470 |            3 |        17441
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.08%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.07
  D-TLB                              |              |              |              |             
    num accesses                     |    494258292 |    956818541 |    198042149 |     86633855
    num misses                       |       507076 |      5083862 |       352387 |      1331625
    miss rate                        |        0.10% |        0.53% |        0.18% |        1.54%
    mpki                             |         0.45 |         2.06 |         0.48 |         5.33
  L2 TLB                             |              |              |              |             
    num accesses                     |       507079 |      5084332 |       352390 |      1349066
    num misses                       |       342052 |       483281 |       352118 |      1140457
    miss rate                        |       67.46% |        9.51% |       99.92% |       84.54%
    mpki                             |         0.31 |         0.20 |         0.48 |         4.56
Cache Summary                        |              |              |              |             
  Cache L1-I                         |              |              |              |             
    num cache accesses               |     87140530 |    340796332 |     64378462 |     21135842
    num cache misses                 |       120503 |     19457427 |       344202 |       379064
    miss rate                        |        0.14% |        5.71% |        0.53% |        1.79%
    mpki                             |         0.11 |         7.89 |         0.47 |         1.52
  Cache L1-D                         |              |              |              |             
    num cache accesses               |    494258292 |    956818541 |    198042149 |     86633855
    num cache misses                 |     24850078 |     20978477 |     37211584 |      7437336
    miss rate                        |        5.03% |        2.19% |       18.79% |        8.58%
    mpki                             |        22.23 |         8.51 |        51.08 |        29.75
  Cache L2                           |              |              |              |             
    num cache accesses               |     26587922 |     41308754 |     37569606 |      7839111
    num cache misses                 |     22292106 |     18925160 |     26172495 |      7450152
    miss rate                        |       83.84% |       45.81% |       69.66% |       95.04%
    mpki                             |        19.94 |         7.68 |        35.93 |        29.80
  Cache L3                           |              |              |              |             
    num cache accesses               |     23909449 |     19800266 |     26186315 |      7473713
    num cache misses                 |     22272742 |      4903256 |     26059624 |      7000102
    miss rate                        |       93.15% |       24.76% |       99.52% |       93.66%
    mpki                             |        19.93 |         1.99 |        35.77 |        28.00
DRAM summary                         |              |              |              |             
  num dram accesses                  |     84021581 |            0 |            0 |            0
  average dram access latency (ns)   |       884.81 |          inf |          inf |          inf
  average dram queueing delay        |       744.77 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       89.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0
