                                     | Core 0      | Core 1     | Core 2     | Core 3      | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  1221766298 |  566337626 |  980336770 |  1244124485 |  408279357 |  249999888 |  640274000 |  786788555
  Cycles                             |   737608813 |  737609101 |  737608815 |   737608819 |  737608807 |  737606287 |  737608800 |  737608802
  IPC                                |        1.66 |       0.77 |       1.33 |        1.69 |       0.55 |       0.34 |       0.87 |       1.07
  Time (ns)                          |   245869604 |  245869700 |  245869605 |   245869606 |  245869602 |  245868762 |  245869600 |  245869601
Branch predictor stats               |             |            |            |             |            |            |            |           
  num correct                        |   160017532 |   12890311 |   78806812 |    82896452 |   21991157 |   19818647 |     835609 |  118384672
  num incorrect                      |    16712354 |     228382 |   13235498 |    14220109 |     514365 |    1620730 |      14162 |   13415485
  misprediction rate                 |       9.46% |      1.74% |     14.38% |      14.64% |      2.29% |      7.56% |      1.67% |     10.18%
  mpki                               |       13.68 |       0.40 |      13.50 |       11.43 |       1.26 |       6.48 |       0.02 |      17.05
TLB Summary                          |             |            |            |             |            |            |            |           
  I-TLB                              |             |            |            |             |            |            |            |           
    num accesses                     |   184944060 |   51051415 |  143607006 |   150966264 |   41069227 |   20925725 |   73336440 |  126139935
    num misses                       |         848 |          4 |         65 |          18 |         47 |         42 |          6 |       5140
    miss rate                        |       0.00% |      0.00% |      0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |       0.00 |       0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |             |            |            |             |            |            |            |           
    num accesses                     |   482085417 |  221144830 |  469947754 |   524605450 |  144682248 |   68803936 |  478971601 |  318030399
    num misses                       |      145766 |     111605 |    2623478 |     3723875 |     212317 |     336456 |   17387417 |    1851392
    miss rate                        |       0.03% |      0.05% |      0.56% |       0.71% |      0.15% |      0.49% |      3.63% |      0.58%
    mpki                             |        0.12 |       0.20 |       2.68 |        2.99 |       0.52 |       1.35 |      27.16 |       2.35
  L2 TLB                             |             |            |            |             |            |            |            |           
    num accesses                     |      146614 |     111609 |    2623543 |     3723893 |     212364 |     336498 |   17387423 |    1856532
    num misses                       |        4457 |      61110 |      16710 |       28572 |      68823 |     104712 |   12489508 |     268031
    miss rate                        |       3.04% |     54.75% |      0.64% |       0.77% |     32.41% |     31.12% |     71.83% |     14.44%
    mpki                             |        0.00 |       0.11 |       0.02 |        0.02 |       0.17 |       0.42 |      19.51 |       0.34
Cache Summary                        |             |            |            |             |            |            |            |           
  Cache L1-I                         |             |            |            |             |            |            |            |           
    num cache accesses               |   184944060 |   51051415 |  143607006 |   150966264 |   41069227 |   20925725 |   73336440 |  126139935
    num cache misses                 |     3845181 |      29390 |    4275899 |     1268841 |      25336 |      27967 |     136783 |    2280502
    miss rate                        |       2.08% |      0.06% |      2.98% |       0.84% |      0.06% |      0.13% |      0.19% |      1.81%
    mpki                             |        3.15 |       0.05 |       4.36 |        1.02 |       0.06 |       0.11 |       0.21 |       2.90
  Cache L1-D                         |             |            |            |             |            |            |            |           
    num cache accesses               |   482085417 |  221144830 |  469947754 |   524605450 |  144682248 |   68803936 |  478971601 |  318030399
    num cache misses                 |     5536392 |    5493188 |   15478359 |     2445861 |    5094917 |    3673768 |    5248523 |    2974795
    miss rate                        |       1.15% |      2.48% |      3.29% |       0.47% |      3.52% |      5.34% |      1.10% |      0.94%
    mpki                             |        4.53 |       9.70 |      15.79 |        1.97 |      12.48 |      14.70 |       8.20 |       3.78
  Cache L2                           |             |            |            |             |            |            |            |           
    num cache accesses               |     9429080 |    5526721 |   19765478 |     3739525 |    5790855 |    3727443 |    5385522 |    5354599
    num cache misses                 |      496602 |    3882930 |     301113 |      185968 |    3826929 |    3197014 |    3641461 |    1640997
    miss rate                        |       5.27% |     70.26% |      1.52% |       4.97% |     66.09% |     85.77% |     67.62% |     30.65%
    mpki                             |        0.41 |       6.86 |       0.31 |        0.15 |       9.37 |      12.79 |       5.69 |       2.09
  Cache L3                           |             |            |            |             |            |            |            |           
    num cache accesses               |      544236 |    3888785 |     314490 |      211378 |    4525136 |    3222796 |    3641753 |    1741024
    num cache misses                 |      324699 |    3835338 |     246314 |      177338 |    3620537 |    2925295 |    3323967 |     907203
    miss rate                        |      59.66% |     98.63% |     78.32% |      83.90% |     80.01% |     90.77% |     91.27% |     52.11%
    mpki                             |        0.27 |       6.77 |       0.25 |        0.14 |       8.87 |      11.70 |       5.19 |       1.15
DRAM summary                         |             |            |            |             |            |            |            |           
  num dram accesses                  |    19421566 |          0 |          0 |           0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      150.02 |        inf |        inf |         inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       40.01 |       0.00 |       0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      79.00% |      0.00% |      0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |            |            |             |            |            |            |           
  num loads from dram                |           0 |          0 |          0 |           0 |          0 |          0 |          0 |          0
  num loads from dram cache          |           0 |          0 |          0 |           0 |          0 |          0 |          0 |          0
  num loads from remote cache        |           0 |          0 |          0 |           0 |          0 |          0 |          0 |          0
