                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1499378248 |  1067332526 |  1138190582 |   375736586 |  1641940439 |   249999973 |  1577512272 |   746055590
  Cycles                             |  1128215499 |  1128215509 |  1128215504 |  1128215678 |  1128215501 |  1128214293 |  1128215506 |  1128215513
  IPC                                |        1.33 |        0.95 |        1.01 |        0.33 |        1.46 |        0.22 |        1.40 |        0.66
  Time (ns)                          |   376071833 |   376071837 |   376071835 |   376071893 |   376071834 |   376071431 |   376071836 |   376071838
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    85461954 |   163016869 |    22021083 |     7120798 |   145895997 |    40600608 |   126932070 |    45353620
  num incorrect                      |    14453169 |    41921340 |     3271318 |     9898690 |    24443925 |     2521753 |    21331154 |    27291140
  misprediction rate                 |      14.47% |      20.46% |      12.93% |      58.16% |      14.35% |       5.85% |      14.39% |      37.57%
  mpki                               |        9.64 |       39.28 |        2.87 |       26.34 |       14.89 |       10.09 |       13.52 |       36.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   168368119 |   138906807 |   108639384 |    41368377 |   186461970 |    41868591 |   231163207 |    89051594
    num misses                       |          56 |          19 |          74 |          14 |         636 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   704563272 |   359127001 |   576800611 |   138430117 |   686855526 |    75636447 |   756563550 |   342975011
    num misses                       |      455087 |     1591353 |     1340176 |      991251 |      365707 |       88470 |     4222885 |     2359656
    miss rate                        |       0.06% |       0.44% |       0.23% |       0.72% |       0.05% |       0.12% |       0.56% |       0.69%
    mpki                             |        0.30 |        1.49 |        1.18 |        2.64 |        0.22 |        0.35 |        2.68 |        3.16
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      455143 |     1591372 |     1340250 |      991265 |      366343 |       88474 |     4222950 |     2359666
    num misses                       |       71889 |      332812 |       17976 |      991254 |       11549 |       88474 |       27112 |     1876639
    miss rate                        |      15.79% |      20.91% |       1.34% |     100.00% |       3.15% |     100.00% |       0.64% |      79.53%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.64 |        0.01 |        0.35 |        0.02 |        2.52
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   168368119 |   138906807 |   108639384 |    41368377 |   186461970 |    41868591 |   231163207 |    89051594
    num cache misses                 |      492187 |      712406 |      200702 |       32824 |     2578716 |        7090 |     7649258 |       48568
    miss rate                        |       0.29% |       0.51% |       0.18% |       0.08% |       1.38% |       0.02% |       3.31% |       0.05%
    mpki                             |        0.33 |        0.67 |        0.18 |        0.09 |        1.57 |        0.03 |        4.85 |        0.07
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   704563272 |   359127001 |   576800611 |   138430117 |   686855526 |    75636447 |   756563550 |   342975011
    num cache misses                 |     4326607 |     1475413 |     9030456 |    10641950 |     6145785 |     5663673 |    25579678 |     5290732
    miss rate                        |       0.61% |       0.41% |       1.57% |       7.69% |       0.89% |       7.49% |       3.38% |       1.54%
    mpki                             |        2.89 |        1.38 |        7.93 |       28.32 |        3.74 |       22.65 |       16.22 |        7.09
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4823508 |     2477085 |     9336086 |    12084406 |     8732873 |     7690457 |    33239361 |     5757442
    num cache misses                 |     3398440 |      993975 |     4742286 |    10674774 |     3438787 |     5670763 |     5216656 |     4968973
    miss rate                        |      70.46% |      40.13% |      50.80% |      88.34% |      39.38% |      73.74% |      15.69% |      86.31%
    mpki                             |        2.27 |        0.93 |        4.17 |       28.41 |        2.09 |       22.68 |        3.31 |        6.66
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3403605 |     1288164 |     4847326 |    12084406 |     3447286 |     7690457 |     5228996 |     5453519
    num cache misses                 |     1519959 |      433411 |      711019 |    10638573 |      212268 |     5660106 |      212580 |     1470313
    miss rate                        |      44.66% |      33.65% |      14.67% |      88.04% |       6.16% |      73.60% |       4.07% |      26.96%
    mpki                             |        1.01 |        0.41 |        0.62 |       28.31 |        0.13 |       22.64 |        0.13 |        1.97
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    29808698 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      149.85 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       39.84 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
