                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3898605261 |   864371895 |  4069419687 |   249999989 |  4092322455 |  2958434297 |   491399987 |   947447586
  Cycles                             |  4273726857 |  4273726664 |  4273726659 |  4273725496 |  4273726668 |  4273726659 |  4273727006 |  4273727004
  IPC                                |        0.91 |        0.20 |        0.95 |        0.06 |        0.96 |        0.69 |        0.11 |        0.22
  Time (ns)                          |  1424575619 |  1424575555 |  1424575553 |  1424575165 |  1424575556 |  1424575553 |  1424575669 |  1424575668
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   208914882 |   118850231 |    77205449 |    43244780 |   527237438 |    68046271 |   115079328 |   160128874
  num incorrect                      |   148470745 |    16328484 |    11710489 |    11689069 |   123024719 |     1213218 |    12772358 |    14786183
  misprediction rate                 |      41.54% |      12.08% |      13.17% |      21.28% |      18.92% |       1.75% |       9.99% |       8.45%
  mpki                               |       38.08 |       18.89 |        2.88 |       46.76 |       30.06 |        0.41 |       25.99 |       15.61
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   316831792 |   151461823 |   387776992 |    23761816 |   573808278 |   264583929 |    41568458 |   109889642
    num misses                       |          52 |         105 |         122 |           3 |         278 |           4 |       34536 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1148384479 |   402774786 |  2062454051 |    88558906 |  1598148856 |  1163003870 |   170326989 |   329602860
    num misses                       |       67980 |    15683322 |     4639226 |    21160053 |     2863342 |      618817 |     2634676 |     5650866
    miss rate                        |       0.01% |       3.89% |       0.22% |      23.89% |       0.18% |       0.05% |       1.55% |       1.71%
    mpki                             |        0.02 |       18.14 |        1.14 |       84.64 |        0.70 |        0.21 |        5.36 |        5.96
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       68032 |    15683427 |     4639348 |    21160056 |     2863620 |      618821 |     2669212 |     5650908
    num misses                       |       60624 |     4703045 |       64102 |    10898292 |      456186 |      323549 |     2255863 |     1529351
    miss rate                        |      89.11% |      29.99% |       1.38% |      51.50% |      15.93% |      52.28% |      84.51% |      27.06%
    mpki                             |        0.02 |        5.44 |        0.02 |       43.59 |        0.11 |        0.11 |        4.59 |        1.61
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   316831792 |   151461823 |   387776992 |    23761816 |   573808278 |   264583929 |    41568458 |   109889642
    num cache misses                 |      124036 |     3280709 |      704273 |      189575 |    17823727 |      378351 |      798885 |      125302
    miss rate                        |       0.04% |       2.17% |       0.18% |       0.80% |       3.11% |       0.14% |       1.92% |       0.11%
    mpki                             |        0.03 |        3.80 |        0.17 |        0.76 |        4.36 |        0.13 |        1.63 |        0.13
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1148384479 |   402774786 |  2062454051 |    88558906 |  1598148856 |  1163003870 |   170326989 |   329602860
    num cache misses                 |     4282616 |    22957595 |    31972354 |    28750090 |    19934839 |    30082817 |    14651371 |    38582213
    miss rate                        |       0.37% |       5.70% |       1.55% |      32.46% |       1.25% |       2.59% |       8.60% |      11.71%
    mpki                             |        1.10 |       26.56 |        7.86 |      115.00 |        4.87 |       10.17 |       29.82 |       40.72
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4607297 |    30613513 |    33146042 |    32511949 |    38674381 |    30463507 |    15486097 |    42686899
    num cache misses                 |     4222127 |    22535913 |    16982687 |    24327350 |    17179575 |    21181861 |    14797192 |    34115769
    miss rate                        |      91.64% |      73.61% |      51.24% |      74.83% |      44.42% |      69.53% |      95.55% |      79.92%
    mpki                             |        1.08 |       26.07 |        4.17 |       97.31 |        4.20 |        7.16 |       30.11 |       36.01
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4426320 |    26917755 |    17452532 |    27924806 |    18098111 |    21188642 |    14834127 |    38096841
    num cache misses                 |     4194797 |    14971844 |     3026040 |    16691956 |     2433660 |    20331014 |    14229827 |    21313190
    miss rate                        |      94.77% |      55.62% |      17.34% |      59.77% |      13.45% |      95.95% |      95.93% |      55.94%
    mpki                             |        1.08 |       17.32 |        0.74 |       66.77 |        0.59 |        6.87 |       28.96 |       22.50
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   126495298 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      173.34 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       63.33 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      88.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
