                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  281348700 |  357357580 |  529948314 |  548907346 |  384329082 |  274467268 |  661210162 |  249999909
  Cycles                             |  374913600 |  374913603 |  374913569 |  374913600 |  374913610 |  374913606 |  374913610 |  374910754
  IPC                                |       0.75 |       0.95 |       1.41 |       1.46 |       1.03 |       0.73 |       1.76 |       0.67
  Time (ns)                          |  124971200 |  124971201 |  124971190 |  124971200 |  124971203 |  124971202 |  124971203 |  124970251
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   17092749 |   54549336 |   42617500 |   30748992 |   17062830 |   41654069 |   44321218 |   13325983
  num incorrect                      |   10286065 |   14119250 |    7164929 |    5193603 |   15970321 |    9025282 |    7500587 |     311809
  misprediction rate                 |     37.57% |     20.56% |     14.39% |     14.45% |     48.35% |     17.81% |     14.47% |      2.29%
  mpki                               |      36.56 |      39.51 |      13.52 |       9.46 |      41.55 |      32.88 |      11.34 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   33557057 |   46543515 |   77644167 |   61174885 |   28927689 |   38000204 |   80093343 |   24892730
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  129463300 |  120104743 |  254047920 |  259388836 |  109689635 |  106688150 |  278198447 |   86640595
    num misses                       |     887361 |     533227 |    1421258 |     168208 |       4854 |     572993 |    1916647 |     132045
    miss rate                        |      0.69% |      0.44% |      0.56% |      0.06% |      0.00% |      0.54% |      0.69% |      0.15%
    mpki                             |       3.15 |       1.49 |       2.68 |       0.31 |       0.01 |       2.09 |       2.90 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     887371 |     533246 |    1421323 |     168264 |       4906 |     573133 |    1916665 |     132092
    num misses                       |     704574 |     111242 |       9125 |      26497 |       4288 |      52955 |      14320 |      40806
    miss rate                        |     79.40% |     20.86% |      0.64% |     15.75% |     87.40% |      9.24% |      0.75% |     30.89%
    mpki                             |       2.50 |       0.31 |       0.02 |       0.05 |       0.01 |       0.19 |       0.02 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   33557057 |   46543515 |   77644167 |   61174885 |   28927689 |   38000204 |   80093343 |   24892730
    num cache misses                 |       8128 |     156634 |    2284291 |      98583 |       6025 |    2180257 |     651373 |       8195
    miss rate                        |      0.02% |      0.34% |      2.94% |      0.16% |      0.02% |      5.74% |      0.81% |      0.03%
    mpki                             |       0.03 |       0.44 |       4.31 |       0.18 |       0.02 |       7.94 |       0.99 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  129463300 |  120104743 |  254047920 |  259388836 |  109689635 |  106688150 |  278198447 |   86640595
    num cache misses                 |    2009857 |     452403 |    8422537 |    1557994 |     290916 |    2314385 |    1317417 |    3033750
    miss rate                        |      1.55% |      0.38% |      3.32% |      0.60% |      0.27% |      2.17% |      0.47% |      3.50%
    mpki                             |       7.14 |       1.27 |      15.89 |       2.84 |       0.76 |       8.43 |       1.99 |      12.14
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2174214 |     708782 |   10710140 |    1659034 |     307582 |    4591569 |    1978668 |    3393482
    num cache misses                 |    1323615 |     173395 |      86573 |     847415 |     276007 |    1656830 |      63252 |    2224632
    miss rate                        |     60.88% |     24.46% |      0.81% |     51.08% |     89.73% |     36.08% |      3.20% |     65.56%
    mpki                             |       4.70 |       0.49 |       0.16 |       1.54 |       0.72 |       6.04 |       0.10 |       8.90
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1532832 |     275184 |      90621 |     859384 |     287012 |    1754379 |      73318 |    2590273
    num cache misses                 |     487404 |     162130 |      85369 |     458920 |     275644 |     547603 |      62907 |    1991454
    miss rate                        |     31.80% |     58.92% |     94.20% |     53.40% |     96.04% |     31.21% |     85.80% |     76.88%
    mpki                             |       1.73 |       0.45 |       0.16 |       0.84 |       0.72 |       2.00 |       0.10 |       7.97
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5972761 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     120.00 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       9.99 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     47.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
