                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   270931984 |  3152281017 |  2018628242 |   890854621 |  3402107570 |  1458699455 |  1918471687 |  1997843234 |   970892710 |   249999886 |   970602759 |   455838469 |  4163021604 |   609969510 |   361746002 |  4895207954
  Cycles                             |  2651977557 |  2651977567 |  2651977814 |  2651977568 |  2651977563 |  2651977968 |  2651977537 |  2651977627 |  2651977548 |  2651974417 |  2651977966 |  2651977990 |  2651977565 |  2651978196 |  2651977670 |  2651977582
  IPC                                |        0.10 |        1.19 |        0.76 |        0.34 |        1.28 |        0.55 |        0.72 |        0.75 |        0.37 |        0.09 |        0.37 |        0.17 |        1.57 |        0.23 |        0.14 |        1.85
  Time (ns)                          |   883992519 |   883992522 |   883992605 |   883992523 |   883992521 |   883992656 |   883992512 |   883992542 |   883992516 |   883991472 |   883992655 |   883992663 |   883992522 |   883992732 |   883992557 |   883992527
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    46405764 |   253559835 |   114667600 |    19995621 |   149570626 |   187443416 |    88335366 |   305474954 |    59007560 |    34399075 |   146566778 |     4112646 |   277620153 |    32565989 |    28638904 |   903413617
  num incorrect                      |     4126441 |    42571543 |    19385912 |      354787 |     8495527 |    43928913 |      732969 |    78253761 |    35509995 |     4720676 |    32345101 |       27490 |    47550817 |      762152 |     2345320 |    61630135
  misprediction rate                 |       8.17% |      14.38% |      14.46% |       1.74% |       5.37% |      18.99% |       0.82% |      20.39% |      37.57% |      12.07% |      18.08% |       0.66% |      14.62% |       2.29% |       7.57% |       6.39%
  mpki                               |       15.23 |       13.50 |        9.60 |        0.40 |        2.50 |       30.12 |        0.38 |       39.17 |       36.57 |       18.88 |       33.32 |        0.06 |       11.42 |        1.25 |        6.48 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31603882 |   461828745 |   226347446 |    80183671 |   324565808 |   204610420 |   146764218 |   259897849 |   115842217 |    43801034 |   135158021 |    40286140 |   505027426 |    61452917 |    30736892 |   802693019
    num misses                       |          42 |          65 |          56 |           4 |           8 |         161 |          43 |          19 |          10 |          84 |         243 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    93534380 |  1511386769 |   949525170 |   352164473 |  1036844270 |   571189948 |  1103955888 |   672557845 |   446378593 |   116504258 |   377225629 |   123811780 |  1754885781 |   213125852 |    99591916 |  1595344158
    num misses                       |     1552542 |     8441216 |      612524 |      179253 |      328005 |      998683 |      148496 |     2976805 |     3062661 |     4543305 |     2010717 |      219796 |    12418901 |      328035 |      484698 |          23
    miss rate                        |       1.66% |       0.56% |       0.06% |       0.05% |       0.03% |       0.17% |       0.01% |       0.44% |       0.69% |       3.90% |       0.53% |       0.18% |       0.71% |       0.15% |       0.49% |       0.00%
    mpki                             |        5.73 |        2.68 |        0.30 |        0.20 |        0.10 |        0.68 |        0.08 |        1.49 |        3.15 |       18.17 |        2.07 |        0.48 |        2.98 |        0.54 |        1.34 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     1552584 |     8441281 |      612580 |      179257 |      328013 |      998844 |      148539 |     2976824 |     3062671 |     4543389 |     2010960 |      219799 |    12418919 |      328082 |      484740 |          62
    num misses                       |      428460 |       53438 |       96755 |       98817 |        8271 |      161217 |       43516 |      623519 |     2434351 |     1361701 |      189827 |      219630 |       94609 |      102311 |      153215 |          62
    miss rate                        |      27.60% |       0.63% |      15.79% |      55.13% |       2.52% |      16.14% |      29.30% |      20.95% |      79.48% |      29.97% |       9.44% |      99.92% |       0.76% |      31.18% |      31.61% |     100.00%
    mpki                             |        1.58 |        0.02 |        0.05 |        0.11 |        0.00 |        0.11 |        0.02 |        0.31 |        2.51 |        5.45 |        0.20 |        0.48 |        0.02 |        0.17 |        0.42 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    31603882 |   461828745 |   226347446 |    80183671 |   324565808 |   204610420 |   146764218 |   259897849 |   115842217 |    43801034 |   135158021 |    40286140 |   505027426 |    61452917 |    30736892 |   802693019
    num cache misses                 |       12517 |    13632165 |      332244 |       11201 |       17931 |     5887780 |       55433 |      907355 |       15231 |      456019 |     7696875 |       29575 |     4159874 |       12481 |       26165 |     7549247
    miss rate                        |       0.04% |       2.95% |       0.15% |       0.01% |       0.01% |       2.88% |       0.04% |       0.35% |       0.01% |       1.04% |       5.69% |       0.07% |       0.82% |       0.02% |       0.09% |       0.94%
    mpki                             |        0.05 |        4.32 |        0.16 |        0.01 |        0.01 |        4.04 |        0.03 |        0.45 |        0.02 |        1.82 |        7.93 |        0.06 |        1.00 |        0.02 |        0.07 |        1.54
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    93534380 |  1511386769 |   949525170 |   352164473 |  1036844270 |   571189948 |  1103955888 |   672557845 |   446378593 |   116504258 |   377225629 |   123811780 |  1754885781 |   213125852 |    99591916 |  1595344158
    num cache misses                 |    11134005 |    49752686 |     5689337 |     8827865 |    27510534 |     6943204 |     9955708 |     2553179 |     6885482 |     6468231 |     7493209 |    23186851 |     8099670 |     7577022 |     5302039 |       49717
    miss rate                        |      11.90% |       3.29% |       0.60% |       2.51% |       2.65% |       1.22% |       0.90% |       0.38% |       1.54% |       5.55% |       1.99% |      18.73% |       0.46% |       3.56% |       5.32% |       0.00%
    mpki                             |       41.10 |       15.78 |        2.82 |        9.91 |        8.09 |        4.76 |        5.19 |        1.28 |        7.09 |       25.87 |        7.72 |       50.87 |        1.95 |       12.42 |       14.66 |        0.01
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12249128 |    63406092 |     6034517 |     8846628 |    27632536 |    13293961 |    10034965 |     4025168 |     7581446 |     8239049 |    15561403 |    23216431 |    12320151 |     8629293 |     5372837 |     7605690
    num cache misses                 |     7568149 |      526652 |     2831581 |     6232813 |      626346 |     1805000 |     5034049 |      982263 |     3273270 |     4887165 |     2327051 |    14085447 |      384972 |     5511847 |     4426891 |      139240
    miss rate                        |      61.79% |       0.83% |      46.92% |      70.45% |       2.27% |      13.58% |      50.17% |      24.40% |      43.17% |      59.32% |      14.95% |      60.67% |       3.12% |      63.87% |      82.39% |       1.83%
    mpki                             |       27.93 |        0.17 |        1.40 |        7.00 |        0.18 |        1.24 |        2.62 |        0.49 |        3.37 |       19.55 |        2.40 |       30.90 |        0.09 |        9.04 |       12.24 |        0.03
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8706467 |      552232 |     2933820 |     6242958 |      733811 |     2287346 |     5066770 |     1558904 |     4199409 |     6210726 |     2706955 |    14085452 |      446626 |     6589031 |     4501145 |      145966
    num cache misses                 |     6390196 |      526405 |     2745316 |     6219840 |      626322 |     1744917 |     4101523 |      975378 |     2224588 |     4406097 |     2231462 |    14050281 |      384951 |     5445698 |     4397873 |      139240
    miss rate                        |      73.40% |      95.32% |      93.57% |      99.63% |      85.35% |      76.29% |      80.95% |      62.57% |      52.97% |      70.94% |      82.43% |      99.75% |      86.19% |      82.65% |      97.71% |      95.39%
    mpki                             |       23.59 |        0.17 |        1.36 |        6.98 |        0.18 |        1.20 |        2.14 |        0.49 |        2.29 |       17.62 |        2.30 |       30.82 |        0.09 |        8.93 |       12.16 |        0.03
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    84577946 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      388.09 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      278.08 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
