                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1441789834 |   249999989 |   874895210 |  2117323334
  Cycles                             |  4693617602 |  4693411005 |  4693617851 |  4693617891
  IPC                                |        0.31 |        0.05 |        0.19 |        0.45
  Time (ns)                          |  1564539201 |  1564470335 |  1564539284 |  1564539297
Branch predictor stats               |             |             |             |            
  num correct                        |   114372190 |    43244780 |   148531055 |   229364913
  num incorrect                      |     9370705 |    11689069 |    13614242 |    34930772
  misprediction rate                 |       7.57% |      21.28% |       8.40% |      13.22%
  mpki                               |        6.50 |       46.76 |       15.56 |       16.50
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   120525625 |    23761816 |   101535179 |   249026473
    num misses                       |          42 |           3 |          42 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   396995737 |    88558906 |   302925114 |   951155075
    num misses                       |     1952934 |    21161248 |     5107567 |     9693791
    miss rate                        |       0.49% |      23.90% |       1.69% |       1.02%
    mpki                             |        1.35 |       84.64 |        5.84 |        4.58
  L2 TLB                             |             |             |             |            
    num accesses                     |     1952976 |    21161251 |     5107609 |     9693801
    num misses                       |      608593 |    10898919 |     1396311 |      866434
    miss rate                        |      31.16% |      51.50% |      27.34% |       8.94%
    mpki                             |        0.42 |       43.60 |        1.60 |        0.41
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   120525625 |    23761816 |   101535179 |   249026473
    num cache misses                 |      347796 |      219714 |      143072 |      275734
    miss rate                        |       0.29% |       0.92% |       0.14% |       0.11%
    mpki                             |        0.24 |        0.88 |        0.16 |        0.13
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   396995737 |    88558906 |   302925114 |   951155075
    num cache misses                 |    21563110 |    29083384 |    36072941 |    31059733
    miss rate                        |       5.43% |      32.84% |      11.91% |       3.27%
    mpki                             |       14.96 |      116.33 |       41.23 |       14.67
  Cache L2                           |             |             |             |            
    num cache accesses               |    22225752 |    33798530 |    43155609 |    32341612
    num cache misses                 |    20047740 |    25305031 |    31477243 |    21624703
    miss rate                        |      90.20% |      74.87% |      72.94% |      66.86%
    mpki                             |       13.90 |      101.22 |       35.98 |       10.21
  Cache L3                           |             |             |             |            
    num cache accesses               |    20363685 |    29837861 |    38419461 |    22664095
    num cache misses                 |    20029069 |    25142656 |    31113945 |    20840647
    miss rate                        |      98.36% |      84.26% |      80.98% |      91.95%
    mpki                             |       13.89 |      100.57 |       35.56 |        9.84
DRAM summary                         |             |             |             |            
  num dram accesses                  |   121945400 |           0 |           0 |           0
  average dram access latency (ns)   |      152.81 |         inf |         inf |         inf
  average dram queueing delay        |       42.80 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      78.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
