                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  5464689706 |  3449808652 |   933118448 |   419229655 |  1124587693 |  6500855492 |  3412390323 |  5741637227 |  1722084667 |   249999981 |  5502342742 |   667500359 |  7547463182 |  8079972167 |   860430948 |  1716458661
  Cycles                             |  5086568345 |  5086569034 |  5086569129 |  5086568846 |  5086569189 |  5086568356 |  5086568358 |  5086570092 |  5086570154 |  5086566535 |  5086569295 |  5086568602 |  5086569513 |  5086568340 |  5086570012 |  5086569314
  IPC                                |        1.07 |        0.68 |        0.18 |        0.08 |        0.22 |        1.28 |        0.67 |        1.13 |        0.34 |        0.05 |        1.08 |        0.13 |        1.48 |        1.59 |        0.17 |        0.34
  Time (ns)                          |  1695522782 |  1695523011 |  1695523043 |  1695522949 |  1695523063 |  1695522785 |  1695522786 |  1695523364 |  1695523385 |  1695522178 |  1695523098 |  1695522867 |  1695523171 |  1695522780 |  1695523337 |  1695523105
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   593630987 |   184428514 |    56703498 |    57673304 |    60516399 |   433126393 |   439077788 |   461672471 |    39590473 |    58565837 |   243009560 |    12444945 |   347563538 |  1491163427 |     7801150 |   260421266
  num incorrect                      |    90570746 |   131794031 |    34121717 |     7935573 |     1415557 |    74354892 |   102608534 |    77563621 |      705804 |     6500447 |    13795825 |    17315461 |     2891913 |   101725729 |       52234 |    56602557
  misprediction rate                 |      13.24% |      41.68% |      37.57% |      12.10% |       2.29% |      14.65% |      18.94% |      14.38% |       1.75% |       9.99% |       5.37% |      58.18% |       0.83% |       6.39% |       0.67% |      17.85%
  mpki                               |       16.57 |       38.20 |       36.57 |       18.93 |        1.26 |       11.44 |       30.07 |       13.51 |        0.41 |       26.00 |        2.51 |       25.94 |        0.38 |       12.59 |        0.06 |       32.98
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   643256615 |   278600464 |   111310827 |    73419660 |   112633364 |   788872819 |   478609290 |   841044824 |   154032074 |    21135842 |   523951394 |    72544252 |   577413756 |  1324913217 |    76045426 |   237760720
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         245 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         356
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2449951513 |  1014064099 |   429102690 |   195338432 |   391545095 |  2741422022 |  1334629612 |  2752814004 |   677051596 |    86633855 |  1672634658 |   244097196 |  4343056902 |  2633252593 |   234229002 |   666293475
    num misses                       |    24690486 |       60820 |     2937936 |     7611508 |      606395 |    19501957 |     2363331 |    15349568 |      359827 |     1331691 |      536194 |     1703188 |      585160 |          23 |      418081 |     3542188
    miss rate                        |       1.01% |       0.01% |       0.68% |       3.90% |       0.15% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.70% |       0.01% |       0.00% |       0.18% |       0.53%
    mpki                             |        4.52 |        0.02 |        3.15 |       18.16 |        0.54 |        3.00 |        0.69 |        2.67 |        0.21 |        5.33 |        0.10 |        2.55 |        0.08 |        0.00 |        0.49 |        2.06
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    24690496 |       60872 |     2937946 |     7611600 |      606442 |    19501975 |     2363576 |    15349633 |      359831 |     1349132 |      536202 |     1703202 |      585203 |          62 |      418084 |     3542544
    num misses                       |     2178158 |       54234 |     2333250 |     2270760 |      187462 |      149178 |      377427 |       97919 |      188377 |     1140466 |       13409 |     1703183 |      167954 |          62 |      417768 |      332753
