                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   2161867152 |  22313291626 |   7096192288 |   3478985356 |   1791220198 |    249999989 |   5571400978 |   2372251040 |    925244639 |   1482630665 |   7633149401 |    826479444 |   1389814581 |   1374341942 |   4387849343 |   2244204840
  Cycles                             |  11132648700 |  11132648700 |  11132649239 |  11132650000 |  11132649195 |  11132644848 |  11132648894 |  11132650168 |  11132648718 |  11132649769 |  11132648700 |  11132650437 |  11132649560 |  11132649858 |  11132649416 |  11132649377
  IPC                                |         0.19 |         2.00 |         0.64 |         0.31 |         0.16 |         0.02 |         0.50 |         0.21 |         0.08 |         0.13 |         0.69 |         0.07 |         0.12 |         0.12 |         0.39 |         0.20
  Time (ns)                          |   3710882900 |   3710882900 |   3710883080 |   3710883333 |   3710883065 |   3710881616 |   3710882965 |   3710883389 |   3710882906 |   3710883256 |   3710882900 |   3710883479 |   3710883187 |   3710883286 |   3710883139 |   3710883126
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     70671678 |   1027547789 |   1084826787 |     80162201 |    108885234 |     43244780 |   1028205543 |     45042007 |    151552973 |    117549641 |    827793308 |    113718703 |    211040289 |     26533166 |      5719911 |    139061751
  num incorrect                      |     33321365 |      8551400 |    278094667 |      1429733 |     65522224 |     11689069 |     70143396 |      6789513 |      9444059 |      9615878 |    126221919 |     15583557 |     45725969 |     36551010 |        96934 |      4766014
  misprediction rate                 |       32.04% |        0.83% |       20.40% |        1.75% |       37.57% |       21.28% |        6.39% |       13.10% |        5.87% |        7.56% |       13.23% |       12.05% |       17.81% |       57.94% |        1.67% |        3.31%
  mpki                               |        15.41 |         0.38 |        39.19 |         0.41 |        36.58 |        46.76 |        12.59 |         2.86 |        10.21 |         6.49 |        16.54 |        18.86 |        32.90 |        26.60 |         0.02 |         2.12
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    168766634 |   1707073484 |    923226051 |    310991057 |    213798186 |     23761816 |    913571909 |    226108466 |    155138621 |    124164655 |    898974753 |    144817857 |    191988711 |    151374929 |    502599549 |    213087618
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |           94 |            4 |           42 |           10 |          100 |          299 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
