                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  702152185 |  338913254 |  592979287 |  703975930 |  249999884 |  674149108 |  382884855 |  449932965
  Cycles                             |  450322068 |  450322068 |  450322068 |  450322305 |  450320935 |  450322069 |  450322071 |  450322083
  IPC                                |       1.56 |       0.75 |       1.32 |       1.56 |       0.56 |       1.50 |       0.85 |       1.00
  Time (ns)                          |  150107356 |  150107356 |  150107356 |  150107435 |  150106979 |  150107357 |  150107357 |  150107361
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   90220070 |    7584871 |   47744127 |   47054288 |   13325983 |   53498635 |     504950 |   67954616
  num incorrect                      |    9700579 |     133194 |    8016292 |    8002493 |     311809 |    4393958 |       8558 |    7582272
  misprediction rate                 |      9.71% |      1.73% |     14.38% |     14.53% |      2.29% |      7.59% |      1.67% |     10.04%
  mpki                               |      13.82 |       0.39 |      13.52 |      11.37 |       1.25 |       6.52 |       0.02 |      16.85
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  107310906 |   31072344 |   86916341 |   85333529 |   24892730 |   56190629 |   43840116 |   71928459
    num misses                       |        517 |          4 |         65 |         18 |         47 |         42 |          6 |       2835
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  280406590 |  132916335 |  284410371 |  296334695 |   86640605 |  185786065 |  286477996 |  180546188
    num misses                       |      84636 |      62940 |    1590360 |    2040014 |     133117 |     918855 |   10524412 |     968541
    miss rate                        |      0.03% |      0.05% |      0.56% |      0.69% |      0.15% |      0.49% |      3.67% |      0.54%
    mpki                             |       0.12 |       0.19 |       2.68 |       2.90 |       0.53 |       1.36 |      27.49 |       2.15
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      85153 |      62944 |    1590425 |    2040032 |     133164 |     918897 |   10524418 |     971376
    num misses                       |       2674 |      37679 |      10206 |      15542 |      40813 |     286725 |    7576331 |     142063
    miss rate                        |      3.14% |     59.86% |      0.64% |      0.76% |     30.65% |     31.20% |     71.99% |     14.62%
    mpki                             |       0.00 |       0.11 |       0.02 |       0.02 |       0.16 |       0.43 |      19.79 |       0.32
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |  107310906 |   31072344 |   86916341 |   85333529 |   24892730 |   56190629 |   43840116 |   71928459
    num cache misses                 |    2282213 |      36395 |    2893857 |     795665 |      25530 |     108144 |     203384 |    1330776
    miss rate                        |      2.13% |      0.12% |      3.33% |      0.93% |      0.10% |      0.19% |      0.46% |      1.85%
    mpki                             |       3.25 |       0.11 |       4.88 |       1.13 |       0.10 |       0.16 |       0.53 |       2.96
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  280406590 |  132916335 |  284410371 |  296334695 |   86640605 |  185786065 |  286477996 |  180546188
    num cache misses                 |    2823047 |    3202619 |    9682811 |    1523572 |    3054221 |    9970812 |    3173797 |    1631892
    miss rate                        |      1.01% |      2.41% |      3.40% |      0.51% |      3.53% |      5.37% |      1.11% |      0.90%
    mpki                             |       4.02 |       9.45 |      16.33 |       2.16 |      12.22 |      14.79 |       8.29 |       3.63
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    5136527 |    3244278 |   12584423 |    2345599 |    3540593 |   10092599 |    3381068 |    3037132
    num cache misses                 |     387461 |    2455818 |    2061064 |     418656 |    2491808 |    9324803 |    2403431 |    1626803
    miss rate                        |      7.54% |     75.70% |     16.38% |     17.85% |     70.38% |     92.39% |     71.08% |     53.56%
    mpki                             |       0.55 |       7.25 |       3.48 |       0.59 |       9.97 |      13.83 |       6.28 |       3.62
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     418906 |    2463005 |    2070356 |     445917 |    2962638 |    9338538 |    2407362 |    1701669
    num cache misses                 |     296542 |    2380272 |     162605 |     218575 |    2221649 |     580837 |    2111982 |     622601
    miss rate                        |     70.79% |     96.64% |      7.85% |     49.02% |     74.99% |      6.22% |     87.73% |     36.59%
    mpki                             |       0.42 |       7.02 |       0.27 |       0.31 |       8.89 |       0.86 |       5.52 |       1.38
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   11171833 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     147.68 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      37.67 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     74.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
