                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999973 |   975929304 |   374776283 |   569717645
  Cycles                             |  1214069598 |  1214071958 |  1214072365 |  1214072133
  IPC                                |        0.21 |        0.80 |        0.31 |        0.47
  Time (ns)                          |   404689866 |   404690653 |   404690789 |   404690711
Branch predictor stats               |             |             |             |            
  num correct                        |    40600608 |     1273177 |     7110055 |    35100002
  num incorrect                      |     2521753 |       21578 |     9881503 |     1129472
  misprediction rate                 |       5.85% |       1.67% |      58.16% |       3.12%
  mpki                               |       10.09 |        0.02 |       26.37 |        1.98
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    41868591 |   111783523 |    41284589 |    54185630
    num misses                       |           4 |           6 |          14 |          22
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    75636447 |   730061350 |   138152980 |   188008182
    num misses                       |       88470 |    26363945 |      990101 |     1620496
    miss rate                        |       0.12% |       3.61% |       0.72% |       0.86%
    mpki                             |        0.35 |       27.01 |        2.64 |        2.84
  L2 TLB                             |             |             |             |            
    num accesses                     |       88474 |    26363951 |      990115 |     1620518
    num misses                       |       88474 |    18850100 |      990104 |      146363
    miss rate                        |     100.00% |      71.50% |     100.00% |       9.03%
    mpki                             |        0.35 |       19.32 |        2.64 |        0.26
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    41868591 |   111783523 |    41284589 |    54185630
    num cache misses                 |        2435 |      121521 |        8900 |       81858
    miss rate                        |       0.01% |       0.11% |       0.02% |       0.15%
    mpki                             |        0.01 |        0.12 |        0.02 |        0.14
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    75636447 |   730061350 |   138152980 |   188008182
    num cache misses                 |     5660903 |     7985255 |    10622588 |    11333457
    miss rate                        |       7.48% |       1.09% |       7.69% |       6.03%
    mpki                             |       22.64 |        8.18 |       28.34 |       19.89
  Cache L2                           |             |             |             |            
    num cache accesses               |     7683037 |     8112257 |    12041281 |    12231954
    num cache misses                 |     5663338 |     5405386 |    10631399 |     3254163
    miss rate                        |      73.71% |      66.63% |      88.29% |      26.60%
    mpki                             |       22.65 |        5.54 |       28.37 |        5.71
  Cache L3                           |             |             |             |            
    num cache accesses               |     7683037 |     5410992 |    12041192 |     4081812
    num cache misses                 |     5661408 |     5244132 |    10622880 |     3111910
    miss rate                        |      73.69% |      96.92% |      88.22% |      76.24%
    mpki                             |       22.65 |        5.37 |       28.34 |        5.46
DRAM summary                         |             |             |             |            
  num dram accesses                  |    33957165 |           0 |           0 |           0
  average dram access latency (ns)   |      167.55 |         inf |         inf |         inf
  average dram queueing delay        |       57.54 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
