                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   614638455 |  1914886173 |   604764997 |   903625193 |  1774065176 |  2020085729 |   362660342 |  1190844387 |  1953034391 |  3421923493 |   568152790 |  3298833644 |   249999886 |  2116596597 |  1804451807 |  1442730781
  Cycles                             |  2870519301 |  2870519395 |  2870519368 |  2870519298 |  2870519100 |  2870519175 |  2870519278 |  2870519049 |  2870518978 |  2870519115 |  2870519100 |  2870519108 |  2870515499 |  2870519418 |  2870519100 |  2870519394
  IPC                                |        0.21 |        0.67 |        0.21 |        0.31 |        0.62 |        0.70 |        0.13 |        0.41 |        0.68 |        1.19 |        0.20 |        1.15 |        0.09 |        0.74 |        0.63 |        0.50
  Time (ns)                          |   956839767 |   956839798 |   956839789 |   956839766 |   956839700 |   956839725 |   956839759 |   956839683 |   956839659 |   956839705 |   956839700 |   956839703 |   956838500 |   956839806 |   956839700 |   956839798
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    32940575 |   246070059 |    37191820 |    20355309 |   267451019 |    93022387 |     6975170 |     1548152 |   102955448 |   302752834 |    18103690 |   265290608 |    34399075 |   121031886 |    35531359 |   158256850
  num incorrect                      |      770754 |    57637815 |     1212387 |      361429 |    30109675 |      773763 |     9665687 |       26238 |    75308386 |    50529963 |     8592476 |    44576109 |     4720676 |    20529334 |     5360751 |    24053154
  misprediction rate                 |       2.29% |      18.98% |       3.16% |       1.74% |      10.12% |       0.82% |      58.08% |       1.67% |      42.25% |      14.30% |      32.19% |      14.39% |      12.07% |      14.50% |      13.11% |      13.19%
  mpki                               |        1.25 |       30.10 |        2.00 |        0.40 |       16.97 |        0.38 |       26.65 |        0.02 |       38.56 |       14.77 |       15.12 |       13.51 |       18.88 |        9.70 |        2.97 |       16.67
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    61600380 |   268615584 |    57601571 |    81257215 |   284125368 |   154542794 |    40232494 |   136415632 |   155917600 |   388281420 |    44262912 |   483263961 |    43801034 |   238333516 |   172476933 |   169439456
    num misses                       |          47 |         179 |          22 |           4 |       10347 |          43 |          14 |           6 |          52 |        1212 |           3 |          65 |          84 |          56 |          86 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   214671263 |   750070721 |   200608166 |   356922399 |   714878116 |  1162424290 |   134615633 |   890778736 |   571661597 |  1431531205 |   252080448 |  1581690235 |   116504258 |   993596807 |   914807746 |   642680054
    num misses                       |      338100 |     1307224 |     1711177 |      182833 |     4007847 |      156413 |      966069 |    32103114 |       34186 |      759239 |      258423 |     8822646 |     4542683 |      639741 |     2079806 |     6683176
    miss rate                        |       0.16% |       0.17% |       0.85% |       0.05% |       0.56% |       0.01% |       0.72% |       3.60% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.23% |       1.04%
    mpki                             |        0.55 |        0.68 |        2.83 |        0.20 |        2.26 |        0.08 |        2.66 |       26.96 |        0.02 |        0.22 |        0.45 |        2.67 |       18.17 |        0.30 |        1.15 |        4.63
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      338147 |     1307403 |     1711199 |      182837 |     4018194 |      156456 |      966083 |    32103120 |       34238 |      760451 |      258426 |     8822711 |     4542767 |      639797 |     2079892 |     6683186
    num misses                       |      104118 |      209886 |      153089 |      100009 |      572280 |       45288 |      966072 |    22936185 |       30493 |       23977 |      173804 |       56280 |     1361712 |      100774 |       28839 |      593528
    miss rate                        |      30.79% |      16.05% |       8.95% |      54.70% |      14.24% |      28.95% |     100.00% |      71.45% |      89.06% |       3.15% |      67.25% |       0.64% |      29.98% |      15.75% |       1.39% |       8.88%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.32 |        0.02 |        2.66 |       19.26 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.41
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    61600380 |   268615584 |    57601571 |    81257215 |   284125368 |   154542794 |    40232494 |   136415632 |   155917600 |   388281420 |    44262912 |   483263961 |    43801034 |   238333516 |   172476933 |   169439456
    num cache misses                 |       36021 |     7827819 |      172248 |       48891 |     4935790 |      104853 |       16344 |      254228 |       34970 |     4826952 |       31410 |    14266659 |      661837 |      481225 |       85634 |       63238
    miss rate                        |       0.06% |       2.91% |       0.30% |       0.06% |       1.74% |       0.07% |       0.04% |       0.19% |       0.02% |       1.24% |       0.07% |       2.95% |       1.51% |       0.20% |       0.05% |       0.04%
    mpki                             |        0.06 |        4.09 |        0.28 |        0.05 |        2.78 |        0.05 |        0.05 |        0.21 |        0.02 |        1.41 |        0.06 |        4.32 |        2.65 |        0.23 |        0.05 |        0.04
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   214671263 |   750070721 |   200608166 |   356922399 |   714878116 |  1162424290 |   134615633 |   890778736 |   571661597 |  1431531205 |   252080448 |  1581690235 |   116504258 |   993596807 |   914807746 |   642680054
    num cache misses                 |     7672338 |     9066984 |    11984953 |     8997178 |     6438890 |    10602794 |    10398237 |     9743865 |     2096857 |    12971797 |    12601182 |    52157416 |     6529966 |     5963039 |    14338848 |    21268155
    miss rate                        |       3.57% |       1.21% |       5.97% |       2.52% |       0.90% |       0.91% |       7.72% |       1.09% |       0.37% |       0.91% |       5.00% |       3.30% |       5.60% |       0.60% |       1.57% |       3.31%
    mpki                             |       12.48 |        4.73 |       19.82 |        9.96 |        3.63 |        5.25 |       28.67 |        8.18 |        1.07 |        3.79 |       22.18 |       15.81 |       26.12 |        2.82 |        7.95 |       14.74
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8757948 |    17393591 |    13003593 |     9055908 |    11616917 |    10727895 |    11824343 |     9999390 |     2190012 |    17848332 |    13427888 |    66449951 |     8514643 |     6455237 |    14733537 |    21556402
    num cache misses                 |     5769559 |     4638512 |     3578341 |     6365183 |     3568078 |     6562149 |    10414497 |     6745287 |     2033360 |     2959931 |    11164428 |      756756 |     5815735 |     3657016 |     3465046 |    11574088
    miss rate                        |      65.88% |      26.67% |      27.52% |      70.29% |      30.71% |      61.17% |      88.08% |      67.46% |      92.85% |      16.58% |      83.14% |       1.14% |      68.30% |      56.65% |      23.52% |      53.69%
    mpki                             |        9.39 |        2.42 |        5.92 |        7.04 |        2.01 |        3.25 |       28.72 |        5.66 |        1.04 |        0.86 |       19.65 |        0.23 |       23.26 |        1.73 |        1.92 |        8.02
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6854997 |     5146596 |     4432820 |     6378534 |     3812241 |     6584242 |    11824259 |     6746742 |     2092655 |     3014488 |    11959724 |      787657 |     7142010 |     3671546 |     3775295 |    11824204
    num cache misses                 |     5518965 |     1459315 |     3249312 |     6304546 |     2161718 |     4255845 |    10397786 |     6225610 |     2028211 |      860148 |    11121719 |      598667 |     4451160 |     2836160 |     1641031 |     3380936
    miss rate                        |      80.51% |      28.35% |      73.30% |      98.84% |      56.70% |      64.64% |      87.94% |      92.28% |      96.92% |      28.53% |      92.99% |      76.01% |      62.32% |      77.25% |      43.47% |      28.59%
    mpki                             |        8.98 |        0.76 |        5.37 |        6.98 |        1.22 |        2.11 |       28.67 |        5.23 |        1.04 |        0.25 |       19.58 |        0.18 |       17.80 |        1.34 |        0.91 |        2.34
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    92165586 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      422.60 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      312.59 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
