                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1449268564 |  1845121793 |  3955946092 |  1698904866 |   677442207 |   621436546 |  1485105974 |   287667948 |  2270954429 |   591147432 |  1819514828 |   889776372 |  1051506891 |  2566581920 |  1269913296
  Cycles                             |  1811337844 |  1811341821 |  1811341764 |  1811341510 |  1811341508 |  1811341853 |  1811341515 |  1811341526 |  1811341933 |  1811341514 |  1811341868 |  1811341503 |  1811341506 |  1811341502 |  1811341626 |  1811341550
  IPC                                |        0.14 |        0.80 |        1.02 |        2.18 |        0.94 |        0.37 |        0.34 |        0.82 |        0.16 |        1.25 |        0.33 |        1.00 |        0.49 |        0.58 |        1.42 |        0.70
  Time (ns)                          |   603779282 |   603780607 |   603780588 |   603780504 |   603780503 |   603780618 |   603780505 |   603780509 |   603780645 |   603780505 |   603780623 |   603780501 |   603780502 |   603780501 |   603780542 |   603780517
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    74867450 |   164180052 |   182168746 |    97143139 |    41158140 |    33636940 |   227167994 |    48075791 |   100122024 |    36375583 |   146374691 |    19964827 |    21660483 |   170831700 |   191429526
  num incorrect                      |     4720676 |    56479423 |    27473707 |     1514748 |    16491960 |    24767599 |      786728 |    58155617 |     4436794 |     5687561 |     1150736 |    24602373 |      354218 |     3246746 |    29356410 |    21562588
  misprediction rate                 |      12.07% |      43.00% |      14.34% |       0.82% |      14.51% |      37.57% |       2.29% |      20.38% |       8.45% |       5.38% |       3.07% |      14.39% |       1.74% |      13.04% |      14.66% |      10.12%
  mpki                               |       18.88 |       38.97 |       14.89 |        0.38 |        9.71 |       36.56 |        1.27 |       39.16 |       15.42 |        2.50 |        1.95 |       13.52 |        0.40 |        3.09 |       11.44 |       16.98
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
