                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  698276053 |  336855999 |  524358704 |  698729409 |  249999885 |  728340967 |  383792470 |  432402501
  Cycles                             |  453657300 |  453657363 |  453657300 |  453657300 |  453654904 |  453657298 |  453657250 |  453657300
  IPC                                |       1.54 |       0.74 |       1.16 |       1.54 |       0.55 |       1.61 |       0.85 |       0.95
  Time (ns)                          |  151219100 |  151219121 |  151219100 |  151219100 |  151218301 |  151219099 |  151219083 |  151219100
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   89756300 |    7570080 |   42162281 |   46751177 |   13325983 |   57764223 |     505555 |   65428378
  num incorrect                      |    9629493 |     132948 |    7088616 |    7939993 |     311809 |    4728481 |       8568 |    7282648
  misprediction rate                 |      9.69% |      1.73% |     14.39% |     14.52% |      2.29% |      7.57% |      1.67% |     10.02%
  mpki                               |      13.79 |       0.39 |      13.52 |      11.36 |       1.25 |       6.49 |       0.02 |      16.84
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  106691099 |   30894605 |   76818867 |   84699008 |   24892730 |   61048906 |   43945747 |   69010547
    num misses                       |        517 |          4 |         65 |         18 |         47 |         42 |          6 |       2533
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  278813327 |  131895016 |  251357829 |  294134814 |   86640600 |  200553444 |  287151153 |  172737501
    num misses                       |      84665 |      62596 |    1406030 |    2024159 |     133083 |     981103 |   10539304 |     866520
    miss rate                        |      0.03% |      0.05% |      0.56% |      0.69% |      0.15% |      0.49% |      3.67% |      0.50%
    mpki                             |       0.12 |       0.19 |       2.68 |       2.90 |       0.53 |       1.35 |      27.46 |       2.00
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      85182 |      62600 |    1406095 |    2024177 |     133130 |     981145 |   10539310 |     869053
    num misses                       |       2674 |      37367 |       9038 |      15400 |      40810 |     305220 |    7587725 |     127750
    miss rate                        |      3.14% |     59.69% |      0.64% |      0.76% |     30.65% |     31.11% |     71.99% |     14.70%
    mpki                             |       0.00 |       0.11 |       0.02 |       0.02 |       0.16 |       0.42 |      19.77 |       0.30
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |  106691099 |   30894605 |   76818867 |   84699008 |   24892730 |   61048906 |   43945747 |   69010547
    num cache misses                 |    2256547 |       5738 |    2311487 |     739388 |       6805 |      51697 |      40454 |    1072898
    miss rate                        |      2.12% |      0.02% |      3.01% |      0.87% |      0.03% |      0.08% |      0.09% |      1.55%
    mpki                             |       3.23 |       0.02 |       4.41 |       1.06 |       0.03 |       0.07 |       0.11 |       2.48
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  278813327 |  131895016 |  251357829 |  294134814 |   86640600 |  200553444 |  287151153 |  172737501
    num cache misses                 |    2817841 |    3171547 |    8373596 |    1468950 |    3045189 |   10676694 |    3153883 |    1400138
    miss rate                        |      1.01% |      2.40% |      3.33% |      0.50% |      3.51% |      5.32% |      1.10% |      0.81%
    mpki                             |       4.04 |       9.42 |      15.97 |       2.10 |      12.18 |      14.66 |       8.22 |       3.24
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    5106995 |    3182629 |   10699510 |    2237344 |    3513712 |   10741722 |    3197903 |    2548022
    num cache misses                 |     309954 |    2363969 |     313992 |     235207 |    2231038 |    8837393 |    2143223 |     678752
    miss rate                        |      6.07% |     74.28% |      2.93% |     10.51% |     63.50% |     82.27% |     67.02% |     26.64%
    mpki                             |       0.44 |       7.02 |       0.60 |       0.34 |       8.92 |      12.13 |       5.58 |       1.57
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     343760 |    2371302 |     330736 |     265211 |    2713587 |    8851778 |    2147315 |     754894
    num cache misses                 |     309645 |    2360774 |     313423 |     234892 |    2203415 |     499461 |    2105954 |     665882
    miss rate                        |     90.08% |     99.56% |     94.77% |     88.57% |     81.20% |      5.64% |     98.07% |     88.21%
    mpki                             |       0.44 |       7.01 |       0.60 |       0.34 |       8.81 |       0.69 |       5.49 |       1.54
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   11301840 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     148.30 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      38.29 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     74.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
