                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   389288067 |   249999980 |  1783790123 |   949419967
  Cycles                             |  1365448633 |  1365445748 |  1365448003 |  1365447974
  IPC                                |        0.29 |        0.18 |        1.31 |        0.70
  Time (ns)                          |   455149545 |   455148583 |   455149335 |   455149325
Branch predictor stats               |             |             |             |            
  num correct                        |    30869731 |    42338506 |   143443229 |   143277874
  num incorrect                      |     2536228 |     3913322 |    24104203 |    16045069
  misprediction rate                 |       7.59% |       8.46% |      14.39% |      10.07%
  mpki                               |        6.52 |       15.65 |       13.51 |       16.90
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    32731085 |    28960848 |   261313812 |   151893862
    num misses                       |          42 |          42 |          65 |        5727
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |            
    num accesses                     |   107207014 |    86565665 |   855218057 |   381691738
    num misses                       |      529127 |     1460846 |     4773512 |     2089527
    miss rate                        |       0.49% |       1.69% |       0.56% |       0.55%
    mpki                             |        1.36 |        5.84 |        2.68 |        2.20
  L2 TLB                             |             |             |             |            
    num accesses                     |      529169 |     1460888 |     4773577 |     2095254
    num misses                       |      166733 |      397254 |       30492 |      301521
    miss rate                        |      31.51% |      27.19% |       0.64% |      14.39%
    mpki                             |        0.43 |        1.59 |        0.02 |        0.32
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    32731085 |    28960848 |   261313812 |   151893862
    num cache misses                 |      479883 |      188322 |     7810172 |     3215079
    miss rate                        |       1.47% |       0.65% |       2.99% |       2.12%
    mpki                             |        1.23 |        0.75 |        4.38 |        3.39
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   107207014 |    86565665 |   855218057 |   381691738
    num cache misses                 |     6658001 |    10868535 |    28346175 |     4052698
    miss rate                        |       6.21% |      12.56% |       3.31% |       1.06%
    mpki                             |       17.10 |       43.47 |       15.89 |        4.27
  Cache L2                           |             |             |             |            
    num cache accesses               |     7308927 |    13845253 |    36195052 |     7653561
    num cache misses                 |     7105478 |    10858226 |      814894 |     3750686
    miss rate                        |      97.22% |      78.43% |       2.25% |      49.01%
    mpki                             |       18.25 |       43.43 |        0.46 |        3.95
  Cache L3                           |             |             |             |            
    num cache accesses               |     7276562 |    13646777 |      858147 |     4138252
    num cache misses                 |     7097358 |    10838482 |      684127 |     3198575
    miss rate                        |      97.54% |      79.42% |      79.72% |      77.29%
    mpki                             |       18.23 |       43.35 |        0.38 |        3.37
DRAM summary                         |             |             |             |            
  num dram accesses                  |    27675710 |           0 |           0 |           0
  average dram access latency (ns)   |      130.74 |         inf |         inf |         inf
  average dram queueing delay        |       20.73 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      60.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
