                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   404554704 |   351109058 |   481475939 |   249999973
  Cycles                             |  1405046900 |  1405046700 |  1405046989 |  1405043855
  IPC                                |        0.29 |        0.25 |        0.34 |        0.18
  Time (ns)                          |   468348967 |   468348900 |   468348997 |   468347952
Branch predictor stats               |             |             |             |            
  num correct                        |    24559808 |    27808398 |     4342070 |    40600608
  num incorrect                      |    14780065 |     2277185 |       29020 |     2521753
  misprediction rate                 |      37.57% |       7.57% |       0.66% |       5.85%
  mpki                               |       36.53 |        6.49 |        0.06 |       10.09
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    48200166 |    29835516 |    42551863 |    41868591
    num misses                       |          10 |          42 |           3 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   186200040 |    96543805 |   130749578 |    75636447
    num misses                       |     1263752 |      472470 |      231999 |       88470
    miss rate                        |       0.68% |       0.49% |       0.18% |       0.12%
    mpki                             |        3.12 |        1.35 |        0.48 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |     1263762 |      472512 |      232002 |       88474
    num misses                       |     1001977 |      149428 |      231822 |       88474
    miss rate                        |      79.29% |      31.62% |      99.92% |     100.00%
    mpki                             |        2.48 |        0.43 |        0.48 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    48200166 |    29835516 |    42551863 |    41868591
    num cache misses                 |       57033 |       73300 |      136800 |        6435
    miss rate                        |       0.12% |       0.25% |       0.32% |       0.02%
    mpki                             |        0.14 |        0.21 |        0.28 |        0.03
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   186200040 |    96543805 |   130749578 |    75636447
    num cache misses                 |     2967247 |     5219408 |    24488491 |     5663527
    miss rate                        |       1.59% |       5.41% |      18.73% |       7.49%
    mpki                             |        7.33 |       14.87 |       50.86 |       22.65
  Cache L2                           |             |             |             |            
    num cache accesses               |     3623136 |     5364832 |    24625331 |     7689695
    num cache misses                 |     2847615 |     4852096 |    15036225 |     5669962
    miss rate                        |      78.60% |      90.44% |      61.06% |      73.73%
    mpki                             |        7.04 |       13.82 |       31.23 |       22.68
  Cache L3                           |             |             |             |            
    num cache accesses               |     3448968 |     4924622 |    15036265 |     7689695
    num cache misses                 |     2825747 |     4850202 |    14882490 |     5668427
    miss rate                        |      81.93% |      98.49% |      98.98% |      73.71%
    mpki                             |        6.98 |       13.81 |       30.91 |       22.67
DRAM summary                         |             |             |             |            
  num dram accesses                  |    42781777 |           0 |           0 |           0
  average dram access latency (ns)   |      180.64 |         inf |         inf |         inf
  average dram queueing delay        |       70.63 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      91.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
