                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   770145487 |   249999981 |   406314013 |  2578202320 |  1727545003 |   967971548 |  4520816037 |  4044592614
  Cycles                             |  2933043460 |  2933040488 |  2933043431 |  2933043291 |  2933043184 |  2933043041 |  2933043109 |  2933043308
  IPC                                |        0.26 |        0.09 |        0.14 |        0.88 |        0.59 |        0.33 |        1.54 |        1.38
  Time (ns)                          |   977681154 |   977680163 |   977681144 |   977681097 |   977681062 |   977681014 |   977681037 |   977681103
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     6993563 |    58565837 |    67104517 |   394110482 |     2251439 |    59638633 |   208183605 |   325249242
  num incorrect                      |       46850 |     6500447 |     4235825 |   101077443 |       38156 |     2090846 |     1732225 |    54648831
  misprediction rate                 |       0.67% |       9.99% |       5.94% |      20.41% |       1.67% |       3.39% |       0.83% |      14.39%
  mpki                               |        0.06 |       26.00 |       10.43 |       39.20 |        0.02 |        2.16 |        0.38 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    68066687 |    21135842 |    67989464 |   335474959 |   197880619 |    92157645 |   345860527 |   592495965
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   209802515 |    86633855 |   124288223 |   867721283 |  1292298182 |   322814577 |  2601427551 |  1939218427
    num misses                       |      375144 |     1331689 |      147701 |     3840220 |    46612461 |     2636598 |      351009 |    10817303
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.61% |       0.82% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       26.98 |        2.72 |        0.08 |        2.67
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      375147 |     1349130 |      147705 |     3840239 |    46612467 |     2636620 |      351052 |    10817368
    num misses                       |      374864 |     1140469 |      147705 |      803757 |    33285587 |      258778 |      100737 |       68986
    miss rate                        |      99.92% |      84.53% |     100.00% |      20.93% |      71.41% |       9.81% |      28.70% |       0.64%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.27 |        0.27 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    68066687 |    21135842 |    67989464 |   335474959 |   197880619 |    92157645 |   345860527 |   592495965
    num cache misses                 |       54006 |      339591 |        1700 |     1103482 |      229127 |      100775 |      127742 |    17389925
    miss rate                        |       0.08% |       1.61% |       0.00% |       0.33% |       0.12% |       0.11% |       0.04% |       2.94%
    mpki                             |        0.07 |        1.36 |        0.00 |        0.43 |        0.13 |        0.10 |        0.03 |        4.30
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   209802515 |    86633855 |   124288223 |   867721283 |  1292298182 |   322814577 |  2601427551 |  1939218427
    num cache misses                 |    39570124 |     7405620 |     9450221 |     3237529 |    14290563 |    18666797 |    23380882 |    63834563
    miss rate                        |      18.86% |       8.55% |       7.60% |       0.37% |       1.11% |       5.78% |       0.90% |       3.29%
    mpki                             |       51.38 |       29.62 |       23.26 |        1.26 |        8.27 |       19.28 |        5.17 |       15.78
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    39626085 |     7764084 |    12714419 |     5047474 |    14540493 |    20332333 |    23523023 |    81237621
    num cache misses                 |    24052167 |     7277928 |     9451921 |     1108000 |     9753423 |     5865515 |    11256145 |      416312
    miss rate                        |      60.70% |      93.74% |      74.34% |      21.95% |      67.08% |      28.85% |      47.85% |       0.51%
    mpki                             |       31.23 |       29.11 |       23.26 |        0.43 |        5.65 |        6.06 |        2.49 |        0.10
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    24054122 |     7297739 |    12714419 |     1828008 |     9775083 |     7461581 |    11275017 |      432014
    num cache misses                 |    24024597 |     7039173 |     9450674 |     1080595 |     9718152 |     5804478 |     3408760 |      415349
    miss rate                        |      99.88% |      96.46% |      74.33% |      59.11% |      99.42% |      77.79% |      30.23% |      96.14%
    mpki                             |       31.19 |       28.16 |       23.26 |        0.42 |        5.63 |        6.00 |        0.75 |        0.10
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    91524886 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      239.88 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      129.87 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
