                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   372436377 |  1160626828 |   266403903 |   377917367 |   252598967 |   950281980 |   625805350 |   249999886 |  4278716093 |   614982921 |  1190216980 |   480933809 |  3945037947 |  1282879803 |  2219254536 |  4472442907
  Cycles                             |  3643217611 |  3643217507 |  3643218168 |  3643217717 |  3643217729 |  3643217568 |  3643218103 |  3643213622 |  3643217401 |  3643217400 |  3643218392 |  3643218267 |  3643217346 |  3643217825 |  3643217805 |  3643217410
  IPC                                |        0.10 |        0.32 |        0.07 |        0.10 |        0.07 |        0.26 |        0.17 |        0.07 |        1.17 |        0.17 |        0.33 |        0.13 |        1.08 |        0.35 |        0.61 |        1.23
  Time (ns)                          |  1214405871 |  1214405836 |  1214406056 |  1214405906 |  1214405910 |  1214405856 |  1214406035 |  1214404541 |  1214405801 |  1214405800 |  1214406131 |  1214406089 |  1214405782 |  1214405942 |  1214405935 |  1214405804
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    29493899 |   214195019 |    45432825 |     7145192 |    41069163 |    57747927 |    38377204 |    34399075 |   188732760 |    18840773 |   130771076 |     4337269 |   317241809 |     1672775 |   126697557 |   594148321
  num incorrect                      |     2415776 |    14612674 |     4076062 |     9937721 |     2525142 |    34750038 |     1338221 |     4720676 |    10717638 |     9035878 |    19852430 |       28986 |    53282414 |       28348 |    21423627 |    60426148
  misprediction rate                 |       7.57% |       6.39% |       8.23% |      58.17% |       5.79% |      37.57% |       3.37% |      12.07% |       5.37% |      32.41% |      13.18% |       0.66% |      14.38% |       1.67% |      14.46% |       9.23%
  mpki                               |        6.49 |       12.59 |       15.30 |       26.30 |       10.00 |       36.57 |        2.14 |       18.88 |        2.50 |       14.69 |       16.68 |        0.06 |       13.51 |        0.02 |        9.65 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31497361 |   190315447 |    30962994 |    41558650 |    42340536 |   113358889 |    59611327 |    43801034 |   407626140 |    47766365 |   139597951 |    42503985 |   577915378 |   146944245 |   249364843 |   671572215
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        2915
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   102518179 |   378251406 |    92136205 |   139059477 |    76346065 |   436952789 |   208210830 |   116504258 |  1301572459 |   277124557 |   529549152 |   130603641 |  1891342716 |   959672660 |  1042274215 |  1747978619
    num misses                       |      500425 |          23 |     1543031 |      993862 |       89393 |     2993298 |     1721082 |     4542360 |      416349 |      282090 |     5544380 |      231745 |    10559639 |    34660003 |      672415 |      536182
    miss rate                        |       0.49% |       0.00% |       1.67% |       0.71% |       0.12% |       0.69% |       0.83% |       3.90% |       0.03% |       0.10% |       1.05% |       0.18% |       0.56% |       3.61% |       0.06% |       0.03%
    mpki                             |        1.34 |        0.00 |        5.79 |        2.63 |        0.35 |        3.15 |        2.75 |       18.17 |        0.10 |        0.46 |        4.66 |        0.48 |        2.68 |       27.02 |        0.30 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      500467 |          62 |     1543073 |      993876 |       89397 |     2993308 |     1721104 |     4542444 |      416357 |      282093 |     5544390 |      231748 |    10559704 |    34660009 |      672471 |      539097
    num misses                       |      157908 |          62 |      422585 |      993865 |       89397 |     2377101 |      155322 |     1361676 |       10431 |      187844 |      494355 |      231568 |       66795 |    24717567 |      106034 |       15846
    miss rate                        |      31.55% |     100.00% |      27.39% |     100.00% |     100.00% |      79.41% |       9.02% |      29.98% |       2.51% |      66.59% |       8.92% |      99.92% |       0.63% |      71.31% |      15.77% |       2.94%
    mpki                             |        0.42 |        0.00 |        1.59 |        2.63 |        0.35 |        2.50 |        0.25 |        5.45 |        0.00 |        0.31 |        0.42 |        0.48 |        0.02 |       19.27 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    31497361 |   190315447 |    30962994 |    41558650 |    42340536 |   113358889 |    59611327 |    43801034 |   407626140 |    47766365 |   139597951 |    42503985 |   577915378 |   146944245 |   249364843 |   671572215
    num cache misses                 |       28091 |     3500503 |       12695 |        5297 |        1215 |       17783 |       59554 |      468087 |       25400 |       10176 |       16051 |       31235 |    17087046 |       92770 |      382465 |    13797653
    miss rate                        |       0.09% |       1.84% |       0.04% |       0.01% |       0.00% |       0.02% |       0.10% |       1.07% |       0.01% |       0.02% |       0.01% |       0.07% |       2.96% |       0.06% |       0.15% |       2.05%
    mpki                             |        0.08 |        3.02 |        0.05 |        0.01 |        0.00 |        0.02 |        0.10 |        1.87 |        0.01 |        0.02 |        0.01 |        0.06 |        4.33 |        0.07 |        0.17 |        3.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   102518179 |   378251406 |    92136205 |   139059477 |    76346065 |   436952789 |   208210830 |   116504258 |  1301572459 |   277124557 |   529549152 |   130603641 |  1891342716 |   959672660 |  1042274215 |  1747978619
    num cache misses                 |     5465365 |      627623 |    10956601 |    10680660 |     5719516 |     6761208 |    12093252 |     6483662 |    34515550 |    13662714 |    17595340 |    24448001 |    62267099 |    10488466 |     6254202 |    23127139
    miss rate                        |       5.33% |       0.17% |      11.89% |       7.68% |       7.49% |       1.55% |       5.81% |       5.57% |       2.65% |       4.93% |       3.32% |      18.72% |       3.29% |       1.09% |       0.60% |       1.32%
    mpki                             |       14.67 |        0.54 |       41.13 |       28.26 |       22.64 |        7.11 |       19.32 |       25.93 |        8.07 |       22.22 |       14.78 |       50.83 |       15.78 |        8.18 |        2.82 |        5.17
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     5541865 |     4254279 |    12247618 |    12095880 |     7742102 |     7565424 |    13026664 |     8352384 |    34677761 |    14469095 |    17833872 |    24479252 |    79386713 |    10587134 |     6653426 |    37105827
    num cache misses                 |     4598281 |     2385404 |     7549745 |    10685868 |     5720731 |     3558688 |     3479434 |     4990073 |      838847 |    12035758 |     5509728 |    14865356 |      759576 |     7013057 |     3287258 |     1275073
    miss rate                        |      82.97% |      56.07% |      61.64% |      88.34% |      73.89% |      47.04% |      26.71% |      59.74% |       2.42% |      83.18% |      30.89% |      60.73% |       0.96% |      66.24% |      49.41% |       3.44%
    mpki                             |       12.35 |        2.06 |       28.34 |       28.28 |       22.65 |        3.74 |        5.56 |       19.96 |        0.20 |       19.57 |        4.63 |       30.91 |        0.19 |        5.47 |        1.48 |        0.29
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     4669482 |     2511572 |     8863722 |    12095791 |     7742102 |     4591568 |     4362316 |     6399368 |      980046 |    12831963 |     5843674 |    14865372 |      798182 |     7031120 |     3375286 |     1472293
    num cache misses                 |     4583802 |     2371555 |     6782095 |    10682000 |     5719753 |     2664055 |     3405250 |     4678617 |      838739 |    12023090 |     4374171 |    14830847 |      759121 |     6812413 |     3236107 |     1269247
    miss rate                        |      98.17% |      94.43% |      76.52% |      88.31% |      73.88% |      58.02% |      78.06% |      73.11% |      85.58% |      93.70% |      74.85% |      99.77% |      95.11% |      96.89% |      95.88% |      86.21%
    mpki                             |       12.31 |        2.04 |       25.46 |       28.27 |       22.64 |        2.80 |        5.44 |       18.71 |        0.20 |       19.55 |        3.68 |       30.84 |        0.19 |        5.31 |        1.46 |        0.28
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   118215548 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      507.31 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      397.30 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      97.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
