                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1159470115 |  10092607431 |   455397325 |  5663897759 |   436348725 |  7130346960 |  3000079865 |   583239890 |  1131626507 |  1762378716 |  1080302265 |  3827166036 |   249999981 |   689502318 |  8111222692 |  6472003590
  Cycles                             |  6110111630 |   6110111593 |  6110111677 |  6110111581 |  6110111636 |  6110111122 |  6110111326 |  6110111615 |  6110111136 |  6110111581 |  6110111851 |  6110111159 |  6110106351 |  6110111430 |  6110111598 |  6110111792
  IPC                                |        0.19 |         1.65 |        0.07 |        0.93 |        0.07 |        1.17 |        0.49 |        0.10 |        0.19 |        0.29 |        0.18 |        0.63 |        0.04 |        0.11 |        1.33 |        1.06
  Time (ns)                          |  2036703877 |   2036703865 |  2036703893 |  2036703861 |  2036703879 |  2036703708 |  2036703776 |  2036703872 |  2036703712 |  2036703861 |  2036703951 |  2036703720 |  2036702117 |  2036703810 |  2036703866 |  2036703931
Branch predictor stats               |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    62012340 |   1862596157 |    75595459 |   501609548 |    59996142 |   949960439 |   452506113 |    98490647 |    10261661 |    40602199 |    35325906 |   207115426 |    58565837 |    12691052 |   540476722 |   285792743
  num incorrect                      |     1450771 |    127064208 |     4602424 |    83707951 |     8261865 |    95894792 |    50850948 |     9054354 |       68714 |      724089 |    16654704 |   144983561 |     6500447 |    17709231 |    92778030 |    16211245
  misprediction rate                 |       2.29% |        6.39% |       5.74% |      14.30% |      12.10% |       9.17% |      10.10% |       8.42% |       0.67% |       1.75% |      32.04% |      41.18% |       9.99% |      58.25% |      14.65% |       5.37%
  mpki                               |        1.25 |        12.59 |       10.11 |       14.78 |       18.93 |       13.45 |       16.95 |       15.52 |        0.06 |        0.41 |       15.42 |       37.88 |       26.00 |       25.68 |       11.44 |        2.50
TLB Summary                          |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   115846921 |   1654934867 |    76847017 |   642891551 |    76428893 |  1069052049 |   480322473 |    67735333 |   100013831 |   157502842 |    84336095 |   312351338 |    21135842 |    74463884 |   984188946 |   616408714
    num misses                       |          47 |           39 |           4 |        1948 |          92 |        4632 |       17482 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   405083075 |   3289165658 |   137757901 |  2368834588 |   203314805 |  2781830644 |  1208110974 |   203404709 |   308077576 |   691956791 |   474211047 |  1129362599 |    86633855 |   250446755 |  3420224648 |  1967572872
    num misses                       |      612221 |           23 |      165007 |     1252526 |     7912491 |      864844 |     6724966 |     3507009 |      549987 |      368652 |      487970 |       67775 |     1331683 |     1729529 |    24310406 |      630765
    miss rate                        |       0.15% |        0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.56% |       1.72% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.53 |         0.00 |        0.36 |        0.22 |       18.13 |        0.12 |        2.24 |        6.01 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.51 |        3.00 |        0.10
  L2 TLB                             |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      612268 |           62 |      165011 |     1254474 |     7912583 |      869476 |     6742448 |     3507051 |      549990 |      368656 |      487973 |       67827 |     1349124 |     1729543 |    24310424 |      630773
    num misses                       |      191221 |           62 |      165011 |       39518 |     2361877 |       25376 |      957599 |      954148 |      549575 |      191966 |      330812 |       60581 |     1140468 |     1729524 |      185587 |       15694
    miss rate                        |      31.23% |      100.00% |     100.00% |       3.15% |      29.85% |       2.92% |      14.20% |      27.21% |      99.92% |      52.07% |      67.79% |      89.32% |      84.53% |     100.00% |       0.76% |       2.49%
    mpki                             |        0.16 |         0.00 |        0.36 |        0.01 |        5.41 |        0.00 |        0.32 |        1.64 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.51 |        0.02 |        0.00
Cache Summary                        |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   115846921 |   1654934867 |    76847017 |   642891551 |    76428893 |  1069052049 |   480322473 |    67735333 |   100013831 |   157502842 |    84336095 |   312351338 |    21135842 |    74463884 |   984188946 |   616408714
    num cache misses                 |       72928 |     15923580 |        6439 |     8128630 |     1204464 |    22071839 |     8482585 |       49164 |      321289 |      106614 |       62356 |      112756 |      364475 |       30464 |     8500007 |       81255
    miss rate                        |       0.06% |        0.96% |       0.01% |       1.26% |       1.58% |       2.06% |       1.77% |       0.07% |       0.32% |       0.07% |       0.07% |       0.04% |       1.72% |       0.04% |       0.86% |       0.01%
