                                     | Core 0     | Core 1      | Core 2     | Core 3     | Core 4      | Core 5      | Core 6     | Core 7     
  Instructions                       |  473345832 |  1320533437 |  249999898 |  614954622 |  1082928351 |  1061792767 |  416702502 |  1169414164
  Cycles                             |  901240692 |   901239941 |  901236630 |  901239962 |   901239980 |   901239940 |  901240098 |   901239929
  IPC                                |       0.53 |        1.47 |       0.28 |       0.68 |        1.20 |        1.18 |       0.46 |        1.30
  Time (ns)                          |  300413564 |   300413314 |  300412210 |  300413321 |   300413327 |   300413314 |  300413366 |   300413310
Branch predictor stats               |            |             |            |            |             |             |            |            
  num correct                        |   70618628 |    87828800 |    4856955 |   12748812 |    96530446 |    48892029 |   22303879 |    92795835
  num incorrect                      |   16174091 |    15105777 |    6669357 |    1859511 |    16187049 |      405902 |     521731 |     7602824
  misprediction rate                 |     18.64% |      14.68% |     57.86% |     12.73% |      14.36% |       0.82% |      2.29% |       7.57%
  mpki                               |      34.17 |       11.44 |      26.68 |       3.02 |       14.95 |        0.38 |       1.25 |        6.50
TLB Summary                          |            |             |            |            |             |             |            |            
  I-TLB                              |            |             |            |            |             |             |            |            
    num accesses                     |   66727106 |   160137518 |   27532058 |   58946370 |   123096745 |    81229353 |   41820377 |    97650199
    num misses                       |        167 |          18 |         14 |         66 |         448 |          43 |         47 |          42
    miss rate                        |      0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |        0.00
  D-TLB                              |            |             |            |            |             |             |            |            
    num accesses                     |  184668672 |   556548924 |   93614435 |  309579268 |   452874404 |   610990983 |  147696723 |   321956543
    num misses                       |     988984 |     3942149 |     661938 |     753185 |      235836 |       81806 |     227370 |     1585606
    miss rate                        |      0.54% |       0.71% |      0.71% |      0.24% |       0.05% |       0.01% |      0.15% |       0.49%
    mpki                             |       2.09 |        2.99 |       2.65 |       1.22 |        0.22 |        0.08 |       0.55 |        1.36
  L2 TLB                             |            |             |            |            |             |             |            |            
    num accesses                     |     989151 |     3942167 |     661952 |     753251 |      236284 |       81849 |     227417 |     1585648
    num misses                       |      93772 |       30148 |     661946 |      10175 |        7588 |       24508 |      71193 |      493883
    miss rate                        |      9.48% |       0.76% |    100.00% |      1.35% |       3.21% |      29.94% |     31.31% |      31.15%
    mpki                             |       0.20 |        0.02 |       2.65 |       0.02 |        0.01 |        0.02 |       0.17 |        0.42
Cache Summary                        |            |             |            |            |             |             |            |            
  Cache L1-I                         |            |             |            |            |             |             |            |            
    num cache accesses               |   66727106 |   160137518 |   27532058 |   58946370 |   123096745 |    81229353 |   41820377 |    97650199
    num cache misses                 |    4040407 |     1530501 |      19905 |     123400 |     1715531 |       72759 |      45438 |      186469
    miss rate                        |      6.06% |       0.96% |      0.07% |      0.21% |       1.39% |       0.09% |      0.11% |       0.19%
    mpki                             |       8.54 |        1.16 |       0.08 |       0.20 |        1.58 |        0.07 |       0.11 |        0.16
  Cache L1-D                         |            |             |            |            |             |             |            |            
    num cache accesses               |  184668672 |   556548924 |   93614435 |  309579268 |   452874404 |   610990983 |  147696723 |   321956543
    num cache misses                 |    3190997 |     2820755 |    7295250 |    5045675 |     4045723 |     5747663 |    5218010 |    17273615
    miss rate                        |      1.73% |       0.51% |      7.79% |      1.63% |       0.89% |       0.94% |      3.53% |       5.37%
    mpki                             |       6.74 |        2.14 |      29.18 |       8.20 |        3.74 |        5.41 |      12.52 |       14.77
  Cache L2                           |            |             |            |            |             |             |            |            
    num cache accesses               |    7435783 |     4406709 |    8260191 |    5511142 |     5796262 |     5830649 |    5992731 |    17484631
    num cache misses                 |    3236830 |      818663 |    7315155 |    2783615 |     2368864 |     4033444 |    4325030 |    16176179
    miss rate                        |     43.53% |      18.58% |     88.56% |     50.51% |      40.87% |      69.18% |     72.17% |      92.52%
    mpki                             |       6.84 |        0.62 |      29.26 |       4.53 |        2.19 |        3.80 |      10.38 |       13.83
  Cache L3                           |            |             |            |            |             |             |            |            
    num cache accesses               |    3441959 |      876053 |    8260191 |    3125820 |     2405278 |     4044442 |    5078096 |    16200866
    num cache misses                 |    1308136 |      460110 |    7296104 |    1167070 |      595636 |     2522876 |    3860558 |     1071713
    miss rate                        |     38.01% |      52.52% |     88.33% |     37.34% |      24.76% |      62.38% |     76.02% |       6.62%
    mpki                             |       2.76 |        0.35 |      29.18 |       1.90 |        0.55 |        2.38 |       9.26 |        0.92
DRAM summary                         |            |             |            |            |             |             |            |            
  num dram accesses                  |   26589245 |           0 |          0 |          0 |           0 |           0 |          0 |           0
  average dram access latency (ns)   |     181.32 |         inf |        inf |        inf |         inf |         inf |        inf |         inf
  average dram queueing delay        |      71.31 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     88.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |             |            |            |             |             |            |            
  num loads from dram                |          0 |           0 |          0 |          0 |           0 |           0 |          0 |           0
  num loads from dram cache          |          0 |           0 |          0 |          0 |           0 |           0 |          0 |           0
  num loads from remote cache        |          0 |           0 |          0 |          0 |           0 |           0 |          0 |           0
