                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1363304818 |  2285967392 |  1931546074 |  1687903721 |   933101447 |   571633463 |  1461854864 |   278551817 |  2366542144 |   570820078 |  2246398089 |   825496874 |  1437507345 |  2798815618 |  1421724510
  Cycles                             |  1653909080 |  1653910329 |  1653910329 |  1653910482 |  1653910636 |  1653910339 |  1653910659 |  1653910339 |  1653910792 |  1653910329 |  1653910342 |  1653910328 |  1653910875 |  1653910346 |  1653910342 |  1653910338
  IPC                                |        0.15 |        0.82 |        1.38 |        1.17 |        1.02 |        0.56 |        0.35 |        0.88 |        0.17 |        1.43 |        0.35 |        1.36 |        0.50 |        0.87 |        1.69 |        0.86
  Time (ns)                          |   551303027 |   551303443 |   551303443 |   551303494 |   551303545 |   551303446 |   551303553 |   551303446 |   551303597 |   551303443 |   551303447 |   551303443 |   551303625 |   551303449 |   551303447 |   551303446
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    71251030 |   203014948 |    88934890 |    96527006 |    56702524 |    30931907 |   223612403 |    47197595 |   103510483 |    35165444 |   180629766 |    18923460 |    26738426 |   186206910 |   214513626
  num incorrect                      |     4720676 |    52596850 |    33870570 |      737512 |    16360387 |    34121118 |      723577 |    57259686 |     4294744 |     5888618 |     1130454 |    30347095 |      335706 |     3983977 |    32008602 |    24041763
  misprediction rate                 |      12.07% |      42.47% |      14.30% |       0.82% |      14.49% |      37.57% |       2.29% |      20.39% |       8.34% |       5.38% |       3.11% |      14.38% |       1.74% |      12.97% |      14.67% |      10.08%
  mpki                               |       18.88 |       38.58 |       14.82 |        0.38 |        9.69 |       36.57 |        1.27 |       39.17 |       15.42 |        2.49 |        1.98 |       13.51 |        0.41 |        2.77 |       11.44 |       16.91
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   109616450 |   259596776 |   147761019 |   189794168 |   111308943 |    57812413 |   190152664 |    32323972 |   226178339 |    54291610 |   329057444 |    74451055 |   136929217 |   339518170 |   227473075
    num misses                       |          84 |          52 |         839 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          78 |          18 |        8298
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116504258 |   399776665 |   955790757 |  1111487151 |   792189986 |   429094981 |   198739086 |   491983103 |    96754632 |   723293706 |   188362674 |  1077034545 |   323061550 |   731726435 |  1179910777 |   571401548
    num misses                       |     4543825 |       22889 |      497343 |      149221 |      510166 |     2937925 |      297186 |     2174385 |     1648073 |      221792 |     1625240 |     6005536 |      165923 |     1655234 |     8375926 |     3093124
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.68% |       0.15% |       0.44% |       1.70% |       0.03% |       0.86% |       0.56% |       0.05% |       0.23% |       0.71% |       0.54%
    mpki                             |       18.18 |        0.02 |        0.22 |        0.08 |        0.30 |        3.15 |        0.52 |        1.49 |        5.92 |        0.09 |        2.85 |        2.67 |        0.20 |        1.15 |        2.99 |        2.18
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4543909 |       22941 |      498182 |      149264 |      510222 |     2937935 |      297233 |     2174404 |     1648115 |      221800 |     1625262 |     6005601 |      165927 |     1655312 |     8375944 |     3101422
    num misses                       |     1361729 |       20383 |       15915 |       43842 |       80429 |     2333211 |       96677 |      455481 |      469776 |        5737 |      146617 |       38439 |       90064 |       21975 |       64185 |      444883
    miss rate                        |      29.97% |      88.85% |       3.19% |      29.37% |      15.76% |      79.42% |      32.53% |      20.95% |      28.50% |       2.59% |       9.02% |       0.64% |      54.28% |       1.33% |       0.77% |      14.34%
    mpki                             |        5.45 |        0.01 |        0.01 |        0.02 |        0.05 |        2.50 |        0.17 |        0.31 |        1.69 |        0.00 |        0.26 |        0.02 |        0.11 |        0.02 |        0.02 |        0.31
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   109616450 |   259596776 |   147761019 |   189794168 |   111308943 |    57812413 |   190152664 |    32323972 |   226178339 |    54291610 |   329057444 |    74451055 |   136929217 |   339518170 |   227473075
    num cache misses                 |      943367 |       27801 |     3523836 |      131611 |      550420 |       61579 |       55669 |      970642 |       36259 |       37491 |      363890 |    10892858 |       98076 |      249906 |     2928079 |     4175912
    miss rate                        |       2.15% |       0.03% |       1.36% |       0.09% |       0.29% |       0.06% |       0.10% |       0.51% |       0.11% |       0.02% |       0.67% |       3.31% |       0.13% |       0.18% |       0.86% |       1.84%
    mpki                             |        3.77 |        0.02 |        1.54 |        0.07 |        0.33 |        0.07 |        0.10 |        0.66 |        0.13 |        0.02 |        0.64 |        4.85 |        0.12 |        0.17 |        1.05 |        2.94
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   399776665 |   955790757 |  1111487151 |   792189986 |   429094981 |   198739086 |   491983103 |    96754632 |   723293706 |   188362674 |  1077034545 |   323061550 |   731726435 |  1179910777 |   571401548
    num cache misses                 |     6645069 |     1402399 |     8764980 |    10447944 |     4859894 |     6630241 |     7117387 |     2016599 |    11492644 |    19262983 |    11406705 |    36228218 |     8157632 |    11268357 |     5550067 |     5176851
