                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999879 |  291688053 |  402087453 |  488923554
  Cycles                             |  274836285 |  274838316 |  274838306 |  274838236
  IPC                                |       0.91 |       1.06 |       1.46 |       1.78
  Time (ns)                          |   91612095 |   91612772 |   91612769 |   91612745
Branch predictor stats               |            |            |            |           
  num correct                        |    5768210 |    7415645 |   32416940 |   63988650
  num incorrect                      |     102901 |    1085770 |    5417770 |    6696935
  misprediction rate                 |      1.75% |     12.77% |     14.32% |      9.47%
  mpki                               |       0.41 |       3.72 |      13.47 |      13.70
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   22339856 |   28527936 |   58976572 |   73834753
    num misses                       |          4 |         62 |         65 |        371
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   98207446 |  147356749 |  192796675 |  192994972
    num misses                       |      52528 |     348919 |    1088241 |      58295
    miss rate                        |      0.05% |      0.24% |      0.56% |      0.03%
    mpki                             |       0.21 |       1.20 |       2.71 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |      52532 |     348981 |    1088306 |      58666
    num misses                       |      27305 |       5070 |       6563 |       1886
    miss rate                        |     51.98% |      1.45% |      0.60% |      3.21%
    mpki                             |       0.11 |       0.02 |       0.02 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   22339856 |   28527936 |   58976572 |   73834753
    num cache misses                 |      32671 |      59274 |    1971891 |    1540431
    miss rate                        |      0.15% |      0.21% |      3.34% |      2.09%
    mpki                             |       0.13 |       0.20 |       4.90 |       3.15
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   98207446 |  147356749 |  192796675 |  192994972
    num cache misses                 |    2551630 |    2560006 |    6511606 |    2142866
    miss rate                        |      2.60% |      1.74% |      3.38% |      1.11%
    mpki                             |      10.21 |       8.78 |      16.19 |       4.38
  Cache L2                           |            |            |            |           
    num cache accesses               |    2584994 |    2639720 |    8484934 |    3695366
    num cache misses                 |    1800018 |    1234931 |    1281130 |     235881
    miss rate                        |     69.63% |     46.78% |     15.10% |      6.38%
    mpki                             |       7.20 |       4.23 |       3.19 |       0.48
  Cache L3                           |            |            |            |           
    num cache accesses               |    1801174 |    1255414 |    1282883 |     247955
    num cache misses                 |    1660047 |     171597 |      31770 |      85688
    miss rate                        |     92.16% |     13.67% |      2.48% |     34.56%
    mpki                             |       6.64 |       0.59 |       0.08 |       0.18
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2481495 |          0 |          0 |          0
  average dram access latency (ns)   |     112.27 |        inf |        inf |        inf
  average dram queueing delay        |       2.26 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     27.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
