                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3017045449 |   895406505 |  6101090490 |  3181589364 |  3590649659 |   487385856 |  2199252256 |   249999989
  Cycles                             |  3199480505 |  3199480594 |  3199480408 |  3199480500 |  3199480460 |  3199481898 |  3199480518 |  3199477015
  IPC                                |        0.94 |        0.28 |        1.91 |        0.99 |        1.12 |        0.15 |        0.69 |        0.08
  Time (ns)                          |  1066493502 |  1066493532 |  1066493470 |  1066493500 |  1066493487 |  1066493966 |  1066493506 |  1066492339
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   461095764 |   123050878 |  1125959887 |   168703063 |   541416685 |   114179042 |   334137847 |    43244780
  num incorrect                      |   118269332 |    16919283 |    76811975 |   121845191 |    60877636 |    12678651 |    72259698 |    11689069
  misprediction rate                 |      20.41% |      12.09% |       6.39% |      41.94% |      10.11% |       9.99% |      17.78% |      21.28%
  mpki                               |       39.20 |       18.90 |       12.59 |       38.30 |       16.95 |       26.01 |       32.86 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   392532819 |   156849949 |  1000427390 |   257391479 |   574936509 |    41210099 |   303742040 |    23761816
    num misses                       |          19 |         107 |          39 |          52 |       21330 |       33860 |         430 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1015542301 |   417232667 |  1988339319 |   935401658 |  1446867319 |   168886747 |   853797101 |    88558906
    num misses                       |     4500036 |    16239877 |          23 |       54453 |     8121341 |     2597766 |     4526466 |    21160163
    miss rate                        |       0.44% |       3.89% |       0.00% |       0.01% |       0.56% |       1.54% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.14 |        0.00 |        0.02 |        2.26 |        5.33 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4500055 |    16239984 |          62 |       54505 |     8142671 |     2631626 |     4526896 |    21160166
    num misses                       |      941962 |     4854291 |          62 |       48552 |     1161470 |     2225484 |      420378 |    10898290
    miss rate                        |      20.93% |      29.89% |     100.00% |      89.08% |      14.26% |      84.57% |       9.29% |      51.50%
    mpki                             |        0.31 |        5.42 |        0.00 |        0.02 |        0.32 |        4.57 |        0.19 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   392532819 |   156849949 |  1000427390 |   257391479 |   574936509 |    41210099 |   303742040 |    23761816
    num cache misses                 |     1543887 |     2354499 |     9504555 |       72038 |    10030446 |      705036 |    17498889 |      105561
    miss rate                        |       0.39% |       1.50% |       0.95% |       0.03% |       1.74% |       1.71% |       5.76% |       0.44%
    mpki                             |        0.51 |        2.63 |        1.56 |        0.02 |        2.79 |        1.45 |        7.96 |        0.42
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1015542301 |   417232667 |  1988339319 |   935401658 |  1446867319 |   168886747 |   853797101 |    88558906
    num cache misses                 |     3933462 |    23255323 |       98794 |     3389654 |    13051422 |    14475811 |    18616260 |    28748132
    miss rate                        |       0.39% |       5.57% |       0.00% |       0.36% |       0.90% |       8.57% |       2.18% |      32.46%
    mpki                             |        1.30 |       25.97 |        0.02 |        1.07 |        3.63 |       29.70 |        8.46 |      114.99
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6329913 |    29623982 |     9617748 |     3583423 |    23540628 |    15215331 |    36930743 |    32467559
    num cache misses                 |     1805690 |    20733561 |      306602 |     3294178 |     7167819 |    14429969 |    17032500 |    22303057
    miss rate                        |      28.53% |      69.99% |       3.19% |      91.93% |      30.45% |      94.84% |      46.12% |      68.69%
    mpki                             |        0.60 |       23.16 |        0.05 |        1.04 |        2.00 |       29.61 |        7.74 |       89.21
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2676514 |    24757786 |      321001 |     3418481 |     7630267 |    14466009 |    17851216 |    25963733
    num cache misses                 |     1492407 |    13792762 |      306562 |     3285451 |     4155993 |    13697023 |     4777804 |    16031578
    miss rate                        |      55.76% |      55.71% |      95.50% |      96.11% |      54.47% |      94.68% |      26.76% |      61.75%
    mpki                             |        0.49 |       15.40 |        0.05 |        1.03 |        1.16 |       28.10 |        2.17 |       64.13
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    73288993 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      126.84 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       16.83 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      68.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
