                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  4927108641 |  5571610164 |   266592375 |   409628126 |   270238904 |   564847235 |   676247019 |   249999886 |  3584197280 |   670286969 |  2187145216 |   521303978 |  3803709568 |  1381380167 |  2086108852 |  4170339678
  Cycles                             |  3782792280 |  3782792273 |  3782793917 |  3782792448 |  3782792572 |  3782793018 |  3782792351 |  3782789971 |  3782792271 |  3782792273 |  3782792281 |  3782793627 |  3782792269 |  3782792431 |  3782792280 |  3782792291
  IPC                                |        1.30 |        1.47 |        0.07 |        0.11 |        0.07 |        0.15 |        0.18 |        0.07 |        0.95 |        0.18 |        0.58 |        0.14 |        1.01 |        0.37 |        0.55 |        1.10
  Time (ns)                          |  1260930760 |  1260930758 |  1260931306 |  1260930816 |  1260930857 |  1260931006 |  1260930784 |  1260929990 |  1260930757 |  1260930758 |  1260930760 |  1260931209 |  1260930756 |  1260930810 |  1260930760 |  1260930764
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   390635733 |  1028244402 |    45451717 |     7499898 |    44158046 |    34317877 |    41351249 |    34399075 |   157574209 |    19889061 |   238787254 |     4732797 |   305897874 |     1793764 |   118837261 |   553745790
  num incorrect                      |    31963683 |    70146073 |     4079136 |    10505250 |     2622573 |    20651091 |     1524755 |     4720676 |     8952000 |     9622442 |    36320223 |       31704 |    51399800 |       30402 |    20137617 |    56198327
  misprediction rate                 |       7.56% |       6.39% |       8.24% |      58.35% |       5.61% |      37.57% |       3.56% |      12.07% |       5.38% |      32.61% |      13.20% |       0.67% |      14.39% |       1.67% |      14.49% |       9.21%
  mpki                               |        6.49 |       12.59 |       15.30 |       25.65 |        9.70 |       36.56 |        2.25 |       18.88 |        2.50 |       14.36 |       16.61 |        0.06 |       13.51 |        0.02 |        9.65 |       13.48
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   412213201 |   913605686 |    30966068 |    44325357 |    45526857 |    67389425 |    64410477 |    43801034 |   341891554 |    52128826 |   257011129 |    46073602 |   557228531 |   158248262 |   234723197 |   626211453
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        2743
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1356243058 |  1815783143 |    92216384 |   148210897 |    81183088 |   259950336 |   227129807 |   116504258 |  1092343489 |   305534431 |   978080022 |   141998447 |  1823790249 |  1033283012 |   980392540 |  1630466433
    num misses                       |     6637327 |          23 |     1543727 |     1031827 |       95619 |     1776554 |     1843641 |     4540280 |      342637 |      309865 |    10017025 |      253849 |    10171513 |    37241424 |      632218 |      504904
