                                     | Core 0       | Core 1       | Core 2       | Core 3      
  Instructions                       |    249999981 |    554000580 |    886442157 |    784061397
  Cycles                             |  13960943526 |  13960947473 |  13960950187 |  13960945994
  IPC                                |         0.02 |         0.04 |         0.06 |         0.06
  Time (ns)                          |   4653647842 |   4653649158 |   4653650062 |   4653648665
Branch predictor stats               |              |              |              |             
  num correct                        |     58565837 |     89804052 |      8033882 |     15459498
  num incorrect                      |      6500447 |      5604283 |        53784 |     21488931
  misprediction rate                 |        9.99% |        5.87% |        0.67% |       58.16%
  mpki                               |        26.00 |        10.12 |         0.06 |        27.41
TLB Summary                          |              |              |              |             
  I-TLB                              |              |              |              |             
    num accesses                     |     21135842 |     94847515 |     78344142 |     87335166
    num misses                       |        17441 |            4 |            3 |           14
    miss rate                        |        0.08% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.07 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |             
    num accesses                     |     86633855 |    170225460 |    241267288 |    295208406
    num misses                       |      1331680 |       198646 |       430456 |      2059862
    miss rate                        |        1.54% |        0.12% |        0.18% |        0.70%
    mpki                             |         5.33 |         0.36 |         0.49 |         2.63
  L2 TLB                             |              |              |              |             
    num accesses                     |      1349121 |       198650 |       430459 |      2059876
    num misses                       |      1140461 |       198650 |       430134 |      2059852
    miss rate                        |       84.53% |      100.00% |       99.92% |      100.00%
    mpki                             |         4.56 |         0.36 |         0.49 |         2.63
Cache Summary                        |              |              |              |             
  Cache L1-I                         |              |              |              |             
    num cache accesses               |     21135842 |     94847515 |     78344142 |     87335166
    num cache misses                 |       363010 |        10004 |       265312 |        33887
    miss rate                        |        1.72% |        0.01% |        0.34% |        0.04%
    mpki                             |         1.45 |         0.02 |         0.30 |         0.04
  Cache L1-D                         |              |              |              |             
    num cache accesses               |     86633855 |    170225460 |    241267288 |    295208406
    num cache misses                 |      7423591 |     12714764 |     45440739 |     22777156
    miss rate                        |        8.57% |        7.47% |       18.83% |        7.72%
    mpki                             |        29.69 |        22.95 |        51.26 |        29.05
  Cache L2                           |              |              |              |             
    num cache accesses               |      7804599 |     17470736 |     45707307 |     26092442
    num cache misses                 |      7399960 |     12724768 |     28009130 |     22810875
    miss rate                        |       94.82% |       72.83% |       61.28% |       87.42%
    mpki                             |        29.60 |        22.97 |        31.60 |        29.09
  Cache L3                           |              |              |              |             
    num cache accesses               |      7418745 |     17470736 |     28010386 |     26092274
    num cache misses                 |      6946756 |     12713772 |     27729720 |     22782208
    miss rate                        |       93.64% |       72.77% |       99.00% |       87.31%
    mpki                             |        27.79 |        22.95 |        31.28 |        29.06
DRAM summary                         |              |              |              |             
  num dram accesses                  |    105685041 |            0 |            0 |            0
  average dram access latency (ns)   |      1010.90 |          inf |          inf |          inf
  average dram queueing delay        |       870.86 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       90.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0
