                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   570423452 |   249999875 |   516874561 |   764051326
  Cycles                             |  1270747507 |  1270745698 |  1270747512 |  1270747733
  IPC                                |        0.45 |        0.20 |        0.41 |        0.60
  Time (ns)                          |   423582502 |   423581899 |   423582504 |   423582578
Branch predictor stats               |             |             |             |            
  num correct                        |    30872183 |    38165828 |    17296596 |      995085
  num incorrect                      |      722169 |     8123236 |     8106959 |       16864
  misprediction rate                 |       2.29% |      17.55% |      31.91% |       1.67%
  mpki                               |        1.27 |       32.49 |       15.68 |        0.02
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    57692579 |    34415971 |    40426685 |    87519755
    num misses                       |          47 |         133 |           3 |           6
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   198265895 |    96931746 |   224657551 |   571545505
    num misses                       |      297559 |      514413 |      231323 |    20620198
    miss rate                        |       0.15% |       0.53% |       0.10% |       3.61%
    mpki                             |        0.52 |        2.06 |        0.45 |       26.99
  L2 TLB                             |             |             |             |            
    num accesses                     |      297606 |      514546 |      231326 |    20620204
    num misses                       |       96560 |       50804 |      158439 |    14732428
    miss rate                        |      32.45% |       9.87% |      68.49% |      71.45%
    mpki                             |        0.17 |        0.20 |        0.31 |       19.28
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    57692579 |    34415971 |    40426685 |    87519755
    num cache misses                 |       63784 |     2780204 |       51364 |      612545
    miss rate                        |       0.11% |       8.08% |       0.13% |       0.70%
    mpki                             |        0.11 |       11.12 |        0.10 |        0.80
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   198265895 |    96931746 |   224657551 |   571545505
    num cache misses                 |     8068046 |     2939446 |    12983603 |     6781106
    miss rate                        |       4.07% |       3.03% |       5.78% |       1.19%
    mpki                             |       14.14 |       11.76 |       25.12 |        8.88
  Cache L2                           |             |             |             |            
    num cache accesses               |     9263565 |     6013160 |    13837406 |     7450057
    num cache misses                 |     6957797 |     4129588 |    11793782 |     5827510
    miss rate                        |      75.11% |      68.68% |      85.23% |      78.22%
    mpki                             |       12.20 |       16.52 |       22.82 |        7.63
  Cache L3                           |             |             |             |            
    num cache accesses               |     8152465 |     4425168 |    12596203 |     5884055
    num cache misses                 |     6881663 |     4087060 |    11744485 |     5691844
    miss rate                        |      84.41% |      92.36% |      93.24% |      96.73%
    mpki                             |       12.06 |       16.35 |       22.72 |        7.45
DRAM summary                         |             |             |             |            
  num dram accesses                  |    35348226 |           0 |           0 |           0
  average dram access latency (ns)   |      169.65 |         inf |         inf |         inf
  average dram queueing delay        |       59.64 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
