                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   1566812184 |   8054366012 |   1253581513 |  13284833606 |   1233147151 |    249999989 |   2114098818 |    869430902 |   5085565493 |   3187872417 |   3580380389 |   6480668446 |  16395173129 |   6755539621 |  13196665526 |    450716427
  Cycles                             |  10175595717 |  10175596695 |  10175596063 |  10175595300 |  10175595985 |  10175589955 |  10175596533 |  10175596803 |  10175595725 |  10175596502 |  10175595838 |  10175595300 |  10175595303 |  10175595312 |  10175596471 |  10175596751
  IPC                                |         0.15 |         0.79 |         0.12 |         1.31 |         0.12 |         0.02 |         0.21 |         0.09 |         0.50 |         0.31 |         0.35 |         0.64 |         1.61 |         0.66 |         1.30 |         0.04
  Time (ns)                          |   3391865239 |   3391865565 |   3391865354 |   3391865100 |   3391865328 |   3391863318 |   3391865511 |   3391865601 |   3391865242 |   3391865501 |   3391865279 |   3391865100 |   3391865101 |   3391865104 |   3391865490 |   3391865584
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     14224073 |   1231252184 |     99382772 |   1177676521 |     23785566 |     43244780 |    112830248 |    119517824 |    551010137 |     73234994 |    545891285 |    977478655 |   1092572072 |    369451178 |    582423218 |    105610331
  num incorrect                      |        95280 |    315622496 |      8125130 |    196429279 |     32652881 |     11689069 |      2640018 |     16419739 |     83990625 |      1305424 |    116666594 |    109826001 |    187486080 |    254458414 |     33070704 |     11725694
  misprediction rate                 |        0.67% |       20.40% |        7.56% |       14.30% |       57.86% |       21.28% |        2.29% |       12.08% |       13.23% |        1.75% |       17.61% |       10.10% |       14.65% |       40.78% |        5.37% |        9.99%
  mpki                               |         0.06 |        39.19 |         6.48 |        14.79 |        26.48 |        46.76 |         1.25 |        18.89 |        16.52 |         0.41 |        32.58 |        16.95 |        11.44 |        37.67 |         2.51 |        26.02
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    138476895 |   1047869096 |    105016752 |   1508547941 |    135274359 |     23761816 |    210955275 |    152332440 |    598754077 |    285195209 |    493430591 |   1037581573 |   1989419695 |    553868487 |   1256942345 |     38084624
    num misses                       |            3 |           19 |           42 |         4447 |           14 |            3 |           47 |          105 |           10 |            4 |          634 |        37750 |           18 |           52 |            8 |        31058
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.08%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.01 |         0.00 |         0.00 |         0.00 |         0.07
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    426775753 |   2711214738 |    345148444 |   5554573151 |    460853355 |     88558906 |    734315849 |    405117587 |   2285681643 |   1253550106 |   1388834262 |   2609884352 |   6913355142 |   1997342054 |   4013158151 |    156139005
    num misses                       |       762844 |     12003194 |      1685416 |      2920274 |      3274692 |     21159692 |      1136305 |     15771469 |     23098755 |       665556 |      7375399 |     14552926 |     49129613 |       121774 |      1287519 |      2397479
    miss rate                        |        0.18% |        0.44% |        0.49% |        0.05% |        0.71% |       23.89% |        0.15% |        3.89% |        1.01% |        0.05% |        0.53% |        0.56% |        0.71% |        0.01% |        0.03% |        1.54%
    mpki                             |         0.49 |         1.49 |         1.34 |         0.22 |         2.66 |        84.64 |         0.54 |        18.14 |         4.54 |         0.21 |         2.06 |         2.25 |         3.00 |         0.02 |         0.10 |         5.32
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       762847 |     12003213 |      1685458 |      2924721 |      3274706 |     21159695 |      1136352 |     15771574 |     23098765 |       665560 |      7376033 |     14590676 |     49129631 |       121826 |      1287527 |      2428537
    num misses                       |       762273 |      2513221 |       523554 |        92195 |      3274668 |     10898507 |       348612 |      4726681 |      2048201 |       348894 |       715897 |      2072982 |       375168 |       108813 |        31773 |      2054802
    miss rate                        |       99.92% |       20.94% |       31.06% |        3.15% |      100.00% |       51.51% |       30.68% |       29.97% |        8.87% |       52.42% |        9.71% |       14.21% |        0.76% |       89.32% |        2.47% |       84.61%
    mpki                             |         0.49 |         0.31 |         0.42 |         0.01 |         2.66 |        43.59 |         0.16 |         5.44 |         0.40 |         0.11 |         0.20 |         0.32 |         0.02 |         0.02 |         0.00 |         4.56
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    138476895 |   1047869096 |    105016752 |   1508547941 |    135274359 |     23761816 |    210955275 |    152332440 |    598754077 |    285195209 |    493430591 |   1037581573 |   1989419695 |    553868487 |   1256942345 |     38084624
    num cache misses                 |      1076108 |      5362962 |       200166 |     20661694 |        94743 |       190081 |       208704 |      3316469 |       439639 |       406231 |     28622518 |     19704108 |     17169246 |       135114 |       207504 |       720400
    miss rate                        |        0.78% |        0.51% |        0.19% |        1.37% |        0.07% |        0.80% |        0.10% |        2.18% |        0.07% |        0.14% |        5.80% |        1.90% |        0.86% |        0.02% |        0.02% |        1.89%
    mpki                             |         0.69 |         0.67 |         0.16 |         1.56 |         0.08 |         0.76 |         0.10 |         3.81 |         0.09 |         0.13 |         7.99 |         3.04 |         1.05 |         0.02 |         0.02 |         1.60
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    426775753 |   2711214738 |    345148444 |   5554573151 |    460853355 |     88558906 |    734315849 |    405117587 |   2285681643 |   1253550106 |   1388834262 |   2609884352 |   6913355142 |   1997342054 |   4013158151 |    156139005
