                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  2879566895 |  2774743854 |   249999973 |  1156769659
  Cycles                             |  2418568148 |  2418568003 |  2418566151 |  2418568050
  IPC                                |        1.19 |        1.15 |        0.10 |        0.48
  Time (ns)                          |   806189383 |   806189334 |   806188717 |   806189350
Branch predictor stats               |             |             |             |            
  num correct                        |   255890635 |   223115941 |    40600608 |     1511743
  num incorrect                      |    42837808 |    37490251 |     2521753 |       25620
  misprediction rate                 |      14.34% |      14.39% |       5.85% |       1.67%
  mpki                               |       14.88 |       13.51 |       10.09 |        0.02
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   327228925 |   406458899 |    41868591 |   132489434
    num misses                       |        1041 |          65 |           4 |           6
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |  1204237163 |  1330314194 |    75636447 |   865368450
    num misses                       |      638269 |     7422280 |       88470 |    31357447
    miss rate                        |       0.05% |       0.56% |       0.12% |       3.62%
    mpki                             |        0.22 |        2.67 |        0.35 |       27.11
  L2 TLB                             |             |             |             |            
    num accesses                     |      639310 |     7422345 |       88474 |    31357453
    num misses                       |       20118 |       47394 |       88474 |    22462451
    miss rate                        |       3.15% |       0.64% |     100.00% |      71.63%
    mpki                             |        0.01 |        0.02 |        0.35 |       19.42
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   327228925 |   406458899 |    41868591 |   132489434
    num cache misses                 |     4101436 |    12038501 |        4528 |      246823
    miss rate                        |       1.25% |       2.96% |       0.01% |       0.19%
    mpki                             |        1.42 |        4.34 |        0.02 |        0.21
  Cache L1-D                         |             |             |             |            
    num cache accesses               |  1204237163 |  1330314194 |    75636447 |   865368450
    num cache misses                 |    10798492 |    43873771 |     5665360 |     9488348
    miss rate                        |       0.90% |       3.30% |       7.49% |       1.10%
    mpki                             |        3.75 |       15.81 |       22.66 |        8.20
  Cache L2                           |             |             |             |            
    num cache accesses               |    14939866 |    55935983 |     7689317 |     9735693
    num cache misses                 |     2481829 |      700330 |     5669889 |     6578953
    miss rate                        |      16.61% |       1.25% |      73.74% |      67.58%
    mpki                             |        0.86 |        0.25 |       22.68 |        5.69
  Cache L3                           |             |             |             |            
    num cache accesses               |     2525254 |      728120 |     7689317 |     6579628
    num cache misses                 |      692481 |      564334 |     5664704 |     6033212
    miss rate                        |      27.42% |      77.51% |      73.67% |      91.70%
    mpki                             |        0.24 |        0.20 |       22.66 |        5.22
DRAM summary                         |             |             |             |            
  num dram accesses                  |    17101804 |           0 |           0 |           0
  average dram access latency (ns)   |      420.06 |         inf |         inf |         inf
  average dram queueing delay        |      280.02 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      84.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
