                                   | Core 0    
  Instructions                     |  499999910
  Cycles                           |  581026775
  IPC                              |       0.86
  Time (ns)                        |  193675592
Branch predictor stats             |           
  num correct                      |   29744671
  num incorrect                    |     763553
  misprediction rate               |      2.50%
  mpki                             |       1.53
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   49761683
    num misses                     |         14
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  150085290
    num misses                     |    2680908
    miss rate                      |      1.79%
    mpki                           |       5.36
  L2 TLB                           |           
    num accesses                   |    2680922
    num misses                     |     173669
    miss rate                      |      6.48%
    mpki                           |       0.35
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   49761683
    num cache misses               |      54857
    miss rate                      |      0.11%
    mpki                           |       0.11
  Cache L1-D                       |           
    num cache accesses             |  150085290
    num cache misses               |   12564188
    miss rate                      |      8.37%
    mpki                           |      25.13
  Cache L2                         |           
    num cache accesses             |   12685159
    num cache misses               |    4024323
    miss rate                      |     31.72%
    mpki                           |       8.05
  Cache L3                         |           
    num cache accesses             |    4090940
    num cache misses               |    3737431
    miss rate                      |     91.36%
    mpki                           |       7.47
DRAM summary                       |           
  num dram accesses                |    4982941
  average dram access latency (ns) |     118.94
  average dram queueing delay      |      33.90
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
