                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      
  Instructions                       |  6008810799 |  1572618544 |   249999989 |  2059514499 |   850652388 |  6003363700 |  5487761059 |  10495234574
  Cycles                             |  6460305694 |  6460305659 |  6460302176 |  6460305662 |  6460308187 |  6460305384 |  6460306365 |   6460305462
  IPC                                |        0.93 |        0.24 |        0.04 |        0.32 |        0.13 |        0.93 |        0.85 |         1.62
  Time (ns)                          |  2153435232 |  2153435220 |  2153434059 |  2153435221 |  2153436063 |  2153435128 |  2153435455 |   2153435154
Branch predictor stats               |             |             |             |             |             |             |             |             
  num correct                        |   342221062 |    14276023 |    43244780 |   110284147 |   117004398 |   276467450 |   827741141 |    699261042
  num incorrect                      |    57877865 |       95627 |    11689069 |     2580169 |    16068184 |     2301848 |    92996843 |    120035128
  misprediction rate                 |      14.47% |       0.67% |      21.28% |       2.29% |      12.07% |       0.83% |      10.10% |       14.65%
  mpki                               |        9.63 |        0.06 |       46.76 |        1.25 |       18.89 |        0.38 |       16.95 |        11.44
TLB Summary                          |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |   674519332 |   138990030 |    23761816 |   205880272 |   149076161 |   459294434 |   878597627 |   1273585933
    num misses                       |          56 |           3 |           3 |          47 |         101 |          43 |       31962 |           18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |         0.00
  D-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |  2824300514 |   428346856 |    88558906 |   713796268 |   396396545 |  3454512889 |  2209911380 |   4425837527
    num misses                       |     1824148 |      765605 |    21159645 |     1093839 |    15448173 |      465954 |    12316173 |     31478381
    miss rate                        |       0.06% |       0.18% |      23.89% |       0.15% |       3.90% |       0.01% |       0.56% |        0.71%
    mpki                             |        0.30 |        0.49 |       84.64 |        0.53 |       18.16 |        0.08 |        2.24 |         3.00
  L2 TLB                             |             |             |             |             |             |             |             |             
    num accesses                     |     1824204 |      765608 |    21159648 |     1093886 |    15448274 |      465997 |    12348135 |     31478399
    num misses                       |      287569 |      765033 |    10898445 |      339987 |     4632865 |      133321 |     1754445 |       240693
    miss rate                        |      15.76% |      99.92% |      51.51% |      31.08% |      29.99% |      28.61% |      14.21% |        0.76%
    mpki                             |        0.05 |        0.49 |       43.59 |        0.17 |        5.45 |        0.02 |        0.32 |         0.02
Cache Summary                        |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |             |             |             
    num cache accesses               |   674519332 |   138990030 |    23761816 |   205880272 |   149076161 |   459294434 |   878597627 |   1273585933
    num cache misses                 |     1965590 |     1080073 |      189851 |      202578 |     3243006 |      416067 |    16659671 |     11144608
    miss rate                        |       0.29% |       0.78% |       0.80% |       0.10% |       2.18% |       0.09% |       1.90% |        0.88%
    mpki                             |        0.33 |        0.69 |        0.76 |        0.10 |        3.81 |        0.07 |        3.04 |         1.06
  Cache L1-D                         |             |             |             |             |             |             |             |             
    num cache accesses               |  2824300514 |   428346856 |    88558906 |   713796268 |   396396545 |  3454512889 |  2209911380 |   4425837527
    num cache misses                 |    17332273 |    80881225 |    28754507 |    25261166 |    22633324 |    32481286 |    20619360 |     21107747
    miss rate                        |       0.61% |      18.88% |      32.47% |       3.54% |       5.71% |       0.94% |       0.93% |        0.48%
    mpki                             |        2.88 |       51.43 |      115.02 |       12.27 |       26.61 |        5.41 |        3.76 |         2.01
  Cache L2                           |             |             |             |             |             |             |             |             
    num cache accesses               |    19314663 |    81961312 |    32595435 |    29200724 |    30409591 |    32940447 |    37930138 |     32420762
    num cache misses                 |    13565912 |    53263713 |    24331272 |    20597033 |    22216955 |    22738344 |    19925594 |      3668998
    miss rate                        |      70.24% |      64.99% |      74.65% |      70.54% |      73.06% |      69.03% |      52.53% |       11.32%
    mpki                             |        2.26 |       33.87 |       97.33 |       10.00 |       26.12 |        3.79 |        3.63 |         0.35
  Cache L3                           |             |             |             |             |             |             |             |             
    num cache accesses               |    13584737 |    53263727 |    28007341 |    24387620 |    26757821 |    22784426 |    20579063 |      3841856
    num cache misses                 |     8386714 |    48767910 |    17197770 |    18223288 |    15372697 |    14243119 |     5893341 |      1144466
    miss rate                        |      61.74% |      91.56% |      61.40% |      74.72% |      57.45% |      62.51% |      28.64% |       29.79%
    mpki                             |        1.40 |       31.01 |       68.79 |        8.85 |       18.07 |        2.37 |        1.07 |         0.11
DRAM summary                         |             |             |             |             |             |             |             |             
  num dram accesses                  |   203148083 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      266.32 |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      156.31 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
