                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5       | Core 6      | Core 7       | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
  Instructions                       |  1560300674 |  8501014815 |  1042437985 |  7008219093 |  3721157863 |  11609242941 |  2221865381 |  14492595343 |  6156491973 |  6328755152 |  6426157147 |  3233476350 |  1209452268 |   249999989 |  6540677828 |  10774105218
  Cycles                             |  8144526597 |  8144525140 |  8144526534 |  8144525130 |  8144526248 |   8144525136 |  8144525121 |   8144525130 |  8144525143 |  8144525141 |  8144526937 |  8144525717 |  8144525130 |  8144510895 |  8144525131 |   8144525130
  IPC                                |        0.19 |        1.04 |        0.13 |        0.86 |        0.46 |         1.43 |        0.27 |         1.78 |        0.76 |        0.78 |        0.79 |        0.40 |        0.15 |        0.03 |        0.80 |         1.32
  Time (ns)                          |  2714842199 |  2714841713 |  2714842178 |  2714841710 |  2714842083 |   2714841712 |  2714841707 |   2714841710 |  2714841714 |  2714841714 |  2714842312 |  2714841906 |  2714841710 |  2714836965 |  2714841710 |   2714841710
Branch predictor stats               |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  num correct                        |    14165813 |   484563006 |   175777040 |   903123006 |     4853001 |   1029242869 |   137419065 |   2674614733 |   332215778 |   118725161 |   698197039 |   492595653 |    95961456 |    43244780 |   999763299 |    475664325
  num incorrect                      |       94892 |    81933270 |    16232995 |   210496596 |       82244 |    171794956 |     4745228 |    182458223 |   233586530 |    18049071 |   106361495 |   105578343 |     7855335 |    11689069 |   256336463 |     27006236
  misprediction rate                 |       0.67% |      14.46% |       8.45% |      18.90% |       1.67% |       14.30% |       3.34% |        6.39% |      41.28% |      13.20% |      13.22% |      17.65% |       7.57% |      21.28% |      20.41% |        5.37%
  mpki                               |        0.06 |        9.64 |       15.57 |       30.04 |        0.02 |        14.80 |        2.14 |        12.59 |       37.94 |        2.85 |       16.55 |       32.65 |        6.49 |       46.76 |       39.19 |         2.51
TLB Summary                          |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num accesses                     |   137901446 |   954629950 |   121000221 |   982789587 |   426228094 |   1318455659 |   211155529 |   2376419517 |   501832178 |   602695510 |   756757345 |   446144577 |   101193290 |    23761816 |   850959629 |   1026086488
    num misses                       |           3 |          56 |          42 |         403 |           6 |         3899 |          22 |           39 |          52 |         158 |          10 |         588 |          42 |           3 |          19 |            8
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  D-TLB                              |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num accesses                     |   425013831 |  3994547653 |   363502480 |  2736279706 |  2783663143 |   4854267401 |   737863576 |   4723105249 |  1815772703 |  3211124184 |  2884770033 |  1254457637 |   332934956 |    88558906 |  2201714717 |   3275827383
    num misses                       |      759746 |     2580815 |     6276921 |     4933519 |   100438026 |      2558217 |     5936324 |           23 |      108561 |     7179074 |    29079310 |     6667550 |     1636442 |    21159657 |     9749709 |      1050952
    miss rate                        |       0.18% |       0.06% |       1.73% |       0.18% |       3.61% |        0.05% |       0.80% |        0.00% |       0.01% |       0.22% |       1.01% |       0.53% |       0.49% |      23.89% |       0.44% |        0.03%
    mpki                             |        0.49 |        0.30 |        6.02 |        0.70 |       26.99 |         0.22 |        2.67 |         0.00 |        0.02 |        1.13 |        4.53 |        2.06 |        1.35 |       84.64 |        1.49 |         0.10
  L2 TLB                             |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num accesses                     |      759749 |     2580871 |     6276963 |     4933922 |   100438032 |      2562116 |     5936346 |           62 |      108613 |     7179232 |    29079320 |     6668138 |     1636484 |    21159660 |     9749728 |      1050960
    num misses                       |      759177 |      406996 |     1696476 |      783365 |    71686314 |        80665 |      586158 |           62 |       96840 |       98847 |     2573222 |      657747 |      509369 |    10898236 |     2041166 |        26038
    miss rate                        |      99.92% |      15.77% |      27.03% |      15.88% |      71.37% |        3.15% |       9.87% |      100.00% |      89.16% |       1.38% |       8.85% |       9.86% |      31.13% |      51.50% |      20.94% |        2.48%
    mpki                             |        0.49 |        0.05 |        1.63 |        0.11 |       19.26 |         0.01 |        0.26 |         0.00 |        0.02 |        0.02 |        0.40 |        0.20 |        0.42 |       43.59 |        0.31 |         0.00
Cache Summary                        |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   137901446 |   954629950 |   121000221 |   982789587 |   426228094 |   1318455659 |   211155529 |   2376419517 |   501832178 |   602695510 |   756757345 |   446144577 |   101193290 |    23761816 |   850959629 |   1026086488
    num cache misses                 |     1071690 |     2786368 |      138054 |    30496936 |     2112133 |     18091498 |     1377247 |     22555509 |       82421 |     1089518 |      556898 |    25841992 |      196160 |      190045 |     4486927 |       172535
    miss rate                        |       0.78% |       0.29% |       0.11% |       3.10% |       0.50% |        1.37% |       0.65% |        0.95% |       0.02% |       0.18% |       0.07% |       5.79% |       0.19% |       0.80% |       0.53% |        0.02%
    mpki                             |        0.69 |        0.33 |        0.13 |        4.35 |        0.57 |         1.56 |        0.62 |         1.56 |        0.01 |        0.17 |        0.09 |        7.99 |        0.16 |        0.76 |        0.69 |         0.02
  Cache L1-D                         |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   425013831 |  3994547653 |   363502480 |  2736279706 |  2783663143 |   4854267401 |   737863576 |   4723105249 |  1815772703 |  3211124184 |  2884770033 |  1254457637 |   332934956 |    88558906 |  2201714717 |   3275827383
    num cache misses                 |    80261782 |    24521546 |    42518152 |    34288007 |    31212618 |     44897050 |    42417113 |       621015 |     6520786 |    49509219 |    92977108 |    29504850 |    17874411 |    28755186 |     9192611 |     87072611
    miss rate                        |      18.88% |       0.61% |      11.70% |       1.25% |       1.12% |        0.92% |       5.75% |        0.01% |       0.36% |       1.54% |       3.22% |       2.35% |       5.37% |      32.47% |       0.42% |        2.66%
    mpki                             |       51.44 |        2.88 |       40.79 |        4.89 |        8.39 |         3.87 |       19.09 |         0.04 |        1.06 |        7.82 |       14.47 |        9.12 |       14.78 |      115.02 |        1.41 |         8.08
  Cache L2                           |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    81333504 |    27330565 |    46338559 |    66047426 |    33346353 |     63029739 |    47012684 |     23312979 |     6697202 |    51151811 |    94401809 |    56687772 |    18251275 |    32616482 |    15461308 |     87607963
    num cache misses                 |    52877985 |    19190873 |    37640861 |    29420764 |    23643446 |     24963998 |    20729196 |      1035031 |     6343803 |    26386171 |    65607783 |    28726784 |    16769203 |    24336969 |     6278294 |      3157639
    miss rate                        |      65.01% |      70.22% |      81.23% |      44.54% |      70.90% |       39.61% |      44.09% |        4.44% |      94.72% |      51.58% |      69.50% |      50.68% |      91.88% |      74.62% |      40.61% |        3.60%
    mpki                             |       33.89 |        2.26 |       36.11 |        4.20 |        6.35 |         2.15 |        9.33 |         0.07 |        1.03 |        4.17 |       10.21 |        8.88 |       13.87 |       97.35 |        0.96 |         0.29
  Cache L3                           |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    52878017 |    19215650 |    41324868 |    30687473 |    23665567 |     25005537 |    23969200 |      1171489 |     6440435 |    26939649 |    66522932 |    30069082 |    16950302 |    28033304 |     8090264 |      3524629
    num cache misses                 |    48595584 |     6582706 |    21205236 |     3045713 |    20626391 |       978310 |    11507403 |       953395 |     6294193 |     4469969 |     7479095 |     7643097 |    15020797 |    16641489 |     2844064 |      2043761
    miss rate                        |      91.90% |      34.26% |      51.31% |       9.92% |      87.16% |        3.91% |      48.01% |       81.38% |      97.73% |      16.59% |      11.24% |      25.42% |      88.62% |      59.36% |      35.15% |       57.99%
    mpki                             |       31.15 |        0.77 |       20.34 |        0.43 |        5.54 |         0.08 |        5.18 |         0.07 |        1.02 |        0.71 |        1.16 |        2.36 |       12.42 |       66.57 |        0.43 |         0.19
DRAM summary                         |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  num dram accesses                  |   259633479 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      348.00 |         inf |         inf |         inf |         inf |          inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      237.99 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
