                                     | Core 0     | Core 1      | Core 2     | Core 3     
  Instructions                       |  249999893 |  1424413357 |  689584594 |  1210893772
  Cycles                             |  757694454 |   757696118 |  757696200 |   757696200
  IPC                                |       0.33 |        1.88 |       0.91 |        1.60
  Time (ns)                          |  252564818 |   252565373 |  252565400 |   252565400
Branch predictor stats               |            |             |            |            
  num correct                        |    2271023 |    65579796 |   32120243 |    80805195
  num incorrect                      |      15217 |      543131 |   28093817 |    13806957
  misprediction rate                 |      0.67% |       0.82% |     46.66% |      14.59%
  mpki                               |       0.06 |        0.38 |      40.74 |       11.40
TLB Summary                          |            |             |            |            
  I-TLB                              |            |             |            |            
    num accesses                     |   22095385 |   108962288 |   52883224 |   146885754
    num misses                       |          3 |          43 |         52 |          18
    miss rate                        |      0.00% |       0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |        0.00
  D-TLB                              |            |             |            |            
    num accesses                     |   68115829 |   819665560 |  198320238 |   510265438
    num misses                       |     121838 |      109938 |       9363 |     3579177
    miss rate                        |      0.18% |       0.01% |      0.00% |       0.70%
    mpki                             |       0.49 |        0.08 |       0.01 |        2.96
  L2 TLB                             |            |             |            |            
    num accesses                     |     121841 |      109981 |       9415 |     3579195
    num misses                       |     121749 |       32652 |       8312 |       27362
    miss rate                        |     99.92% |      29.69% |     88.28% |       0.76%
    mpki                             |       0.49 |        0.02 |       0.01 |        0.02
Cache Summary                        |            |             |            |            
  Cache L1-I                         |            |             |            |            
    num cache accesses               |   22095385 |   108962288 |   52883224 |   146885754
    num cache misses                 |     146440 |       52181 |      71456 |     1261855
    miss rate                        |      0.66% |       0.05% |      0.14% |       0.86%
    mpki                             |       0.59 |        0.04 |       0.10 |        1.04
  Cache L1-D                         |            |             |            |            
    num cache accesses               |   68115829 |   819665560 |  198320238 |   510265438
    num cache misses                 |   12918008 |     7394057 |     662356 |     2490264
    miss rate                        |     18.96% |       0.90% |      0.33% |       0.49%
    mpki                             |      51.67 |        5.19 |       0.96 |        2.06
  Cache L2                           |            |             |            |            
    num cache accesses               |   13073180 |     7449397 |     802220 |     3799357
    num cache misses                 |    9945424 |     4039421 |     718215 |      317125
    miss rate                        |     76.08% |      54.22% |     89.53% |       8.35%
    mpki                             |      39.78 |        2.84 |       1.04 |        0.26
  Cache L3                           |            |             |            |            
    num cache accesses               |    9954156 |     4042858 |     787068 |      365887
    num cache misses                 |    9877765 |      740877 |     717771 |      311089
    miss rate                        |     99.23% |      18.33% |     91.20% |      85.02%
    mpki                             |      39.51 |        0.52 |       1.04 |        0.26
DRAM summary                         |            |             |            |            
  num dram accesses                  |   20611214 |           0 |          0 |           0
  average dram access latency (ns)   |     141.33 |         inf |        inf |         inf
  average dram queueing delay        |      31.32 |        0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     81.00% |       0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |             |            |            
  num loads from dram                |          0 |           0 |          0 |           0
  num loads from dram cache          |          0 |           0 |          0 |           0
  num loads from remote cache        |          0 |           0 |          0 |           0
