                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      
  Instructions                       |  5986233129 |  1611763384 |   249999989 |  2116347031 |   869088424 |  5772413738 |  5217335144 |  10389693979
  Cycles                             |  6691014951 |  6691016034 |  6691002859 |  6691015288 |  6691015310 |  6691014776 |  6691014912 |   6691014806
  IPC                                |        0.89 |        0.24 |        0.04 |        0.32 |        0.13 |        0.86 |        0.78 |         1.55
  Time (ns)                          |  2230338317 |  2230338678 |  2230334287 |  2230338430 |  2230338437 |  2230338259 |  2230338304 |   2230338269
Branch predictor stats               |             |             |             |             |             |             |             |             
  num correct                        |   341178143 |    14626020 |    43244780 |   113106296 |   119473444 |   265820110 |   786879845 |    692370723
  num incorrect                      |    57732152 |       97962 |    11689069 |     2646339 |    16413275 |     2211825 |    88419124 |    118805218
  misprediction rate                 |      14.47% |       0.67% |      21.28% |       2.29% |      12.08% |       0.83% |      10.10% |       14.65%
  mpki                               |        9.64 |        0.06 |       46.76 |        1.25 |       18.89 |        0.38 |       16.95 |        11.43
TLB Summary                          |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |   672195764 |   142449237 |    23761816 |   211164749 |   152272890 |   441612947 |   835331716 |   1260648656
    num misses                       |          56 |           3 |           3 |          47 |         105 |          43 |       30509 |           18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |         0.00
  D-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |  2813023494 |   438935052 |    88558906 |   735147047 |   404963816 |  3321640234 |  2101297260 |   4380837843
    num misses                       |     1815288 |      784212 |    21159953 |     1136795 |    15765203 |      447288 |    11738594 |     31120887
    miss rate                        |       0.06% |       0.18% |      23.89% |       0.15% |       3.89% |       0.01% |       0.56% |        0.71%
    mpki                             |        0.30 |        0.49 |       84.64 |        0.54 |       18.14 |        0.08 |        2.25 |         3.00
  L2 TLB                             |             |             |             |             |             |             |             |             
    num accesses                     |     1815344 |      784215 |    21159956 |     1136842 |    15765308 |      447331 |    11769103 |     31120905
    num misses                       |      286064 |      783623 |    10898718 |      348948 |     4725021 |      128468 |     1673251 |       237642
    miss rate                        |      15.76% |      99.92% |      51.51% |      30.69% |      29.97% |      28.72% |      14.22% |        0.76%
    mpki                             |        0.05 |        0.49 |       43.59 |        0.16 |        5.44 |        0.02 |        0.32 |         0.02
Cache Summary                        |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |             |             |             
    num cache accesses               |   672195764 |   142449237 |    23761816 |   211164749 |   152272890 |   441612947 |   835331716 |   1260648656
    num cache misses                 |     1369809 |      457593 |      106099 |      125587 |     2313866 |      300792 |    14587616 |     10641702
    miss rate                        |       0.20% |       0.32% |       0.45% |       0.06% |       1.52% |       0.07% |       1.75% |        0.84%
    mpki                             |        0.23 |        0.28 |        0.42 |        0.06 |        2.66 |        0.05 |        2.80 |         1.02
  Cache L1-D                         |             |             |             |             |             |             |             |             
    num cache accesses               |  2813023494 |   438935052 |    88558906 |   735147047 |   404963816 |  3321640234 |  2101297260 |   4380837843
    num cache misses                 |    16944498 |    82766382 |    28763099 |    25977328 |    22671947 |    30326766 |    18924809 |     20453350
    miss rate                        |       0.60% |      18.86% |      32.48% |       3.53% |       5.60% |       0.91% |       0.90% |        0.47%
    mpki                             |        2.83 |       51.35 |      115.05 |       12.27 |       26.09 |        5.25 |        3.63 |         1.97
  Cache L2                           |             |             |             |             |             |             |             |             
    num cache accesses               |    18350695 |    83223995 |    32602017 |    29949132 |    29689552 |    30709703 |    34254676 |     31310319
    num cache misses                 |    10430918 |    50650849 |    22347101 |    19545239 |    20194297 |    18892090 |    10526878 |      1607865
    miss rate                        |      56.84% |      60.86% |      68.55% |      65.26% |      68.02% |      61.52% |      30.73% |        5.14%
    mpki                             |        1.74 |       31.43 |       89.39 |        9.24 |       23.24 |        3.27 |        2.02 |         0.15
  Cache L3                           |             |             |             |             |             |             |             |             
    num cache accesses               |    10477349 |    50650869 |    26126511 |    23537415 |    24911326 |    18983802 |    11275027 |      1828387
    num cache misses                 |     8880605 |    50136294 |    17761573 |    18813264 |    15818555 |    14941187 |     6557862 |      1547504
    miss rate                        |      84.76% |      98.98% |      67.98% |      79.93% |      63.50% |      78.70% |      58.16% |       84.64%
    mpki                             |        1.48 |       31.11 |       71.05 |        8.89 |       18.20 |        2.59 |        1.26 |         0.15
DRAM summary                         |             |             |             |             |             |             |             |             
  num dram accesses                  |   210452686 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      268.01 |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      158.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
