                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   862695697 |   249999981 |   436824033 |  2960313549 |  1992069590 |  1109510306 |  3255664460 |  4443415928
  Cycles                             |  3381420269 |  3381416729 |  3381419525 |  3381419405 |  3381420120 |  3381420027 |  3381420531 |  3381419400
  IPC                                |        0.26 |        0.07 |        0.13 |        0.88 |        0.59 |        0.33 |        0.96 |        1.31
  Time (ns)                          |  1127140090 |  1127138910 |  1127139842 |  1127139802 |  1127140040 |  1127140009 |  1127140177 |  1127139800
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     7821505 |    58565837 |    72457091 |   452713377 |     2598710 |    68456917 |   149931152 |   357321808
  num incorrect                      |       52368 |     6500447 |     4400563 |   115955266 |       44039 |     2296772 |     1248493 |    60015358
  misprediction rate                 |       0.67% |       9.99% |       5.73% |      20.39% |       1.67% |       3.25% |       0.83% |      14.38%
  mpki                               |        0.06 |       26.00 |       10.07 |       39.17 |        0.02 |        2.07 |        0.38 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    76245635 |    21135842 |    73506783 |   385102598 |   228173141 |   105518727 |   249080319 |   650922247
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   234843245 |    86633855 |   132646594 |   996437815 |  1490202187 |   367917637 |  1873399251 |  2130299352
    num misses                       |      419166 |     1331690 |      158480 |     4407250 |    53773110 |     3033250 |      252685 |    11891115
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.61% |       0.82% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       26.99 |        2.73 |        0.08 |        2.68
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      419169 |     1349131 |      158484 |     4407269 |    53773116 |     3033272 |      252728 |    11891180
    num misses                       |      418852 |     1140468 |      158484 |      923087 |    38386085 |      284373 |       72411 |       75243
    miss rate                        |      99.92% |      84.53% |     100.00% |      20.94% |      71.39% |       9.38% |      28.65% |       0.63%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.27 |        0.26 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    76245635 |    21135842 |    73506783 |   385102598 |   228173141 |   105518727 |   249080319 |   650922247
    num cache misses                 |      592384 |      402845 |       12136 |     1965549 |      959242 |      691537 |      225578 |    21628076
    miss rate                        |       0.78% |       1.91% |       0.02% |       0.51% |       0.42% |       0.66% |       0.09% |       3.32%
    mpki                             |        0.69 |        1.61 |        0.03 |        0.66 |        0.48 |        0.62 |        0.07 |        4.87
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   234843245 |    86633855 |   132646594 |   996437815 |  1490202187 |   367917637 |  1873399251 |  2130299352
    num cache misses                 |    44282483 |     7451568 |    10145486 |     4091477 |    16409442 |    21516562 |    17614063 |    71717387
    miss rate                        |      18.86% |       8.60% |       7.65% |       0.41% |       1.10% |       5.85% |       0.94% |       3.37%
    mpki                             |       51.33 |       29.81 |       23.23 |        1.38 |        8.24 |       19.39 |        5.41 |       16.14
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    44874875 |     7873205 |    13491258 |     6855538 |    17369336 |    23745328 |    17861932 |    93374023
    num cache misses                 |    29163510 |     7525762 |    10157622 |     2722997 |    12136874 |    10310611 |    12330226 |    14619601
    miss rate                        |      64.99% |      95.59% |      75.29% |      39.72% |      69.88% |      43.42% |      69.03% |      15.66%
    mpki                             |       33.81 |       30.10 |       23.25 |        0.92 |        6.09 |        9.29 |        3.79 |        3.29
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    29163518 |     7545117 |    13491258 |     3534922 |    12137792 |    11851185 |    12354118 |    14654314
    num cache misses                 |    26475845 |     7260432 |    10139313 |     1172549 |    10568926 |     5741890 |     7387274 |      594224
    miss rate                        |      90.78% |      96.23% |      75.15% |      33.17% |      87.07% |      48.45% |      59.80% |       4.05%
    mpki                             |       30.69 |       29.04 |       23.21 |        0.40 |        5.31 |        5.18 |        2.27 |        0.13
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   106175817 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      266.18 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      156.17 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
